################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5269051629440661E-01 a       531     0    27     1    11
  1.7425729735865356E-01 a       532     0    27     1    12
  1.8861310203780746E-01 a       533     0    27     1    13
 -3.0300174827421100E-01 a       534     0    27     1    14
 -2.6922199826476562E-02 a       535     0    27     1    15
 -8.7766324270145399E-02 a       536     0    27     1    16
 -8.0787098901237683E-02 a       537     0    27     1    17
  1.7429776277511011E-01 a       538     0    27     1    18
 -4.0728263176985142E-02 a       539     0    27     1    19
  2.3460438918613105E-01 a       540     0    27     1    20
 -2.6508852583528408E-01 a       541     0    28     1     1
 -8.6553089723797813E-02 a       542     0    28     1     2
  1.2361044931948102E-01 a       543     0    28     1     3
 -8.3864242434388420E-02 a       544     0    28     1     4
  3.1177333746681007E-02 a       545     0    28     1     5
  2.1838791734872604E-01 a       546     0    28     1     6
 -1.8944737711081508E-01 a       547     0    28     1     7
 -5.9198921515379232E-03 a       548     0    28     1     8
  5.5351165632942727E-02 a       549     0    28     1     9
  1.2405605102202720E-02 a       550     0    28     1    10
  1.4112310348061413E-01 a       551     0    28     1    11
 -2.2746173503454081E-01 a       552     0    28     1    12
  2.1998684999251514E-01 a       553     0    28     1    13
 -1.3391868734242218E-01 a       554     0    28     1    14
 -6.0303258294779484E-02 a       555     0    28     1    15
 -7.4604807401645906E-02 a       556     0    28     1    16
 -8.1840219157712182E-02 a       557     0    28     1    17
  3.3368385965258646E-01 a       558     0    28     1    18
 -3.6827282420299318E-01 a       559     0    28     1    19
 -8.5002517645927769E-02 a       560     0    28     1    20
  1.2665420379521061E-01 a       561     0    29     1     1
  1.4482638118590771E-01 a       562     0    29     1     2
 -2.0605461303059840E-02 a       563     0    29     1     3
 -2.9908670048142855E-01 a       564     0    29     1     4
 -1.1160407235652212E-01 a       565     0    29     1     5
  1.7283459216077421E-01 a       566     0    29     1     6
 -2.1054705067982818E-01 a       567     0    29     1     7
 -3.6139734292762232E-01 a       568     0    29     1     8
  1.8838847740218148E-01 a       569     0    29     1     9
  1.5818511312799638E-01 a       570     0    29     1    10
 -1.6625789703271604E-01 a       571     0    29     1    11
  1.5751142843739005E-01 a       572     0    29     1    12
 -5.5297419474057440E-02 a       573     0    29     1    13
  2.1208558728951771E-01 a       574     0    29     1    14
 -9.2805711187754644E-02 a       575     0    29     1    15
  5.6607840710926130E-02 a       576     0    29     1    16
 -1.0162756250655978E-01 a       577     0    29     1    17
 -2.0417213606588833E-01 a       578     0    29     1    18
  2.3550022767654016E-01 a       579     0    29     1    19
  1.7218010632724165E-01 a       580     0    29     1    20
  1.6028285616186344E-01 a       581     0    30     1     1
 -2.3585744613125872E-01 a       582     0    30     1     2
  1.4295549194224241E-01 a       583     0    30     1     3
  1.0097581035535209E-01 a       584     0    30     1     4
  1.4239505036022398E-01 a       585     0    30     1     5
 -1.4903385515235474E-02 a       586     0    30     1     6
  1.1462566636190127E-01 a       587     0    30     1     7
 -5.3223976436427005E-02 a       588     0    30     1     8
 -8.2973797937806085E-02 a       589     0    30     1     9
  4.7025459872220572E-02 a       590     0    30     1    10
 -5.9309615944872267E-02 a       591     0    30     1    11
  1.7850002047629737E-01 a       592     0    30     1    12
  1.1647008507810390E-03 a       593     0    30     1    13
  1.6430445853397268E-02 a       594     0    30     1    14
  3.5062219462131533E-02 a       595     0    30     1    15
 -4.9281373850519762E-02 a       596     0    30     1    16
  1.1905733264651389E-01 a       597     0    30     1    17
  7.8864105296322942E-02 a       598     0    30     1    18
 -2.7386344506005633E-01 a       599     0    30     1    19
 -7.2118782720301269E-02 a       600     0    30     1    20
 -1.6927502115193613E-01 a       601     0    31     1     1
 -3.9647891550879513E-02 a       602     0    31     1     2
  3.6810707570873591E-01 a       603     0    31     1     3
  1.9740991247136899E-01 a       604     0    31     1     4
 -2.0913161647358644E-01 a       605     0    31     1     5
 -3.6263436117230333E-02 a       606     0    31     1     6
 -1.9814770997306874E-01 a       607     0    31     1     7
 -2.6866085167083287E-01 a       608     0    31     1     8
 -2.4797873924782229E-03 a       609     0    31     1     9
 -1.5144400797124180E-01 a       610     0    31     1    10
 -8.7378640416137104E-02 a       611     0    31     1    11
 -1.0199286431740730E-01 a       612     0    31     1    12
  1.5930504853404287E-01 a       613     0    31     1    13
  1.9931796625688580E-01 a       614     0    31     1    14
 -3.0618014249981884E-01 a       615     0    31     1    15
  2.8949714831635553E-02 a       616     0    31     1    16
  1.4554385742833445E-01 a       617     0    31     1    17
 -1.3738826993838205E-01 a       618     0    31     1    18
 -2.6907496976617418E-01 a       619     0    31     1    19
 -1.2001510012472413E-01 a       620     0    31     1    20
 -1.0742225740894304E-01 a       621     0    32     1     1
  1.6815326158235621E-02 a       622     0    32     1     2
 -1.7267238178115618E-01 a       623     0    32     1     3
 -2.8470550969207742E-01 a       624     0    32     1     4
  3.0745780836052450E-01 a       625     0    32     1     5
  2.0194968692309689E-01 a       626     0    32     1     6
 -2.7688677560335889E-01 a       627     0    32     1     7
 -2.6199059410184300E-01 a       628     0    32     1     8
  1.2722642833892459E-01 a       629     0    32     1     9
 -5.1993465812029500E-03 a       630     0    32     1    10
  1.6810542091276727E-02 a       631     0    32     1    11
  9.7955609495261428E-02 a       632     0    32     1    12
 -4.4730680099326556E-02 a       633     0    32     1    13
 -2.0043370845670824E-01 a       634     0    32     1    14
 -3.1473818631953969E-02 a       635     0    32     1    15
 -1.7997423026902248E-01 a       636     0    32     1    16
  1.7823177607575463E-01 a       637     0    32     1    17
  3.4664714267243421E-02 a       638     0    32     1    18
 -1.2122418424691438E-01 a       639     0    32     1    19
 -1.3987480551481470E-02 a       640     0    32     1    20
  3.7976810308906522E-01 a       641     0    33     1     1
 -2.6630547541358952E-02 a       642     0    33     1     2
  3.2807749048289520E-01 a       643     0    33     1     3
  3.3212691831163604E-01 a       644     0    33     1     4
 -2.7786003384453828E-01 a       645     0    33     1     5
 -8.7157903256750408E-02 a       646     0    33     1     6
  1.3321984180999222E-01 a       647     0    33     1     7
  1.0985820306995128E-01 a       648     0    33     1     8
 -2.6602603511193101E-01 a       649     0    33     1     9
 -2.6332109570150791E-01 a       650     0    33     1    10
 -2.5205538913513351E-02 a       651     0    33     1    11
 -3.2210523849299177E-01 a       652     0    33     1    12
 -3.4429063323976566E-01 a       653     0    33     1    13
  1.9689020659240947E-01 a       654     0    33     1    14
 -6.2180756606415526E-02 a       655     0    33     1    15
  1.3864684588211226E-01 a       656     0    33     1    16
  9.0345746755207387E-02 a       657     0    33     1    17
  2.2924169710781671E-02 a       658     0    33     1    18
 -1.6265295304391969E-01 a       659     0    33     1    19
 -5.1892374507398246E-02 a       660     0    33     1    20
 -3.3168963311893412E-01 a       661     0    34     1     1
  1.8475427671275860E-01 a       662     0    34     1     2
  1.5770342106308102E-01 a       663     0    34     1     3
  3.1023899660039855E-01 a       664     0    34     1     4
  2.6258097047969797E-01 a       665     0    34     1     5
 -2.3674677109713008E-01 a       666     0    34     1     6
 -5.2918599544806322E-02 a       667     0    34     1     7
  3.5150530694523396E-01 a       668     0    34     1     8
  2.0860415001813329E-01 a       669     0    34     1     9
 -2.3411939873804186E-01 a       670     0    34     1    10
 -6.6821222621655574E-02 a       671     0    34     1    11
  3.8529009420345470E-02 a       672     0    34     1    12
  9.3775013235146989E-02 a       673     0    34     1    13
 -1.6797355977111086E-01 a       674     0    34     1    14
 -2.1155991612482936E-01 a       675     0    34     1    15
 -2.8615362180994991E-01 a       676     0    34     1    16
 -6.4648582519214709E-02 a       677     0    34     1    17
 -9.5372664789676667E-03 a       678     0    34     1    18
  1.6616423757075105E-01 a       679     0    34     1    19
  2.9155836286695097E-01 a       680     0    34     1    20
 -9.1709259051398026E-02 a       681     0    35     1     1
 -2.0572661698111636E-01 a       682     0    35     1     2
 -7.4754375438158119E-02 a       683     0    35     1     3
  1.5379836248352968E-02 a       684     0    35     1     4
  1.4055003456932288E-01 a       685     0    35     1     5
 -2.6562412668221030E-01 a       686     0    35     1     6
 -1.5993886924051381E-01 a       687     0    35     1     7
  1.9225278994865350E-01 a       688     0    35     1     8
  5.2238553186316622E-03 a       689     0    35     1     9
  9.7194936500972468E-02 a       690     0    35     1    10
  5.2912075894017363E-02 a       691     0    35     1    11
 -3.1968538283188896E-01 a       692     0    35     1    12
  1.4539953827672766E-01 a       693     0    35     1    13
  4.1826350838619568E-02 a       694     0    35     1    14
  1.8151823121839988E-01 a       695     0    35     1    15
 -2.5980484350340993E-01 a       696     0    35     1    16
 -3.6333069215945007E-01 a       697     0    35     1    17
  1.2323167615930677E-01 a       698     0    35     1    18
 -4.1051778704943293E-01 a       699     0    35     1    19
  3.1245126533081097E-01 a       700     0    35     1    20
  1.8651245611977577E-01 a       701     0    36     1     1
 -3.0399606204067486E-01 a       702     0    36     1     2
  1.8433088212311047E-01 a       703     0    36     1     3
  4.1086057457048672E-02 a       704     0    36     1     4
  2.0851742913599317E-01 a       705     0    36     1     5
 -1.0171587761685745E-02 a       706     0    36     1     6
  2.0181731252434940E-01 a       707     0    36     1     7
  1.6870045928021782E-01 a       708     0    36     1     8
 -1.4656853645616133E-01 a       709     0    36     1     9
  1.6042489052241760E-01 a       710     0    36     1    10
  4.6087652534329110E-01 a       711     0    36     1    11
  3.8749788951141856E-01 a       712     0    36     1    12
 -2.3863213321971299E-01 a       713     0    36     1    13
 -1.1470926299577976E-01 a       714     0    36     1    14
  3.9045126339432840E-01 a       715     0    36     1    15
 -3.7926838092498506E-02 a       716     0    36     1    16
 -3.0476168547616361E-01 a       717     0    36     1    17
  1.9146426080326689E-01 a       718     0    36     1    18
  1.2165783364658024E-01 a       719     0    36     1    19
  1.9052535848857485E-01 a       720     0    36     1    20
 -2.9117424343287890E-01 a       721     0    37     1     1
  3.3428636795815947E-01 a       722     0    37     1     2
 -1.9994674201538473E-01 a       723     0    37     1     3
  1.3234468537943431E-01 a       724     0    37     1     4
  1.2839044495346594E-01 a       725     0    37     1     5
 -2.8624032225030982E-01 a       726     0    37     1     6
 -1.6397057668913148E-01 a       727     0    37     1     7
 -1.4199935766967201E-01 a       728     0    37     1     8
 -4.9256684502109870E-02 a       729     0    37     1     9
  1.3295065187179692E-01 a       730     0    37     1    10
 -2.2712348214862171E-01 a       731     0    37     1    11
 -2.8926610056549745E-01 a       732     0    37     1    12
  7.8292920959823584E-02 a       733     0    37     1    13
 -1.5923078033647217E-01 a       734     0    37     1    14
  2.1957967505257231E-01 a       735     0    37     1    15
 -8.0585211659807948E-02 a       736     0    37     1    16
  1.1190139609350955E-01 a       737     0    37     1    17
 -7.1977846206543669E-02 a       738     0    37     1    18
  1.9054795738890734E-01 a       739     0    37     1    19
  1.4412737718437521E-01 a       740     0    37     1    20
  3.6018234439214009E-01 a       741     0    38     1     1
  2.3681478615552284E-01 a       742     0    38     1     2
 -2.0762479670375070E-01 a       743     0    38     1     3
  2.4811180073369306E-02 a       744     0    38     1     4
 -2.5939796750167304E-01 a       745     0    38     1     5
 -1.1972632987220595E-01 a       746     0    38     1     6
  1.4689060830738801E-01 a       747     0    38     1     7
 -4.4608903418492142E-02 a       748     0    38     1     8
  2.2714067031376833E-01 a       749     0    38     1     9
 -1.9203701797202194E-01 a       750     0    38     1    10
  6.1912581160928279E-02 a       751     0    38     1    11
 -7.3420594655309646E-02 a       752     0    38     1    12
 -2.7908723907833738E-01 a       753     0    38     1    13
 -8.4870965090784026E-02 a       754     0    38     1    14
 -4.4490956780521618E-02 a       755     0    38     1    15
 -1.0131969851708804E-01 a       756     0    38     1    16
 -1.2110286021226668E-01 a       757     0    38     1    17
 -8.3371763934988657E-02 a       758     0    38     1    18
  2.2543490875599473E-01 a       759     0    38     1    19
  2.2868903899265369E-01 a       760     0    38     1    20
 -3.5587360247204108E-01 a       761     0    39     1     1
 -3.6781952965003295E-01 a       762     0    39     1     2
 -2.0344188906641587E-02 a       763     0    39     1     3
  2.1873757296745195E-02 a       764     0    39     1     4
 -3.6014413890104874E-01 a       765     0    39     1     5
 -2.2943019266656661E-01 a       766     0    39     1     6
  1.5587016967788206E-01 a       767     0    39     1     7
 -2.0086934380644667E-01 a       768     0    39     1     8
 -9.0632863731490682E-02 a       769     0    39     1     9
  1.8958625416729494E-01 a       770     0    39     1    10
  3.4194366856202707E-01 a       771     0    39     1    11
  3.0323938852371074E-01 a       772     0    39     1    12
  4.8441642871325775E-02 a       773     0    39     1    13
 -2.9989626227586701E-03 a       774     0    39     1    14
  1.5871113469127041E-01 a       775     0    39     1    15
 -2.7513980725163650E-01 a       776     0    39     1    16
 -6.4065833887064022E-02 a       777     0    39     1    17
  1.5523717969949330E-01 a       778     0    39     1    18
  6.2508707138214503E-03 a       779     0    39     1    19
 -1.5046929969458698E-02 a       780     0    39     1    20
  1.8693790883786987E-01 a       781     0    40     1     1
  2.3486460228191736E-01 a       782     0    40     1     2
  1.3094506558530788E-01 a       783     0    40     1     3
  1.5796148473254553E-02 a       784     0    40     1     4
 -2.2476185879645910E-01 a       785     0    40     1     5
 -5.4256105224447848E-02 a       786     0    40     1     6
 -1.9955634328544666E-01 a       787     0    40     1     7
 -5.9153095175264549E-02 a       788     0    40     1     8
  1.1643870775431361E-01 a       789     0    40     1     9
 -1.6437260348880828E-01 a       790     0    40     1    10
  9.6331698254584111E-02 a       791     0    40     1    11
 -3.1989988134225483E-01 a       792     0    40     1    12
 -4.7089384661239081E-01 a       793     0    40     1    13
  1.3831744852572303E-01 a       794     0    40     1    14
 -1.4988833453983938E-01 a       795     0    40     1    15
  4.1298877696342728E-01 a       796     0    40     1    16
  1.5597484979308585E-01 a       797     0    40     1    17
 -2.1988607231378066E-02 a       798     0    40     1    18
 -1.4245476749807320E-01 a       799     0    40     1    19
  1.9173395423971931E-01 a       800     0    40     1    20
 -1.7238246535975374E-01 a       801     0    41     1     1
  9.7660690836967198E-02 a       802     0    41     1     2
 -2.0470410725739752E-01 a       803     0    41     1     3
  1.4098324291759784E-01 a       804     0    41     1     4
 -3.2639584559755802E-01 a       805     0    41     1     5
  3.0150984682826859E-01 a       806     0    41     1     6
  1.3599343127857291E-01 a       807     0    41     1     7
 -1.4284730111716085E-01 a       808     0    41     1     8
  7.6030652580141031E-03 a       809     0    41     1     9
  1.6176822811334379E-01 a       810     0    41     1    10
  1.1442919412587613E-01 a       811     0    41     1    11
 -9.3855908493664361E-02 a       812     0    41     1    12
 -2.8279683692490160E-01 a       813     0    41     1    13
 -8.1892411326461315E-02 a       814     0    41     1    14
  3.5541625666571888E-02 a       815     0    41     1    15
 -1.2342473052185127E-01 a       816     0    41     1    16
 -5.4720444348507598E-02 a       817     0    41     1    17
  3.2675699461302127E-01 a       818     0    41     1    18
 -2.3363311554427779E-02 a       819     0    41     1    19
  5.7125226507581207E-02 a       820     0    41     1    20
  6.9589511311018218E-02 a       821     0    42     1     1
 -7.7394561788285854E-02 a       822     0    42     1     2
  2.7019167602602806E-01 a       823     0    42     1     3
  1.0672688164168877E-01 a       824     0    42     1     4
  3.7191616167129948E-01 a       825     0    42     1     5
 -2.4921909496699149E-01 a       826     0    42     1     6
 -3.7769544319208766E-02 a       827     0    42     1     7
  2.1295533277836984E-01 a       828     0    42     1     8
  2.4413119163422051E-02 a       829     0    42     1     9
 -6.5766197895978901E-02 a       830     0    42     1    10
 -9.1023769489133738E-02 a       831     0    42     1    11
  5.9346678837030625E-02 a       832     0    42     1    12
  3.8170848662580742E-01 a       833     0    42     1    13
  5.3758341217027800E-02 a       834     0    42     1    14
 -5.4067940352100965E-03 a       835     0    42     1    15
  2.7974415358665716E-01 a       836     0    42     1    16
 -6.5008138934309401E-02 a       837     0    42     1    17
  1.2737964187457285E-01 a       838     0    42     1    18
  2.1987686546031868E-01 a       839     0    42     1    19
 -1.2471963204211273E-01 a       840     0    42     1    20
  9.7368286694536857E-02 a       841     0    43     1     1
  1.2261711960051248E-01 a       842     0    43     1     2
 -3.0998640688443716E-02 a       843     0    43     1     3
  3.6958916274038717E-02 a       844     0    43     1     4
 -1.0306523864484540E-01 a       845     0    43     1     5
 -2.8190474188398436E-02 a       846     0    43     1     6
  1.0189865552392144E-01 a       847     0    43     1     7
  3.5412524724773416E-02 a       848     0    43     1     8
  6.4758760554065847E-02 a       849     0    43     1     9
 -1.0035694301759075E-01 a       850     0    43     1    10
  1.9754410641527369E-02 a       851     0    43     1    11
 -1.4085114718749364E-01 a       852     0    43     1    12
  7.4243304844434740E-02 a       853     0    43     1    13
  2.2259482021758079E-01 a       854     0    43     1    14
 -1.0407314476488495E-01 a       855     0    43     1    15
 -5.1445831144472813E-02 a       856     0    43     1    16
 -8.4658027241011416E-02 a       857     0    43     1    17
 -3.4151279556534314E-01 a       858     0    43     1    18
 -1.3252740839723057E-01 a       859     0    43     1    19
 -1.0414520752119173E-01 a       860     0    43     1    20
  2.1330754268459295E-01 a       861     0    44     1     1
 -9.1592979037275965E-02 a       862     0    44     1     2
 -2.1823191046381332E-01 a       863     0    44     1     3
 -1.4496277699126592E-01 a       864     0    44     1     4
  2.4120917589642250E-02 a       865     0    44     1     5
  1.6531110797889279E-01 a       866     0    44     1     6
 -2.2061167709762800E-01 a       867     0    44     1     7
 -1.2336141495114589E-01 a       868     0    44     1     8
 -1.1371674812333751E-02 a       869     0    44     1     9
  3.4322013539440560E-01 a       870     0    44     1    10
 -1.6001570551319386E-01 a       871     0    44     1    11
  3.9845586594688349E-02 a       872     0    44     1    12
 -1.3782115559615365E-01 a       873     0    44     1    13
  2.3994894879655421E-01 a       874     0    44     1    14
  2.1797500231351880E-02 a       875     0    44     1    15
 -2.6934506784553634E-02 a       876     0    44     1    16
 -5.3400082563243309E-03 a       877     0    44     1    17
 -3.1006592853868562E-02 a       878     0    44     1    18
 -5.2184162143497108E-03 a       879     0    44     1    19
 -2.8491035557362299E-01 a       880     0    44     1    20
 -2.6461640342369086E-01 a       881     0    45     1     1
  1.5256809129941934E-01 a       882     0    45     1     2
 -3.1666880568734718E-01 a       883     0    45     1     3
  3.4209530404043599E-02 a       884     0    45     1     4
 -1.3913081531461746E-01 a       885     0    45     1     5
 -2.8082114406841169E-01 a       886     0    45     1     6
  2.9463905894815842E-02 a       887     0    45     1     7
  1.6142711286910627E-01 a       888     0    45     1     8
  6.4827306555711645E-02 a       889     0    45     1     9
  2.6901710867021865E-03 a       890     0    45     1    10
 -1.3915977353468106E-01 a       891     0    45     1    11
 -3.3153088573975642E-02 a       892     0    45     1    12
  2.8043462024225357E-01 a       893     0    45     1    13
  2.0807233070160611E-01 a       894     0    45     1    14
 -1.4559975444562967E-02 a       895     0    45     1    15
  1.7312481374104002E-01 a       896     0    45     1    16
 -5.4870023675928747E-02 a       897     0    45     1    17
  2.3489958577363781E-01 a       898     0    45     1    18
 -2.6358771324647124E-04 a       899     0    45     1    19
 -1.1127682373305949E-01 a       900     0    45     1    20
 -2.3077290944231520E-02 a       901     0    46     1     1
  1.3747610138048982E-01 a       902     0    46     1     2
  1.5687079543471671E-01 a       903     0    46     1     3
  7.8531855643283410E-02 a       904     0    46     1     4
 -1.5842114989700537E-01 a       905     0    46     1     5
  3.1720267077586566E-02 a       906     0    46     1     6
  1.6035372158786379E-01 a       907     0    46     1     7
  2.9041806058626229E-01 a       908     0    46     1     8
  8.1922483727298989E-02 a       909     0    46     1     9
 -3.0255903379346888E-01 a       910     0    46     1    10
 -2.1423646724824094E-02 a       911     0    46     1    11
  2.1020920054089207E-01 a       912     0    46     1    12
  2.7736395319567325E-01 a       913     0    46     1    13
  5.9253352526944990E-02 a       914     0    46     1    14
 -1.1594840737048110E-02 a       915     0    46     1    15
 -2.0140548915789711E-01 a       916     0    46     1    16
  6.7022810358717627E-02 a       917     0    46     1    17
  2.0847032625001902E-01 a       918     0    46     1    18
 -4.3070713779540504E-01 a       919     0    46     1    19
 -2.6168008419952338E-01 a       920     0    46     1    20
  2.3023695849253237E-01 a       921     0    47     1     1
 -2.7456104784281454E-01 a       922     0    47     1     2
 -3.4755636259067285E-01 a       923     0    47     1     3
 -5.1646374150651785E-02 a       924     0    47     1     4
  5.6446593404058401E-02 a       925     0    47     1     5
  6.7948194877881958E-03 a       926     0    47     1     6
  9.8468671588090043E-02 a       927     0    47     1     7
  8.5358424251811379E-02 a       928     0    47     1     8
 -3.4802613177371650E-01 a       929     0    47     1     9
  1.5429120936560475E-01 a       930     0    47     1    10
 -3.4631948557916709E-02 a       931     0    47     1    11
 -1.3904615744613495E-02 a       932     0    47     1    12
  5.8430885730136745E-02 a       933     0    47     1    13
  1.7581473578116866E-01 a       934     0    47     1    14
 -1.0472778516921440E-01 a       935     0    47     1    15
  3.6601018370373534E-01 a       936     0    47     1    16
  2.8750416803151330E-01 a       937     0    47     1    17
 -2.3879249675162101E-01 a       938     0    47     1    18
  3.1390463099656811E-03 a       939     0    47     1    19
 -2.1429541524685337E-02 a       940     0    47     1    20
 -9.4886559025651226E-02 a       941     0    48     1     1
 -2.1383617894793658E-01 a       942     0    48     1     2
 -2.4002922143517877E-01 a       943     0    48     1     3
 -2.8828667053338081E-01 a       944     0    48     1     4
  1.8484561298984961E-01 a       945     0    48     1     5
 -1.6296383539697137E-01 a       946     0    48     1     6
  1.5277093856403604E-01 a       947     0    48     1     7
  1.7788174338775090E-01 a       948     0    48     1     8
  5.3678748954981315E-02 a       949     0    48     1     9
  2.1516630109738633E-01 a       950     0    48     1    10
 -8.2647821125386559E-02 a       951     0    48     1    11
  3.0915213753571680E-01 a       952     0    48     1    12
 -1.6069108627730114E-01 a       953     0    48     1    13
 -4.6713239879223226E-02 a       954     0    48     1    14
  6.8560735505797277E-02 a       955     0    48     1    15
 -2.3683151360314247E-01 a       956     0    48     1    16
 -1.4232956031487148E-01 a       957     0    48     1    17
  1.9614152162289269E-01 a       958     0    48     1    18
  2.5853659849683136E-01 a       959     0    48     1    19
  2.2416880173730966E-01 a       960     0    48     1    20
  1.2686528642441236E-01 a       961     0    49     1     1
  2.0086500384748293E-01 a       962     0    49     1     2
  7.4431898102449032E-02 a       963     0    49     1     3
  3.7567686895424929E-01 a       964     0    49     1     4
 -5.0091272642342095E-02 a       965     0    49     1     5
  1.2629937011998041E-01 a       966     0    49     1     6
 -1.1653820814914860E-01 a       967     0    49     1     7
 -8.8486136139709931E-02 a       968     0    49     1     8
 -1.0004035898748845E-01 a       969     0    49     1     9
 -1.9273980484800704E-01 a       970     0    49     1    10
  1.2830826000317672E-01 a       971     0    49     1    11
  1.6205196631968233E-02 a       972     0    49     1    12
 -2.0408672166440509E-01 a       973     0    49     1    13
  8.3639941814758506E-02 a       974     0    49     1    14
 -1.2908828817907076E-02 a       975     0    49     1    15
  1.7350885967752835E-01 a       976     0    49     1    16
  8.9826062923181349E-02 a       977     0    49     1    17
  7.6928332009058478E-02 a       978     0    49     1    18
 -2.3330786219257454E-01 a       979     0    49     1    19
 -4.6389660856759204E-02 a       980     0    49     1    20
  2.7296657100786037E-01 a       981     0    50     1     1
 -1.4053336330280147E-01 a       982     0    50     1     2
  9.7755094826038461E-02 a       983     0    50     1     3
 -2.5811884218229442E-01 a       984     0    50     1     4
  1.9231532912902943E-01 a       985     0    50     1     5
  1.4463707013737589E-01 a       986     0    50     1     6
  2.8806213147995746E-01 a       987     0    50     1     7
 -3.7659290656251693E-01 a       988     0    50     1     8
 -1.3790839730737564E-01 a       989     0    50     1     9
 -1.1167151317447518E-01 a       990     0    50     1    10
 -1.9454439471389673E-01 a       991     0    50     1    11
 -2.3272374050559272E-01 a       992     0    50     1    12
  1.1770091476919438E-01 a       993     0    50     1    13
 -1.9995298198014513E-01 a       994     0    50     1    14
  1.2780844993554518E-03 a       995     0    50     1    15
 -1.8310114787683276E-01 a       996     0    50     1    16
  1.3059030624197934E-01 a       997     0    50     1    17
 -2.4388103356305674E-01 a       998     0    50     1    18
  2.7579711035208160E-01 a       999     0    50     1    19
  1.6487851244595533E-01 a      1000     0    50     1    20
  9.5306707432554749E-01 b      1001     1     1
  2.6544861389081808E-02 b      1002     1     2
  9.1025480716025631E-01 b      1003     1     3
  1.3694171611678549E+00 b      1004     1     4
 -1.3972563249632091E+00 b      1005     1     5
  1.0556983413702798E+00 b      1006     1     6
 -1.4995416073092152E+00 b      1007     1     7
  3.4749928774577271E-01 b      1008     1     8
  3.2582488197863752E-01 b      1009     1     9
  7.9950330628349531E-01 b      1010     1    10
  2.6160105127578248E-01 b      1011     1    11
  1.6410860584251057E+00 b      1012     1    12
 -3.7869128542258684E-01 b      1013     1    13
 -1.4153268664169005E+00 b      1014     1    14
 -8.4216592996901030E-01 b      1015     1    15
  1.3338982530425010E+00 b      1016     1    16
 -6.0716868891857112E-01 b      1017     1    17
 -1.0341591666225962E+00 b      1018     1    18
  8.8477663805949947E-01 b      1019     1    19
 -5.6477550763253337E-02 b      1020     1    20
 -8.6463080297192324E-02 a      1021     1     1     2     1
  5.1520657977183604E-01 a      1022     1     1     2     2
  1.0594143038819585E-01 a      1023     1     1     2     3
  3.6987468114816696E-01 a      1024     1     1     2     4
  2.3254749957613269E-01 a      1025     1     1     2     5
  2.4264528375963593E-01 a      1026     1     1     2     6
  4.2864011362307108E-01 a      1027     1     1     2     7
 -2.8083972010104541E-01 a      1028     1     1     2     8
  3.5071697942847574E-01 a      1029     1     1     2     9
  5.5379676996415127E-02 a      1030     1     1     2    10
 -4.4607549667726598E-01 a      1031     1     1     2    11
  1.3081032982798410E-01 a      1032     1     1     2    12
 -2.7336951530702253E-01 a      1033     1     1     2    13
  5.3447588969362392E-01 a      1034     1     1     2    14
 -6.3606429556537680E-01 a      1035     1     1     2    15
 -1.2987869602098925E-01 a      1036     1     1     2    16
 -2.8738406842159769E-01 a      1037     1     1     2    17
  6.0539645039070955E-01 a      1038     1     1     2    18
 -5.7336022508397833E-01 a      1039     1     1     2    19
  3.1073513781391754E-01 a      1040     1     1     2    20
  5.1626206962214649E-01 a      1041     1     2     2     1
  2.2188071542032892E-01 a      1042     1     2     2     2
 -1.3734168337085506E-01 a      1043     1     2     2     3
  4.5026906904664671E-01 a      1044     1     2     2     4
  3.5241380685269103E-01 a      1045     1     2     2     5
  5.4664390275079777E-01 a      1046     1     2     2     6
  1.0603346108468195E-01 a      1047     1     2     2     7
 -2.0039263504115484E-01 a      1048     1     2     2     8
  4.4107383869574031E-02 a      1049     1     2     2     9
 -6.7119898092013075E-01 a      1050     1     2     2    10
  4.2492376252539110E-01 a      1051     1     2     2    11
 -4.1442215666968962E-01 a      1052     1     2     2    12
 -2.3875326016694889E-01 a      1053     1     2     2    13
  4.8360533869367200E-02 a      1054     1     2     2    14
 -4.2498363752574381E-01 a      1055     1     2     2    15
  5.7186632986823360E-01 a      1056     1     2     2    16
 -4.3177029245931919E-01 a      1057     1     2     2    17
  1.4007352233218509E-01 a      1058     1     2     2    18
  5.4917784253402113E-01 a      1059     1     2     2    19
 -5.6764164405528439E-01 a      1060     1     2     2    20
 -5.1389230473538083E-01 a      1061     1     3     2     1
 -2.5445195579455221E-01 a      1062     1     3     2     2
  1.9493424481881788E-01 a      1063     1     3     2     3
  1.0843393808475045E-01 a      1064     1     3     2     4
  2.7989325710530022E-01 a      1065     1     3     2     5
 -3.1581049799327526E-01 a      1066     1     3     2     6
 -5.5806457356942274E-01 a      1067     1     3     2     7
 -6.4831110566080541E-01 a      1068     1     3     2     8
 -6.5994047616157314E-01 a      1069     1     3     2     9
 -2.0141881837253447E-01 a      1070     1     3     2    10
