rank,epoch,train_step,traj,frame,frame_index,force_mae,force_rmse,energy_abs_error,epistemic_mean,epistemic_p95,epistemic_max,aleatoric_mean,aleatoric_p95,aleatoric_max
286,95,1620,a,28560,14280,0.004532590042799711,0.006384401116520166,0.013916015625,0.0015898292185738683,0.0023369051050394773,0.003431316465139389,0.0032381098717451096,0.004419089760631323,0.005973151884973049
287,95,1620,b,26718,29574,0.004663993138819933,0.006332483142614365,0.0087890625,0.0016020782059058547,0.0023368890397250652,0.0030347255524247885,0.0032529407180845737,0.004411271773278713,0.0055069648660719395
288,95,1620,b,26486,29458,0.004493070300668478,0.006176353432238102,0.003662109375,0.0015944433398544788,0.0023367770481854677,0.0035750328097492456,0.003243013983592391,0.004442461766302586,0.006235255394130945
289,95,1620,b,28694,30562,0.004535330925136805,0.0060739461332559586,0.03759765625,0.0015926249325275421,0.0023365675006061792,0.0033162685576826334,0.0032379734329879284,0.004429148975759745,0.0058950018137693405
290,95,1620,a,28184,14092,0.0048474278301000595,0.006641734857112169,0.024658203125,0.0015927739441394806,0.00233649299480021,0.0035378015600144863,0.0032441189978271723,0.004421552177518606,0.006295985542237759
291,95,1620,b,27182,29806,0.004364216234534979,0.006003891583532095,0.008544921875,0.0015878045232966542,0.0023364112712442875,0.003506088862195611,0.00323299877345562,0.004425227176398039,0.00628752913326025
292,95,1620,a,28048,14024,0.004779146518558264,0.006565073039382696,0.00341796875,0.0015955243725329638,0.002336283912882209,0.003851331304758787,0.0032480552326887846,0.004415103700011969,0.00670283567160368
293,95,1620,a,26184,13092,0.004578870255500078,0.006322822999209166,0.001220703125,0.0015837698010727763,0.0023361879866570234,0.0031882652547210455,0.0032267095521092415,0.004405277781188488,0.0056226192973554134
294,95,1620,a,26312,13156,0.004531193990260363,0.006090325769037008,0.0126953125,0.0016091151628643274,0.0023361369967460632,0.0037470865063369274,0.0032684532925486565,0.004401275422424078,0.0064553385600447655
295,95,1620,a,26880,13440,0.004634516313672066,0.00628833519294858,0.01025390625,0.0015978426672518253,0.0023358818143606186,0.0033901084680110216,0.003250321140512824,0.0044044009409844875,0.005955271422863007
296,95,1620,a,27512,13756,0.004557183012366295,0.006226637400686741,0.027099609375,0.0016097471816465259,0.002335869474336505,0.003218189114704728,0.003268512897193432,0.004419988486915827,0.005684994626790285
297,95,1620,b,26110,29270,0.0049231210723519325,0.006777819711714983,0.016845703125,0.001599322771653533,0.002335424767807126,0.003665478201583028,0.0032532543409615755,0.004454618785530329,0.006307338364422321
298,95,1620,a,26104,13052,0.004464097321033478,0.006075819954276085,0.003662109375,0.0015884590102359653,0.00233535491861403,0.00376644404605031,0.0032363138161599636,0.004418676253408194,0.00649087131023407
299,95,1620,a,29088,14544,0.004674094263464212,0.00642889691516757,0.00830078125,0.0015995776047930121,0.0023351458366960287,0.0033759260550141335,0.0032519043888896704,0.004425197374075651,0.006042854394763708
300,95,1620,a,27152,13576,0.004698008298873901,0.00641992362216115,0.005615234375,0.0016073551960289478,0.0023351239506155252,0.003933859057724476,0.0032645047176629305,0.004418466705828905,0.006576222367584705
301,95,1620,a,27728,13864,0.004783600103110075,0.0066368114203214645,0.010986328125,0.0016077379696071148,0.002335081109777093,0.003534860210493207,0.003266347572207451,0.004411456640809774,0.006017549894750118
302,95,1620,a,28200,14100,0.004561064299196005,0.006072896998375654,0.0048828125,0.0015912606613710523,0.0023350794799625874,0.0037631969898939133,0.0032407152466475964,0.004450456239283085,0.006302610505372286
303,95,1620,b,26190,29310,0.004690517205744982,0.006282151211053133,0.0,0.0015942645259201527,0.002335016615688801,0.0038308429066091776,0.003243442391976714,0.004412665963172913,0.00668832752853632
304,95,1620,a,28504,14252,0.004754910245537758,0.006673749536275864,0.009033203125,0.0016106581315398216,0.0023350142873823643,0.003591706743463874,0.0032670835498720407,0.004415825940668583,0.006246320437639952
305,95,1620,b,28702,30566,0.004434435162693262,0.0059886351227760315,0.029296875,0.001579255680553615,0.002334577264264226,0.0032788619864732027,0.003217573743313551,0.004408220294862986,0.005833705887198448
306,95,1620,a,29128,14564,0.004639454651623964,0.00645136833190918,0.009765625,0.0016073936130851507,0.002334467601031065,0.0035675347317010164,0.003263965016230941,0.004459925927221775,0.00616611260920763
307,95,1620,b,28814,30622,0.00473389308899641,0.006309189833700657,0.020751953125,0.0015999602619558573,0.0023342317435890436,0.0032800252083688974,0.0032497511710971594,0.004421022720634937,0.005844457074999809
308,95,1620,b,27006,29718,0.0045885383151471615,0.006167753599584103,0.012451171875,0.001602133153937757,0.0023341963533312082,0.0038517285138368607,0.0032547288574278355,0.00441509997472167,0.006685166619718075
309,95,1620,a,29056,14528,0.004856299143284559,0.006647041067481041,0.00537109375,0.0016037699533626437,0.00233390461653471,0.0032794068101793528,0.003261278383433819,0.004425526596605778,0.005951542407274246
310,95,1620,b,26830,29630,0.004397186916321516,0.005828042048960924,0.011962890625,0.0016044016228988767,0.002333813114091754,0.0035392101854085922,0.003258893033489585,0.004386899992823601,0.006150391418486834
311,95,1620,a,28600,14300,0.0042302655056118965,0.005836425814777613,0.00048828125,0.0015927881468087435,0.00233371090143919,0.003904536599293351,0.0032387846149504185,0.004435313865542412,0.006580670364201069
312,95,1620,b,26454,29442,0.004398729652166367,0.005774754099547863,0.01171875,0.0015889398055151105,0.002333566779270768,0.003284724662080407,0.003232174087315798,0.004401789978146553,0.005862221587449312
313,95,1620,a,27296,13648,0.004548248369246721,0.006027986761182547,0.015380859375,0.0015951597597450018,0.002333547919988632,0.003394694533199072,0.0032442931551486254,0.004426648840308189,0.006002794019877911
314,95,1620,a,27456,13728,0.004671235103160143,0.0063501689583063126,0.009033203125,0.001592868473380804,0.0023335160221904516,0.0036588681396096945,0.003240924794226885,0.004404572304338217,0.006283520720899105
315,95,1620,b,27046,29738,0.00461969431489706,0.006110471207648516,0.011474609375,0.0015790092293173075,0.002333344193175435,0.003829841734841466,0.0032184640876948833,0.004423125181347132,0.006715991068631411
316,95,1620,a,28784,14392,0.004555830731987953,0.006373218260705471,0.00830078125,0.0016017081215977669,0.002333306474611163,0.0035257581621408463,0.003255140967667103,0.0044242278672754765,0.006167003884911537
317,95,1620,b,28942,30686,0.004498026799410582,0.006013784557580948,0.0029296875,0.0015885108150541782,0.002333148382604122,0.0033762718085199594,0.0032348474487662315,0.004409965127706528,0.005932671017944813
318,95,1620,a,28512,14256,0.004653376992791891,0.006430536974221468,0.00146484375,0.0015997906448319554,0.002332632662728429,0.0035220941063016653,0.0032514440827071667,0.004416394978761673,0.006344630382955074
319,95,1620,b,28662,30546,0.004498171154409647,0.006136389449238777,0.0126953125,0.001599317998625338,0.0023326065856963396,0.003492470597848296,0.0032517267391085625,0.004407839849591255,0.006157580763101578
320,95,1620,b,27814,30122,0.004316778853535652,0.005781424231827259,0.00537109375,0.0015833396464586258,0.0023325923830270767,0.003487097332254052,0.003226101165637374,0.004398983903229237,0.006111656781286001
321,95,1620,a,29064,14532,0.004814487881958485,0.006631309632211924,0.01708984375,0.001603800104930997,0.0023325146175920963,0.0038471175357699394,0.003259351709857583,0.004429399501532316,0.00660326611250639
322,95,1620,a,27168,13584,0.004476061090826988,0.006085747387260199,0.0048828125,0.001598917180672288,0.002332249889150262,0.0033506022300571203,0.0032510419841855764,0.004447744693607092,0.005870334804058075
323,95,1620,a,28744,14372,0.004264801740646362,0.005635763518512249,0.00146484375,0.0016027484089136124,0.0023319136817008257,0.004438422620296478,0.003255280666053295,0.004417506046593189,0.0073404922150075436
324,95,1620,a,26192,13096,0.004207083489745855,0.005672023631632328,0.002685546875,0.0015795649960637093,0.002331752795726061,0.0033303897362202406,0.0032201805151998997,0.004398582503199577,0.005925105884671211
325,95,1620,b,26374,29402,0.004640667233616114,0.006262283772230148,0.00830078125,0.0016000602627173066,0.0023315702565014362,0.003727114060893655,0.003253776580095291,0.004416481591761112,0.006557656452059746
326,95,1620,b,26942,29686,0.004662691615521908,0.006283958908170462,0.020751953125,0.001599541399627924,0.0023315215948969126,0.0033536520786583424,0.003251328831538558,0.00442080432549119,0.005943057127296925
327,95,1620,b,27326,29878,0.004549109842628241,0.0061743780970573425,0.01025390625,0.0015706688864156604,0.002331372117623687,0.003453813958913088,0.0032048418652266264,0.0044201030395925045,0.006176765076816082
328,95,1620,a,26736,13368,0.00453050946816802,0.006090390030294657,0.00732421875,0.0016049464466050267,0.0023312505800276995,0.003938289359211922,0.003261484205722809,0.004407196305692196,0.006700168363749981
329,95,1620,a,27184,13592,0.004667163826525211,0.0063812872394919395,0.00537109375,0.0016093935118988156,0.0023311942350119352,0.003220508573576808,0.0032679729629307985,0.004424478393048048,0.005746620241552591
330,95,1620,a,26248,13124,0.004581278655678034,0.006144832819700241,0.003662109375,0.001596841961145401,0.0023310743272304535,0.0036324497777968645,0.003247783752158284,0.004398561082780361,0.006395504344254732
331,95,1620,a,27864,13932,0.004739072639495134,0.0064493888057768345,0.001953125,0.0015990674728527665,0.002330977702513337,0.0036487900651991367,0.0032539176754653454,0.004419991280883551,0.006338481325656176
332,95,1620,a,27560,13780,0.004843775648623705,0.006539422553032637,0.00390625,0.0016075025778263807,0.0023309369571506977,0.0033367963042110205,0.003264613449573517,0.004397782031446695,0.005907888989895582
333,95,1620,a,29080,14540,0.004669886082410812,0.006394051015377045,0.008056640625,0.0015887136105448008,0.002330935327336192,0.00325568625703454,0.0032327519729733467,0.00440751388669014,0.0057285199873149395
334,95,1620,a,26752,13376,0.004514072556048632,0.006256893277168274,0.000244140625,0.001588210347108543,0.002330743707716465,0.0033860066905617714,0.003233708906918764,0.004406854044646025,0.006037588696926832
335,95,1620,a,27856,13928,0.0045563955791294575,0.0063447896391153336,0.000244140625,0.0016071697464212775,0.0023306577932089567,0.0033628782257437706,0.003267143853008747,0.004421388730406761,0.006006188225001097
336,95,1620,b,29150,30790,0.004466762766242027,0.005994807928800583,0.0048828125,0.0015915102558210492,0.002330532530322671,0.0037808220367878675,0.0032385799568146467,0.004410936962813139,0.006631947588175535
337,95,1620,a,28536,14268,0.004878908395767212,0.006772572640329599,0.02587890625,0.0015821474371477962,0.002330442424863577,0.0033163283951580524,0.003223167499527335,0.004431184381246567,0.005852601956576109
338,95,1620,b,27286,29858,0.004492199048399925,0.006026530172675848,0.01416015625,0.0015753027983009815,0.0023302158806473017,0.003291459521278739,0.0032113485503941774,0.004406680352985859,0.005792918615043163
339,95,1620,a,28968,14484,0.0048248376697301865,0.006669722497463226,0.01025390625,0.0015975313726812601,0.0023301965557038784,0.0034994278103113174,0.0032465471886098385,0.004432120360434055,0.0062730456702411175
340,95,1620,a,26072,13036,0.004625444300472736,0.00620261998847127,0.00537109375,0.001597825437784195,0.002329812617972493,0.00333654903806746,0.003251833375543356,0.004435185343027115,0.0059854015707969666
341,95,1620,a,28384,14192,0.004893403500318527,0.006618657149374485,0.007080078125,0.0016059376066550612,0.002329789102077484,0.0037370428908616304,0.0032632711809128523,0.004420819692313671,0.0065256268717348576
342,95,1620,a,28160,14080,0.004562979564070702,0.0061357696540653706,0.003662109375,0.0015999313909560442,0.0023296044673770666,0.0039784410037100315,0.003252784488722682,0.004390561953186989,0.006872492842376232
343,95,1620,b,28782,30606,0.0047723776660859585,0.006533305626362562,0.011962890625,0.0016175316413864493,0.0023295602295547724,0.0037714350037276745,0.0032786771189421415,0.004424696322530508,0.006612095516175032
344,95,1620,b,27902,30166,0.004422374535351992,0.006132157985121012,0.003662109375,0.0015991241671144962,0.0023295532446354628,0.003536973614245653,0.0032517006620764732,0.004403315018862486,0.006166824605315924
345,95,1620,a,27176,13588,0.004709868226200342,0.006378469057381153,0.0,0.001606732257641852,0.002329482464119792,0.003505208995193243,0.003263154299929738,0.004408516921103001,0.006144356448203325
346,95,1620,a,27984,13992,0.004544313997030258,0.006125466898083687,0.012939453125,0.0016004847129806876,0.002329463604837656,0.0036483989097177982,0.0032543689012527466,0.00439345370978117,0.006400859449058771
347,95,1620,a,26136,13068,0.004706482402980328,0.006456421222537756,0.00830078125,0.0016063525108620524,0.0023293595295399427,0.0033270586282014847,0.0032643000595271587,0.004420794080942869,0.0058327303268015385
348,95,1620,a,28320,14160,0.00450277142226696,0.00611437764018774,0.008544921875,0.0016090908320620656,0.0023290798999369144,0.0036615559365600348,0.0032679717987775803,0.004402313381433487,0.0061890315264463425
349,95,1620,a,28176,14088,0.004779453855007887,0.00641936669126153,0.016357421875,0.0016020203474909067,0.002328961156308651,0.003399485955014825,0.0032586154993623495,0.0044248392805457115,0.005898988340049982
350,95,1620,a,28848,14424,0.004685950465500355,0.006449233740568161,0.00634765625,0.0016051654238253832,0.002328707603737712,0.003703145310282707,0.0032576830126345158,0.004429878666996956,0.006354802753776312
351,95,1620,a,27872,13936,0.004853150807321072,0.006748307030647993,0.00830078125,0.0015971774701029062,0.002328620757907629,0.0036410768516361713,0.003248445922508836,0.004424200393259525,0.006407105829566717
352,95,1620,b,27638,30034,0.004368617665022612,0.006182475946843624,0.0009765625,0.0015812001656740904,0.002328594448044896,0.0033691544085741043,0.0032215232495218515,0.004419632256031036,0.005796649493277073
353,95,1620,a,26896,13448,0.004646540619432926,0.006407920271158218,0.00048828125,0.0015970055246725678,0.0023285418283194304,0.004686874337494373,0.0032481360249221325,0.004416479729115963,0.007746115792542696
354,95,1620,b,29166,30798,0.004442146979272366,0.005968912038952112,0.01025390625,0.0015920079313218594,0.0023284428752958775,0.003728187410160899,0.00324013433419168,0.004414969589561224,0.0064262268133461475
355,95,1620,b,29126,30778,0.004528145771473646,0.006263039540499449,0.009521484375,0.0015813257778063416,0.0023283190093934536,0.003531157970428467,0.003222825936973095,0.004414136987179518,0.006082109175622463
356,95,1620,b,26806,29618,0.004650231450796127,0.006264195311814547,0.001708984375,0.0015980208991095424,0.0023282261099666357,0.0032084162812680006,0.0032473888713866472,0.004410404711961746,0.005679676309227943
357,95,1620,a,28024,14012,0.0046319859102368355,0.006242868956178427,0.007568359375,0.001594669301994145,0.0023282032925635576,0.004040938336402178,0.0032454822212457657,0.004385402891784906,0.006770647596567869
358,95,1620,a,28296,14148,0.0045181564055383205,0.006205006968230009,0.009521484375,0.0016025285003706813,0.0023280582390725613,0.004079799167811871,0.003257072763517499,0.004430873319506645,0.006928471382707357
359,95,1620,b,27230,29830,0.004630792420357466,0.00625993637368083,0.007568359375,0.001590363564901054,0.002327867317944765,0.003654112806543708,0.0032344593200832605,0.00443232012912631,0.006394361611455679
360,95,1620,b,26758,29594,0.004571913275867701,0.006224798504263163,0.000244140625,0.0016004592180252075,0.0023278016597032547,0.003223735373467207,0.003250649431720376,0.004394935443997383,0.00577190238982439
361,95,1620,a,26656,13328,0.004913184326142073,0.006694240029901266,0.0087890625,0.0016045941738411784,0.002327599097043276,0.003809371031820774,0.0032609524205327034,0.004434969276189804,0.006655645091086626
362,95,1620,b,28046,30238,0.004406758118420839,0.00594017980620265,0.014404296875,0.0015940677840262651,0.0023275348357856274,0.0034986583050340414,0.0032429927960038185,0.004423679318279028,0.00607694499194622
363,95,1620,a,27720,13860,0.004794103559106588,0.006561916787177324,0.006591796875,0.0015929007204249501,0.002326891291886568,0.003394230268895626,0.0032415844034403563,0.004421134013682604,0.005877234507352114
364,95,1620,b,27382,29906,0.004470757208764553,0.0060953437350690365,0.02099609375,0.0015914556570351124,0.0023268796503543854,0.0034911581315100193,0.003238247474655509,0.0044007678516209126,0.006214603316038847
365,95,1620,a,27000,13500,0.004435135517269373,0.00599910132586956,0.0185546875,0.0015907769557088614,0.002326793735846877,0.003934919834136963,0.0032407387625426054,0.0044065057300031185,0.006780731026083231
366,95,1620,b,27278,29854,0.004466538783162832,0.005977578926831484,0.010498046875,0.0015659143682569265,0.002326657995581627,0.0032363864593207836,0.003198513062670827,0.004418790340423584,0.005829809233546257
367,95,1620,b,29206,30818,0.0042703584767878056,0.005800627171993256,0.00341796875,0.0015901552978903055,0.00232653203420341,0.004294874146580696,0.003236128017306328,0.004422148689627647,0.007245211862027645
368,95,1620,b,28142,30286,0.004614751785993576,0.006190162617713213,0.033203125,0.0015835780650377274,0.0023265292402356863,0.00326654314994812,0.003223469713702798,0.0044186790473759174,0.005818660371005535
369,95,1620,a,25952,12976,0.004490590188652277,0.0059592267498373985,0.01708984375,0.0016035325825214386,0.002326510613784194,0.0034387323539704084,0.003260323777794838,0.004430940840393305,0.006007526069879532
370,95,1620,b,27318,29874,0.004644455853849649,0.006170970853418112,0.019775390625,0.0015773309860378504,0.0023264619521796703,0.004195521119982004,0.0032127671875059605,0.00440604705363512,0.007021825760602951
371,95,1620,b,28094,30262,0.00453868368640542,0.006059712264686823,0.00927734375,0.0015904740430414677,0.0023264100309461355,0.0038501231465488672,0.003237683093175292,0.004426961299031973,0.0065401773899793625
372,95,1620,a,25992,12996,0.004728409927338362,0.006397887133061886,0.01806640625,0.0015935954870656133,0.002326400950551033,0.0035050022415816784,0.0032419452909380198,0.0044279806315898895,0.006140860263258219
373,95,1620,a,27264,13632,0.004484520293772221,0.006235235370695591,0.005126953125,0.0015985823702067137,0.002326246118173003,0.003716151462867856,0.003250227542594075,0.004395746160298586,0.006594319827854633
374,95,1620,b,26038,29234,0.004989642649888992,0.007003706879913807,0.0205078125,0.0016012821579352021,0.002326148096472025,0.0033300849609076977,0.003254673909395933,0.004400230478495359,0.005865909159183502
375,95,1620,b,28070,30250,0.004338205326348543,0.005709119141101837,0.020751953125,0.0015811828197911382,0.002326095011085272,0.0037866346538066864,0.003220310900360346,0.004384658765047789,0.006648218259215355
376,95,1620,b,27878,30154,0.004251040518283844,0.005738528911024332,0.005615234375,0.0015907969791442156,0.0023260863963514566,0.0033015930093824863,0.0032394363079220057,0.004395636729896069,0.005875145085155964
377,95,1620,b,29222,30826,0.004361163824796677,0.005837609525769949,0.012939453125,0.0015943218022584915,0.0023259189911186695,0.003473075805231929,0.003243397455662489,0.004387576133012772,0.0061910138465464115
378,95,1620,b,26046,29238,0.004896295722573996,0.00679823337122798,0.010009765625,0.0016085708048194647,0.002325899200513959,0.0036862962879240513,0.0032661226578056812,0.0043929885141551495,0.006445186212658882
379,95,1620,b,28110,30270,0.004472888074815273,0.006068489048629999,0.001708984375,0.001586415688507259,0.0023258186411112547,0.0035258459392935038,0.0032297251746058464,0.004407854750752449,0.006265242118388414
380,95,1620,b,27166,29798,0.004627295769751072,0.006382511463016272,0.018310546875,0.0015865685418248177,0.0023255464620888233,0.0036231877747923136,0.0032310138922184706,0.004422192461788654,0.006151288747787476
381,95,1620,a,28208,14104,0.004609598312526941,0.00619616499170661,0.002197265625,0.0015846812166273594,0.002325488720089197,0.0035014247987419367,0.0032288902439177036,0.004420091863721609,0.006283448077738285
382,95,1620,b,26630,29530,0.004725992679595947,0.006414600647985935,0.009765625,0.0015840616542845964,0.0023254796396940947,0.003155921120196581,0.0032255358528345823,0.0043876683339476585,0.005579352378845215
383,95,1620,a,28776,14388,0.004420163109898567,0.006055580917745829,0.00634765625,0.0015810930635780096,0.002325456589460373,0.00374083430506289,0.0032210913486778736,0.004424243234097958,0.006354738026857376
384,95,1620,a,29096,14548,0.004372460301965475,0.005864110309630632,0.005615234375,0.0015959845623001456,0.0023253995459526777,0.003308083163574338,0.003244614927098155,0.004409083165228367,0.005841519683599472
385,95,1620,a,27312,13656,0.004472939297556877,0.006017834879457951,0.008544921875,0.001602879841811955,0.002325244713574648,0.0031225774437189102,0.0032588220201432705,0.004385793581604958,0.005568698979914188
386,95,1620,a,26168,13084,0.004314335063099861,0.00586359528824687,0.00634765625,0.0015728967264294624,0.002325203036889434,0.0032343962229788303,0.003209773451089859,0.0044026500545442104,0.0057157897390425205
387,95,1620,a,28768,14384,0.004523868206888437,0.006272024940699339,0.0078125,0.0016032251296564937,0.002325196983292699,0.00405509676784277,0.0032548329327255487,0.004422328434884548,0.006759302224963903
388,95,1620,b,29238,30834,0.004305688664317131,0.005727305077016354,0.009521484375,0.0015897750854492188,0.0023250847589224577,0.00413874164223671,0.003236109856516123,0.0043974691070616245,0.006860814057290554
389,95,1620,a,26920,13460,0.004455745220184326,0.005926229525357485,0.009033203125,0.0015975919086486101,0.0023249902296811342,0.0034074438735842705,0.0032481648959219456,0.004359843675047159,0.0061311726458370686
390,95,1620,b,26982,29706,0.004549196921288967,0.006086115725338459,0.00341796875,0.00159825652372092,0.002324958797544241,0.004148456733673811,0.003250107867643237,0.004392971284687519,0.007039431016892195
391,95,1620,b,28582,30506,0.004377236124128103,0.005827557295560837,0.01708984375,0.0015880680875852704,0.0023248130455613136,0.003406349802389741,0.0032319016754627228,0.004404763225466013,0.006094714626669884
392,95,1620,b,26318,29374,0.004681646823883057,0.00629509286954999,0.0068359375,0.001592976856045425,0.0023246535565704107,0.0033975825645029545,0.0032398442272096872,0.004391996189951897,0.006157396826893091
393,95,1620,b,26022,29226,0.0048050605691969395,0.006465375889092684,0.02099609375,0.0016042821807786822,0.00232444005087018,0.0034499121829867363,0.0032589423935860395,0.004407146945595741,0.0058145346119999886
394,95,1620,a,27688,13844,0.004625690635293722,0.006372750736773014,0.005859375,0.001604742486961186,0.002324402565136552,0.0036096307449042797,0.003260640427470207,0.0044246395118534565,0.006387170869857073
395,95,1620,b,28406,30418,0.004473282489925623,0.0060630436055362225,0.009521484375,0.0015802718698978424,0.0023243811447173357,0.0032202790025621653,0.003220252227038145,0.004416543059051037,0.005815261043608189
396,95,1620,b,26550,29490,0.004797079134732485,0.006498198956251144,0.025146484375,0.0015947987558320165,0.002324372297152877,0.0036610804963856936,0.0032453355379402637,0.004412089940160513,0.006246607284992933
397,95,1620,a,26792,13396,0.004483269527554512,0.006097361445426941,0.013671875,0.0015920016448944807,0.002324079629033804,0.0032783662900328636,0.0032398549374192953,0.004394589923322201,0.005901039578020573
398,95,1620,b,26902,29666,0.004429048392921686,0.0059289284981787205,0.0029296875,0.0015915842959657311,0.002324077533558011,0.0032579104881733656,0.0032394304871559143,0.004404005594551563,0.005743415094912052
399,95,1620,a,29104,14552,0.004870621953159571,0.006711725611239672,0.01953125,0.0015872507356107235,0.0023239252623170614,0.0036078791599720716,0.0032312097027897835,0.0043825795873999596,0.006259088404476643
400,95,1620,b,26582,29506,0.004581273999065161,0.006164082791656256,0.006591796875,0.0015882080188021064,0.0023239224683493376,0.003692926838994026,0.0032318898010998964,0.0044020614586770535,0.006485802121460438
401,95,1620,b,27190,29810,0.0044873906299471855,0.006181830540299416,0.01220703125,0.0015869993949308991,0.0023238142021000385,0.0037311676423996687,0.003230796428397298,0.004440306685864925,0.006580597721040249
402,95,1620,b,27926,30178,0.004497016780078411,0.006087993737310171,0.013916015625,0.0015888669295236468,0.0023238102439790964,0.003282201709225774,0.003236136632040143,0.004380545113235712,0.005818905308842659
403,95,1620,b,26534,29482,0.004433383699506521,0.005842276383191347,0.01904296875,0.0015988110098987818,0.0023236973211169243,0.0035074525512754917,0.003251617541536689,0.004417345859110355,0.006086688954383135
404,95,1620,b,26182,29306,0.00485724164173007,0.006558403838425875,0.001953125,0.0016059109475463629,0.002323596505448222,0.0033711132127791643,0.0032638576813042164,0.004392455331981182,0.005990833975374699
405,95,1620,a,26296,13148,0.004676783923059702,0.0063189356587827206,0.009765625,0.0015981389442458749,0.0023235823027789593,0.004089371766895056,0.0032510787714272738,0.004392004106193781,0.00683730049058795
406,95,1620,a,29024,14512,0.004550518002361059,0.006202934309840202,0.013427734375,0.0015972675755620003,0.002323127118870616,0.00334947113879025,0.0032486426644027233,0.004410116467624903,0.005988471210002899
407,95,1620,a,28792,14396,0.004721817560493946,0.006576267071068287,0.00537109375,0.0016006547957658768,0.002323118271306157,0.003703752998262644,0.003252391703426838,0.0043981787748634815,0.006250559352338314
408,95,1620,b,26342,29386,0.0044957417994737625,0.006134003400802612,0.006103515625,0.0015922251623123884,0.0023229403886944056,0.003461678046733141,0.003237916389480233,0.004401620011776686,0.006133774295449257
409,95,1620,b,27102,29766,0.004456605762243271,0.0059317173436284065,0.0,0.0015942262252792716,0.0023221680894494057,0.0034622265957295895,0.0032424943055957556,0.004394369199872017,0.006149493623524904
410,95,1620,a,28088,14044,0.004673460032790899,0.006364656146615744,0.002197265625,0.0016005655052140355,0.0023219941649585962,0.0040470450185239315,0.003254647832363844,0.004408607725054026,0.006861079018563032
411,95,1620,b,27854,30142,0.004345157649368048,0.005815921816974878,0.0048828125,0.0015997320879250765,0.0023219583090394735,0.003829923225566745,0.003252596827223897,0.00443034153431654,0.006632847711443901
412,95,1620,b,26782,29606,0.004607806913554668,0.00632129842415452,0.00390625,0.0016031424747779965,0.0023216819390654564,0.0036821404937654734,0.0032543302513659,0.004377130419015884,0.006330179516226053
413,95,1620,b,28430,30430,0.004462539684027433,0.006066902540624142,0.01513671875,0.0015870511997491121,0.0023216684348881245,0.0033832360059022903,0.0032333361450582743,0.004376180004328489,0.005958423484116793
414,95,1620,a,26176,13088,0.0044539254158735275,0.005948347505182028,0.0009765625,0.001586383325047791,0.002321589970961213,0.0034968964755535126,0.003232702612876892,0.004410668276250362,0.006056477781385183
415,95,1620,b,27870,30150,0.00435042567551136,0.005810511764138937,0.007080078125,0.0015770391328260303,0.002321546198800206,0.003474881872534752,0.0032160640694200993,0.004364658147096634,0.006236023735255003
416,95,1620,a,28352,14176,0.0046768952161073685,0.006400411948561668,0.00244140625,0.0016101965447887778,0.0023214470129460096,0.00368737755343318,0.003270912216976285,0.00440084096044302,0.0064701964147388935
417,95,1620,a,26424,13212,0.004603898618370295,0.0062622674740850925,0.009033203125,0.0015971660614013672,0.0023213953245431185,0.0034999141935259104,0.0032482482492923737,0.0044211652129888535,0.00621188385412097
418,95,1620,b,28718,30574,0.004608565010130405,0.006238587666302919,0.01318359375,0.001599819865077734,0.002321384148672223,0.0033790296874940395,0.0032512585166841745,0.004398677032440901,0.005905815865844488
419,95,1620,a,28360,14180,0.004626887384802103,0.006255848798900843,0.005615234375,0.0015938646392896771,0.0023213832173496485,0.0032992083579301834,0.003245103172957897,0.00441879965364933,0.006020775530487299
420,95,1620,a,28640,14320,0.0047573186457157135,0.0066389827989041805,0.02294921875,0.0016020069597288966,0.0023213832173496485,0.0034882354084402323,0.0032552031334489584,0.004436491522938013,0.006142848636955023
421,95,1620,a,28808,14404,0.004515290725976229,0.006260850932449102,0.001953125,0.0015949718654155731,0.0023211264051496983,0.003949586767703295,0.0032452039886265993,0.004377142991870642,0.006640518084168434
422,95,1620,b,26382,29406,0.004884152207523584,0.006670087110251188,0.002197265625,0.001610855688340962,0.002321113832294941,0.004047694616019726,0.0032704691402614117,0.0044127642177045345,0.006930478382855654
423,95,1620,b,28830,30630,0.004558526445180178,0.006110953167080879,0.009521484375,0.001593874767422676,0.0023210945073515177,0.0034353870432823896,0.0032413583248853683,0.004395338241010904,0.005915663670748472
424,95,1620,b,26350,29390,0.00455612875521183,0.006110487971454859,0.002685546875,0.001608287333510816,0.0023210865911096334,0.003984552808105946,0.003265597391873598,0.004396851174533367,0.00693633034825325
425,95,1620,b,26958,29694,0.0045508723706007,0.006088202353566885,0.0146484375,0.001588354934938252,0.0023210598155856133,0.0033817128278315067,0.003231398994103074,0.004375620279461145,0.0059430100955069065
426,95,1620,a,28256,14128,0.004560434725135565,0.0061963507905602455,0.00927734375,0.0015871948562562466,0.002320769475772977,0.0036295473109930754,0.0032343713100999594,0.004418445751070976,0.006454437505453825
427,95,1620,b,26526,29478,0.004488018807023764,0.005975858774036169,0.014892578125,0.001582847791723907,0.002320727566257119,0.0032794231083244085,0.0032247710041701794,0.00441961083561182,0.005750591866672039
428,95,1620,b,28158,30294,0.00465227197855711,0.006254532840102911,0.029052734375,0.0015872326912358403,0.0023204556200653315,0.003231894923374057,0.0032317142467945814,0.0043958635069429874,0.005842717830091715
