################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.8581305454823348E-01 a      1071     1     3     2    11
  3.6498199317811408E-01 a      1072     1     3     2    12
 -9.0759224411009823E-02 a      1073     1     3     2    13
  3.9064927802755439E-01 a      1074     1     3     2    14
 -3.9820868804939058E-01 a      1075     1     3     2    15
  4.5367437634782715E-01 a      1076     1     3     2    16
  2.9419746091150767E-01 a      1077     1     3     2    17
  1.9679014953470314E-01 a      1078     1     3     2    18
  6.2074509543760245E-02 a      1079     1     3     2    19
  6.3439668359430226E-02 a      1080     1     3     2    20
  6.1901980627750430E-02 a      1081     1     4     2     1
 -3.3277958584191175E-01 a      1082     1     4     2     2
  1.7218768523387684E-01 a      1083     1     4     2     3
 -4.5732696062710959E-01 a      1084     1     4     2     4
  6.6099757991699676E-02 a      1085     1     4     2     5
 -3.1742248119599642E-01 a      1086     1     4     2     6
  4.3458008304619100E-01 a      1087     1     4     2     7
 -1.2547965731854202E-01 a      1088     1     4     2     8
 -1.7096580027285893E-01 a      1089     1     4     2     9
  3.1660692303005539E-01 a      1090     1     4     2    10
 -3.3680197136618711E-01 a      1091     1     4     2    11
 -4.6376715942876134E-01 a      1092     1     4     2    12
 -2.0154120855357671E-01 a      1093     1     4     2    13
 -2.7680863919861365E-01 a      1094     1     4     2    14
  1.2606206829878733E-01 a      1095     1     4     2    15
  1.7203967096225709E-01 a      1096     1     4     2    16
 -4.5432653178099441E-01 a      1097     1     4     2    17
 -5.5956086810725364E-02 a      1098     1     4     2    18
  1.8141844161064385E-01 a      1099     1     4     2    19
  4.5226130475202858E-01 a      1100     1     4     2    20
  2.7659817177809808E-02 a      1101     1     5     2     1
 -5.2118738836494094E-01 a      1102     1     5     2     2
  2.2650150319304466E-01 a      1103     1     5     2     3
 -6.5700002631871857E-01 a      1104     1     5     2     4
  3.0985129469087547E-01 a      1105     1     5     2     5
 -3.3438884975622046E-01 a      1106     1     5     2     6
 -2.0700461552435814E-01 a      1107     1     5     2     7
  1.9954256995828526E-01 a      1108     1     5     2     8
  1.4185361068058133E-01 a      1109     1     5     2     9
  3.4413930497956952E-01 a      1110     1     5     2    10
  4.1467766602754608E-01 a      1111     1     5     2    11
  5.2950170424139176E-01 a      1112     1     5     2    12
  4.5398721130356778E-01 a      1113     1     5     2    13
  3.7738627527612623E-01 a      1114     1     5     2    14
 -4.3463777632327777E-01 a      1115     1     5     2    15
 -1.7689529769199346E-02 a      1116     1     5     2    16
  4.4472706486895131E-01 a      1117     1     5     2    17
 -3.5416415193227702E-01 a      1118     1     5     2    18
 -2.7074957883978880E-02 a      1119     1     5     2    19
  5.0299670225465620E-01 a      1120     1     5     2    20
  3.9970822416614243E-01 a      1121     1     6     2     1
  4.8788027443236509E-01 a      1122     1     6     2     2
  3.9007973223332293E-01 a      1123     1     6     2     3
  3.6897208724073628E-02 a      1124     1     6     2     4
 -2.2848851951276286E-01 a      1125     1     6     2     5
  5.9104944664317864E-02 a      1126     1     6     2     6
 -3.5725403286291141E-01 a      1127     1     6     2     7
 -2.4683640509842072E-01 a      1128     1     6     2     8
 -1.8305015458065399E-01 a      1129     1     6     2     9
  5.9137464636017567E-01 a      1130     1     6     2    10
  2.5765437368089278E-01 a      1131     1     6     2    11
 -8.4410593470363698E-02 a      1132     1     6     2    12
  5.7231943537485813E-02 a      1133     1     6     2    13
 -3.7339239621361059E-01 a      1134     1     6     2    14
  4.5151713376087749E-01 a      1135     1     6     2    15
 -5.2834763011089948E-02 a      1136     1     6     2    16
 -3.3647968808072964E-01 a      1137     1     6     2    17
  6.4596887353794308E-01 a      1138     1     6     2    18
  5.7740303135199411E-01 a      1139     1     6     2    19
 -3.9085324998271637E-01 a      1140     1     6     2    20
  3.6562886592754022E-02 a      1141     1     7     2     1
 -4.0341756889956631E-01 a      1142     1     7     2     2
 -5.3409685584055100E-01 a      1143     1     7     2     3
  1.1438938029855744E-01 a      1144     1     7     2     4
  3.5676161006896839E-01 a      1145     1     7     2     5
  4.9569105267108043E-01 a      1146     1     7     2     6
 -2.9050651581367654E-01 a      1147     1     7     2     7
  5.0303966435199210E-01 a      1148     1     7     2     8
  5.6507164282068180E-02 a      1149     1     7     2     9
  1.2875641542348024E-01 a      1150     1     7     2    10
  5.4238886649027040E-01 a      1151     1     7     2    11
 -2.7785687687470439E-01 a      1152     1     7     2    12
 -5.7978316920306683E-01 a      1153     1     7     2    13
 -4.9843990668114341E-01 a      1154     1     7     2    14
  4.8217227977410526E-01 a      1155     1     7     2    15
 -3.3927414253493139E-02 a      1156     1     7     2    16
  2.5550111293347055E-01 a      1157     1     7     2    17
  5.9218479189473205E-01 a      1158     1     7     2    18
 -1.2797543755866117E-01 a      1159     1     7     2    19
 -4.3716607292259951E-01 a      1160     1     7     2    20
 -6.1325257672459402E-02 a      1161     1     8     2     1
  2.2711423161903244E-01 a      1162     1     8     2     2
 -5.1847081070801626E-01 a      1163     1     8     2     3
 -3.0992486846429468E-01 a      1164     1     8     2     4
 -1.5918102864751174E-01 a      1165     1     8     2     5
 -5.6679260188101876E-01 a      1166     1     8     2     6
  4.9416147531047150E-01 a      1167     1     8     2     7
  1.2032282767972373E-01 a      1168     1     8     2     8
  1.1867214824729713E-01 a      1169     1     8     2     9
  5.4637004319199922E-01 a      1170     1     8     2    10
 -1.3777111736709452E-01 a      1171     1     8     2    11
 -2.5853596704909731E-01 a      1172     1     8     2    12
  1.1634834399545939E-01 a      1173     1     8     2    13
  9.1952059098341296E-02 a      1174     1     8     2    14
  3.8768090692542850E-01 a      1175     1     8     2    15
  2.0383569428328771E-01 a      1176     1     8     2    16
  4.7475428375872408E-01 a      1177     1     8     2    17
 -5.0667225661875437E-01 a      1178     1     8     2    18
  3.3875824034566449E-01 a      1179     1     8     2    19
  2.9656986204676239E-01 a      1180     1     8     2    20
 -3.0572317235618524E-01 a      1181     1     9     2     1
  1.3928195135336116E-01 a      1182     1     9     2     2
  3.7661311143284920E-01 a      1183     1     9     2     3
  1.8665562341576591E-01 a      1184     1     9     2     4
  3.9463744458737238E-02 a      1185     1     9     2     5
  5.6153011914622919E-01 a      1186     1     9     2     6
 -1.3930158276876503E-01 a      1187     1     9     2     7
 -5.5844260917785615E-01 a      1188     1     9     2     8
 -5.9522911105827921E-02 a      1189     1     9     2     9
 -2.1984407713579007E-01 a      1190     1     9     2    10
  6.5521430323195046E-02 a      1191     1     9     2    11
 -5.4256089512571948E-01 a      1192     1     9     2    12
  1.8304842225369106E-01 a      1193     1     9     2    13
  4.7998929161924209E-01 a      1194     1     9     2    14
 -6.4318726978894417E-02 a      1195     1     9     2    15
  2.2183079460925217E-01 a      1196     1     9     2    16
 -3.7224295947363611E-01 a      1197     1     9     2    17
  4.5172630120016727E-01 a      1198     1     9     2    18
 -1.0176725497035194E-01 a      1199     1     9     2    19
 -2.7093005790352714E-01 a      1200     1     9     2    20
  3.2522805536203553E-01 a      1201     1    10     2     1
 -4.2177694828244894E-01 a      1202     1    10     2     2
 -3.9709674818197643E-01 a      1203     1    10     2     3
  2.4318814008311859E-01 a      1204     1    10     2     4
  1.5212184790803451E-01 a      1205     1    10     2     5
  1.1008535444594354E-01 a      1206     1    10     2     6
 -3.9289567078538179E-01 a      1207     1    10     2     7
  6.0540157201510802E-01 a      1208     1    10     2     8
 -4.2956019245683352E-01 a      1209     1    10     2     9
  4.7759100152211148E-01 a      1210     1    10     2    10
  6.6621428496165247E-01 a      1211     1    10     2    11
 -3.8931115854687798E-01 a      1212     1    10     2    12
 -1.4750437264259156E-01 a      1213     1    10     2    13
 -5.0683336313295600E-02 a      1214     1    10     2    14
 -3.2608276328285346E-01 a      1215     1    10     2    15
  4.5826240961302050E-01 a      1216     1    10     2    16
 -2.0800846892281977E-01 a      1217     1    10     2    17
 -1.5343250764479963E-01 a      1218     1    10     2    18
 -2.0117611128025448E-01 a      1219     1    10     2    19
  4.0647590698342251E-01 a      1220     1    10     2    20
 -5.1807237698232356E-01 a      1221     1    11     2     1
 -5.1742025072317821E-01 a      1222     1    11     2     2
 -3.6462372155072292E-01 a      1223     1    11     2     3
  4.2041292965041061E-01 a      1224     1    11     2     4
  3.6169950701293363E-01 a      1225     1    11     2     5
 -3.6190751048952130E-01 a      1226     1    11     2     6
 -7.1774842769313368E-02 a      1227     1    11     2     7
  3.5426160732537022E-02 a      1228     1    11     2     8
 -2.6540235012480429E-02 a      1229     1    11     2     9
 -4.0030936004288559E-01 a      1230     1    11     2    10
 -5.0599557186109569E-02 a      1231     1    11     2    11
 -1.2407645616640739E-01 a      1232     1    11     2    12
  4.4670733464712853E-01 a      1233     1    11     2    13
  4.6972467439938173E-02 a      1234     1    11     2    14
 -2.7655204570669462E-01 a      1235     1    11     2    15
 -1.1988602836551446E-01 a      1236     1    11     2    16
 -3.6229541658677450E-01 a      1237     1    11     2    17
 -3.2633760132878725E-01 a      1238     1    11     2    18
  5.1165704074476748E-01 a      1239     1    11     2    19
 -1.6351256490231122E-01 a      1240     1    11     2    20
  3.5838413846458211E-01 a      1241     1    12     2     1
 -9.0777934695531651E-02 a      1242     1    12     2     2
  2.2834059145031599E-01 a      1243     1    12     2     3
 -4.8027973231393628E-01 a      1244     1    12     2     4
 -2.4878371071299887E-01 a      1245     1    12     2     5
 -2.4510850003900272E-01 a      1246     1    12     2     6
  3.5064595039504237E-01 a      1247     1    12     2     7
 -2.3144934178861390E-02 a      1248     1    12     2     8
 -1.2188690443017149E-01 a      1249     1    12     2     9
 -5.8189380420940873E-01 a      1250     1    12     2    10
 -2.5417559281264535E-01 a      1251     1    12     2    11
  5.7857183708478220E-02 a      1252     1    12     2    12
 -5.8177481337726905E-02 a      1253     1    12     2    13
 -3.6044600512560081E-02 a      1254     1    12     2    14
  2.5598427990525513E-01 a      1255     1    12     2    15
 -5.8909094029794484E-01 a      1256     1    12     2    16
  1.7073724071741689E-01 a      1257     1    12     2    17
  4.2845390793186261E-01 a      1258     1    12     2    18
 -4.0276537357071074E-01 a      1259     1    12     2    19
 -3.1910593542180354E-01 a      1260     1    12     2    20
  1.6704991567879904E-01 a      1261     1    13     2     1
 -1.7252204197850823E-01 a      1262     1    13     2     2
 -4.7081487907439790E-01 a      1263     1    13     2     3
  3.9460082487947967E-02 a      1264     1    13     2     4
  3.9403115497088759E-01 a      1265     1    13     2     5
  4.6627567405899156E-01 a      1266     1    13     2     6
 -5.8147774203974700E-01 a      1267     1    13     2     7
 -1.6347262656286418E-01 a      1268     1    13     2     8
 -4.1125162905378887E-01 a      1269     1    13     2     9
  3.3529339851272499E-01 a      1270     1    13     2    10
  5.3372950329587376E-01 a      1271     1    13     2    11
 -8.8173712066257681E-02 a      1272     1    13     2    12
 -6.5598284947809804E-01 a      1273     1    13     2    13
 -5.6984189896710691E-01 a      1274     1    13     2    14
  5.9306156997764214E-01 a      1275     1    13     2    15
  4.6129248922091382E-01 a      1276     1    13     2    16
 -3.5783806925828970E-01 a      1277     1    13     2    17
  2.1511589137317719E-01 a      1278     1    13     2    18
  1.4220394177400278E-01 a      1279     1    13     2    19
 -4.7932829142156341E-01 a      1280     1    13     2    20
  4.2197240254838581E-01 a      1281     1    14     2     1
  2.0415387386620901E-01 a      1282     1    14     2     2
  4.8694849366953147E-01 a      1283     1    14     2     3
 -1.4915446598101623E-01 a      1284     1    14     2     4
  4.6882362408250061E-01 a      1285     1    14     2     5
 -4.7690274568563151E-01 a      1286     1    14     2     6
 -2.5608949516328189E-01 a      1287     1    14     2     7
 -2.7700967228003226E-01 a      1288     1    14     2     8
  4.0195763697508935E-01 a      1289     1    14     2     9
  5.0325507673918335E-01 a      1290     1    14     2    10
  2.9096920610275095E-01 a      1291     1    14     2    11
 -5.8927705710441383E-02 a      1292     1    14     2    12
  5.7734187826466488E-01 a      1293     1    14     2    13
  1.0665088252924142E-01 a      1294     1    14     2    14
  2.7358035574258799E-01 a      1295     1    14     2    15
 -1.2916874036161713E-01 a      1296     1    14     2    16
 -2.9631792079591146E-01 a      1297     1    14     2    17
 -6.3666842393160017E-01 a      1298     1    14     2    18
 -3.5666348218221294E-01 a      1299     1    14     2    19
  2.8331245408909239E-01 a      1300     1    14     2    20
  4.0790576582961369E-01 a      1301     1    15     2     1
  1.8913540207111590E-01 a      1302     1    15     2     2
  4.7805182216570019E-01 a      1303     1    15     2     3
 -3.3720087147647659E-01 a      1304     1    15     2     4
 -3.8218029145925114E-01 a      1305     1    15     2     5
 -3.2564529980142587E-01 a      1306     1    15     2     6
  1.0218698057206048E-01 a      1307     1    15     2     7
  5.9125784300154205E-01 a      1308     1    15     2     8
 -6.5078503093030635E-02 a      1309     1    15     2     9
 -8.8842378999708302E-02 a      1310     1    15     2    10
  1.0628158584449959E-01 a      1311     1    15     2    11
  2.6932147006101181E-01 a      1312     1    15     2    12
  3.7905220256390815E-01 a      1313     1    15     2    13
 -3.5393228418935985E-01 a      1314     1    15     2    14
 -4.6172540789717831E-02 a      1315     1    15     2    15
  1.7274460827788313E-01 a      1316     1    15     2    16
  4.9647598720537872E-01 a      1317     1    15     2    17
 -2.2893395791616939E-02 a      1318     1    15     2    18
  4.4917531631984348E-01 a      1319     1    15     2    19
  3.9648075113693998E-01 a      1320     1    15     2    20
  2.1826755106437234E-01 a      1321     1    16     2     1
 -3.6936157488493088E-01 a      1322     1    16     2     2
 -8.6469248400046789E-03 a      1323     1    16     2     3
 -3.7369868572327619E-01 a      1324     1    16     2     4
 -1.3498384115039352E-01 a      1325     1    16     2     5
 -4.3738900023948152E-01 a      1326     1    16     2     6
  1.9802543046221016E-01 a      1327     1    16     2     7
 -1.5921744871021995E-01 a      1328     1    16     2     8
  5.4820878056849165E-01 a      1329     1    16     2     9
  4.6054955342419157E-01 a      1330     1    16     2    10
 -4.1800507486935262E-01 a      1331     1    16     2    11
  4.1540933247779133E-01 a      1332     1    16     2    12
  6.3544134949786402E-01 a      1333     1    16     2    13
 -8.2698913000152821E-02 a      1334     1    16     2    14
 -6.3939760298239023E-01 a      1335     1    16     2    15
 -6.0669936904384580E-01 a      1336     1    16     2    16
  1.5211903411346714E-01 a      1337     1    16     2    17
 -1.7542376347564892E-01 a      1338     1    16     2    18
 -1.5151710455309386E-01 a      1339     1    16     2    19
  2.4927535638354945E-01 a      1340     1    16     2    20
  4.0996659030791271E-01 a      1341     1    17     2     1
 -4.2723267442050866E-01 a      1342     1    17     2     2
 -2.1128025551942642E-01 a      1343     1    17     2     3
  8.3751581875647674E-01 a      1344     1    17     2     4
 -4.0562305189637146E-02 a      1345     1    17     2     5
  1.0947359060718516E-01 a      1346     1    17     2     6
 -3.1814425746413366E-01 a      1347     1    17     2     7
 -3.9526630188805523E-01 a      1348     1    17     2     8
  3.3600492298191892E-01 a      1349     1    17     2     9
  2.1165860567632117E-01 a      1350     1    17     2    10
  3.4881965015832900E-01 a      1351     1    17     2    11
  2.2331379712732177E-01 a      1352     1    17     2    12
 -3.3772511652267703E-02 a      1353     1    17     2    13
 -5.2372688703508907E-01 a      1354     1    17     2    14
 -3.6180863133184404E-01 a      1355     1    17     2    15
  5.4373077620819721E-01 a      1356     1    17     2    16
  4.8502583711907465E-01 a      1357     1    17     2    17
 -4.6932313856606116E-02 a      1358     1    17     2    18
 -4.8733272199888050E-01 a      1359     1    17     2    19
 -3.0794820399940837E-01 a      1360     1    17     2    20
  6.8388843402271858E-03 a      1361     1    18     2     1
  4.0150090013509099E-01 a      1362     1    18     2     2
 -4.9376590834448525E-01 a      1363     1    18     2     3
 -1.1875878897795147E-01 a      1364     1    18     2     4
  6.3452016247244902E-01 a      1365     1    18     2     5
 -4.3913098221870850E-01 a      1366     1    18     2     6
 -2.7399487745859108E-01 a      1367     1    18     2     7
 -3.1107804029598418E-01 a      1368     1    18     2     8
  7.5145405952202904E-01 a      1369     1    18     2     9
  6.5395442211346189E-02 a      1370     1    18     2    10
  6.1962453284097807E-01 a      1371     1    18     2    11
  5.3491752143317917E-01 a      1372     1    18     2    12
 -4.8813506531068862E-01 a      1373     1    18     2    13
 -4.7190770823083550E-01 a      1374     1    18     2    14
  4.6140099271905693E-01 a      1375     1    18     2    15
  5.4758438484348726E-01 a      1376     1    18     2    16
  5.2643084514384197E-01 a      1377     1    18     2    17
 -6.3210478361213837E-02 a      1378     1    18     2    18
  7.1985004617887494E-01 a      1379     1    18     2    19
  4.7558530784912922E-01 a      1380     1    18     2    20
  2.4484120705211782E-01 a      1381     1    19     2     1
 -4.1259763368010055E-01 a      1382     1    19     2     2
  7.8176582818989260E-03 a      1383     1    19     2     3
 -1.9747239593170640E-01 a      1384     1    19     2     4
  1.5835532431200133E-01 a      1385     1    19     2     5
 -4.3583070993017015E-01 a      1386     1    19     2     6
 -1.3057752516861831E-01 a      1387     1    19     2     7
 -3.0521063758808736E-01 a      1388     1    19     2     8
  5.0110167136954809E-01 a      1389     1    19     2     9
 -3.4035629135016388E-01 a      1390     1    19     2    10
  2.2664197081274376E-01 a      1391     1    19     2    11
 -1.7835157673289179E-01 a      1392     1    19     2    12
  4.1483353405510709E-01 a      1393     1    19     2    13
 -9.3761182052409436E-02 a      1394     1    19     2    14
 -2.0856185798864646E-01 a      1395     1    19     2    15
  4.2107287063842730E-02 a      1396     1    19     2    16
 -1.3625991496301604E-01 a      1397     1    19     2    17
  1.8486949300850535E-02 a      1398     1    19     2    18
 -2.8171955862969500E-01 a      1399     1    19     2    19
 -2.8364745880371323E-01 a      1400     1    19     2    20
 -4.1913417519670537E-01 a      1401     1    20     2     1
  1.5969230135900087E-01 a      1402     1    20     2     2
 -7.2728600537145499E-02 a      1403     1    20     2     3
  7.5256746090918328E-02 a      1404     1    20     2     4
  6.8967647019497103E-01 a      1405     1    20     2     5
  4.9342168427390293E-01 a      1406     1    20     2     6
  1.6436951483773346E-01 a      1407     1    20     2     7
  1.9095610741487259E-01 a      1408     1    20     2     8
 -2.2531845259928415E-01 a      1409     1    20     2     9
  3.7231744443119602E-01 a      1410     1    20     2    10
  3.2001396002398447E-01 a      1411     1    20     2    11
 -4.1548783305284709E-01 a      1412     1    20     2    12
 -3.6315433996079416E-01 a      1413     1    20     2    13
  1.3897322037136209E-01 a      1414     1    20     2    14
 -1.6533505282831315E-01 a      1415     1    20     2    15
 -5.6275467244658750E-01 a      1416     1    20     2    16
 -1.9183490811526063E-01 a      1417     1    20     2    17
 -3.0300228490057929E-01 a      1418     1    20     2    18
 -2.8734346338986533E-01 a      1419     1    20     2    19
  5.4464888713411608E-01 a      1420     1    20     2    20
  1.1356427176502577E+00 b      1421     2     1
 -1.6591871890951981E+00 b      1422     2     2
  1.3035855488382240E+00 b      1423     2     3
 -4.8559254357294918E-01 b      1424     2     4
  1.4523344789940873E+00 b      1425     2     5
  1.0546555494709171E+00 b      1426     2     6
 -2.3065892226731541E-01 b      1427     2     7
  8.3087138712759545E-01 b      1428     2     8
 -1.3509099411862902E+00 b      1429     2     9
  2.1745311675805079E-01 b      1430     2    10
  4.2241402758963909E-01 b      1431     2    11
  1.3566075657328738E-01 b      1432     2    12
 -1.1929710661075645E+00 b      1433     2    13
 -8.8766009552752378E-01 b      1434     2    14
 -6.0205412642991751E-01 b      1435     2    15
 -7.4767387040459365E-01 b      1436     2    16
  1.1542726704908551E-01 b      1437     2    17
  1.0561416274535380E-01 b      1438     2    18
 -2.8591473402589573E-01 b      1439     2    19
 -1.3383131619672164E-01 b      1440     2    20
  1.4819609267421138E-01 a      1441     2     1     3     1
  8.3190469128077293E-01 a      1442     2     2     3     1
 -5.2794987339634414E-01 a      1443     2     3     3     1
  7.2922337515568358E-01 a      1444     2     4     3     1
 -8.5075989179867040E-01 a      1445     2     5     3     1
  1.7242045382745827E-01 a      1446     2     6     3     1
  8.7101062006352170E-01 a      1447     2     7     3     1
 -8.4054232052845301E-01 a      1448     2     8     3     1
  1.2247492287576858E+00 a      1449     2     9     3     1
  1.4930482440477656E-02 a      1450     2    10     3     1
  6.9952919386899326E-01 a      1451     2    11     3     1
  4.2753448145063810E-01 a      1452     2    12     3     1
 -4.5133508744320927E-01 a      1453     2    13     3     1
 -1.4443218618839498E-02 a      1454     2    14     3     1
 -3.8872728521260852E-03 a      1455     2    15     3     1
  6.7371124040190622E-01 a      1456     2    16     3     1
 -5.6074434127049844E-01 a      1457     2    17     3     1
 -6.5531508365459701E-01 a      1458     2    18     3     1
 -6.3406921949738043E-02 a      1459     2    19     3     1
  4.1082899822849422E-01 a      1460     2    20     3     1
 -5.5355869098850252E-01 b      1461     3     1
