################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0447886456573738E-01 a       531     0    27     1    11
  7.4838176234284154E-02 a       532     0    27     1    12
 -1.0654546401378365E-01 a       533     0    27     1    13
  1.3261099529816411E-01 a       534     0    27     1    14
  2.5083157702633393E-03 a       535     0    27     1    15
  2.4929545234410030E-02 a       536     0    27     1    16
  1.5405892370839103E-01 a       537     0    27     1    17
 -1.5317658363524725E-01 a       538     0    27     1    18
 -2.6420308490381426E-02 a       539     0    27     1    19
 -7.3109594069794157E-02 a       540     0    27     1    20
 -2.6488720349301748E-02 a       541     0    28     1     1
 -1.4046960302629022E-01 a       542     0    28     1     2
 -1.5303645457129497E-02 a       543     0    28     1     3
 -1.2717194270826291E-02 a       544     0    28     1     4
  3.4495703726736493E-02 a       545     0    28     1     5
  3.0237672210080016E-02 a       546     0    28     1     6
  5.8668871364023857E-02 a       547     0    28     1     7
 -4.9696049648233979E-02 a       548     0    28     1     8
 -8.7367953013579803E-04 a       549     0    28     1     9
  1.2057085865879604E-02 a       550     0    28     1    10
 -4.5808330449085125E-02 a       551     0    28     1    11
 -2.0339051598960187E-01 a       552     0    28     1    12
  1.0872835529649873E-01 a       553     0    28     1    13
 -1.9332318640767971E-02 a       554     0    28     1    14
  9.7435312917479137E-03 a       555     0    28     1    15
 -4.0479411791945266E-02 a       556     0    28     1    16
 -2.1809360521199056E-02 a       557     0    28     1    17
 -1.9983334109738651E-01 a       558     0    28     1    18
  1.0713167190389739E-01 a       559     0    28     1    19
  1.3118538630355908E-01 a       560     0    28     1    20
 -1.0096539151343310E-01 a       561     0    29     1     1
  1.4491207100464248E-01 a       562     0    29     1     2
  3.4598130117449895E-02 a       563     0    29     1     3
 -8.9920888543820271E-02 a       564     0    29     1     4
 -5.6270574057655448E-03 a       565     0    29     1     5
 -4.8408491719241054E-02 a       566     0    29     1     6
 -6.4863535143942871E-02 a       567     0    29     1     7
  1.5836265522565973E-01 a       568     0    29     1     8
 -1.4453752848744755E-01 a       569     0    29     1     9
 -7.1867950925439544E-02 a       570     0    29     1    10
  1.0351395254845733E-01 a       571     0    29     1    11
  2.7853954165664531E-02 a       572     0    29     1    12
 -1.8714495574737613E-01 a       573     0    29     1    13
 -5.3752735714584178E-03 a       574     0    29     1    14
 -8.5498584787009987E-02 a       575     0    29     1    15
  3.9431755529691368E-03 a       576     0    29     1    16
  1.8885148205744168E-01 a       577     0    29     1    17
  3.1624959136032488E-01 a       578     0    29     1    18
 -5.0235484849066245E-02 a       579     0    29     1    19
  8.0376436101417623E-03 a       580     0    29     1    20
  8.1032591767348158E-02 a       581     0    30     1     1
  1.5962030214033435E-01 a       582     0    30     1     2
 -6.1394761520113576E-02 a       583     0    30     1     3
 -1.1062388571323738E-01 a       584     0    30     1     4
 -8.3607191697870259E-02 a       585     0    30     1     5
  3.4959129911808232E-02 a       586     0    30     1     6
  2.5290951934994293E-04 a       587     0    30     1     7
 -1.1259217593245610E-01 a       588     0    30     1     8
 -9.7999786129180935E-02 a       589     0    30     1     9
  1.5145867015617734E-01 a       590     0    30     1    10
 -6.8940473650149922E-02 a       591     0    30     1    11
 -1.2333694095521557E-01 a       592     0    30     1    12
  1.1813794258753696E-01 a       593     0    30     1    13
 -3.5740134525938064E-02 a       594     0    30     1    14
 -4.9050052163869581E-02 a       595     0    30     1    15
 -5.7384194340500017E-02 a       596     0    30     1    16
 -4.6384647837270400E-02 a       597     0    30     1    17
 -3.9550465545171963E-02 a       598     0    30     1    18
 -1.3083383609170293E-02 a       599     0    30     1    19
  4.3097754895018069E-02 a       600     0    30     1    20
  2.9031356113522211E-01 a       601     0    31     1     1
 -6.0765060508198417E-02 a       602     0    31     1     2
 -1.7942155845005731E-01 a       603     0    31     1     3
  5.7965864721571655E-02 a       604     0    31     1     4
  2.4802714952044427E-01 a       605     0    31     1     5
  5.2663442883676903E-01 a       606     0    31     1     6
  2.4420834519323975E-01 a       607     0    31     1     7
  1.5008910407273607E-01 a       608     0    31     1     8
  4.2210886000681985E-01 a       609     0    31     1     9
 -3.8021393995215613E-01 a       610     0    31     1    10
 -4.8494360473037934E-01 a       611     0    31     1    11
  2.1549072391603119E-01 a       612     0    31     1    12
 -4.8529428455333939E-01 a       613     0    31     1    13
  4.2147612965552655E-01 a       614     0    31     1    14
  3.3771777851502205E-01 a       615     0    31     1    15
  1.3759894354512847E+00 a       616     0    31     1    16
 -4.8512881670130353E-01 a       617     0    31     1    17
 -3.6110750512010759E-01 a       618     0    31     1    18
 -2.1020523737927488E-01 a       619     0    31     1    19
  7.4319395186320872E-02 a       620     0    31     1    20
 -7.3187701259166141E-02 a       621     0    32     1     1
 -3.9673392802698348E-01 a       622     0    32     1     2
 -1.0651989037843049E-01 a       623     0    32     1     3
  5.9932303758291512E-02 a       624     0    32     1     4
 -1.3149793428476503E-01 a       625     0    32     1     5
  3.5766247061153590E-02 a       626     0    32     1     6
 -3.0934236135009718E-01 a       627     0    32     1     7
 -1.4140855849174908E-01 a       628     0    32     1     8
  2.3779803678712766E-01 a       629     0    32     1     9
  7.4067848612196197E-01 a       630     0    32     1    10
  2.3577975086256786E-01 a       631     0    32     1    11
 -1.6740814696969336E-01 a       632     0    32     1    12
  7.9227481225883856E-01 a       633     0    32     1    13
 -4.1434696910052882E-01 a       634     0    32     1    14
 -5.0361595714196816E-01 a       635     0    32     1    15
 -5.2783670178631137E-01 a       636     0    32     1    16
 -8.0642676355039911E-02 a       637     0    32     1    17
  1.4363300299879811E-01 a       638     0    32     1    18
 -1.8229549496491043E-01 a       639     0    32     1    19
 -1.9544682934864629E-01 a       640     0    32     1    20
 -1.4097539713964355E-01 a       641     0    33     1     1
 -2.8498526971900007E-01 a       642     0    33     1     2
  3.9276282392972584E-01 a       643     0    33     1     3
 -1.8779558739630969E-03 a       644     0    33     1     4
  1.4150228838289380E-01 a       645     0    33     1     5
  2.9185610654272276E-01 a       646     0    33     1     6
  1.3585812820682519E-01 a       647     0    33     1     7
 -1.2578662134301274E-01 a       648     0    33     1     8
 -2.9052595508222939E-01 a       649     0    33     1     9
 -1.0652111083273935E-01 a       650     0    33     1    10
 -1.7552171066616676E-01 a       651     0    33     1    11
 -1.0429681406925867E-01 a       652     0    33     1    12
  1.7786664426069174E-01 a       653     0    33     1    13
  2.9673988638202442E-01 a       654     0    33     1    14
  1.5827738742541070E-01 a       655     0    33     1    15
 -1.0469383938231284E-01 a       656     0    33     1    16
  2.8323782179563849E-02 a       657     0    33     1    17
 -2.8130403583100094E-01 a       658     0    33     1    18
  2.4000282390309916E-01 a       659     0    33     1    19
 -1.2066270871822454E-01 a       660     0    33     1    20
  1.5970608081206780E-01 a       661     0    34     1     1
 -8.2567655330891984E-02 a       662     0    34     1     2
  2.0707352187747166E-01 a       663     0    34     1     3
 -2.2392080151291387E-02 a       664     0    34     1     4
 -1.0181412314929131E-01 a       665     0    34     1     5
  1.4775600044162013E-01 a       666     0    34     1     6
  1.8682142546935684E-01 a       667     0    34     1     7
 -1.4153976404553087E-01 a       668     0    34     1     8
 -1.2967125354662923E-01 a       669     0    34     1     9
 -1.3085174300764865E-01 a       670     0    34     1    10
 -4.2351727615442918E-02 a       671     0    34     1    11
 -6.9806012946692905E-02 a       672     0    34     1    12
 -4.1312305469867122E-01 a       673     0    34     1    13
  3.6242330171216648E-02 a       674     0    34     1    14
 -1.1522706539931163E-02 a       675     0    34     1    15
  1.2303366781268416E-01 a       676     0    34     1    16
 -1.4679489735910037E-01 a       677     0    34     1    17
 -2.9175498528219209E-02 a       678     0    34     1    18
 -4.2347595334092469E-01 a       679     0    34     1    19
 -4.7401842828582744E-02 a       680     0    34     1    20
 -4.5503641626610254E-02 a       681     0    35     1     1
  1.6426940322162256E-01 a       682     0    35     1     2
 -1.3000562660880863E-01 a       683     0    35     1     3
  1.0353531198917733E-01 a       684     0    35     1     4
  2.2389782335726541E-02 a       685     0    35     1     5
  1.8154945933468288E-02 a       686     0    35     1     6
 -1.7004164108960781E-01 a       687     0    35     1     7
 -2.7392660468961938E-01 a       688     0    35     1     8
  2.8338479412952512E-02 a       689     0    35     1     9
  1.3190056891893551E-01 a       690     0    35     1    10
  1.5141463321160144E-02 a       691     0    35     1    11
 -1.4549546317944823E-01 a       692     0    35     1    12
  4.7644352102415924E-03 a       693     0    35     1    13
  1.1822888313964812E-01 a       694     0    35     1    14
 -3.8530757794770033E-02 a       695     0    35     1    15
 -1.0895762225169810E-02 a       696     0    35     1    16
 -2.0061535277214046E-01 a       697     0    35     1    17
  2.9936593143488788E-02 a       698     0    35     1    18
 -2.2601551192933225E-01 a       699     0    35     1    19
 -7.2326807562826209E-02 a       700     0    35     1    20
  1.8424186056450589E-01 a       701     0    36     1     1
 -2.5495767084639204E-01 a       702     0    36     1     2
  2.0048941245245624E-01 a       703     0    36     1     3
  2.4367881225200450E-01 a       704     0    36     1     4
 -1.1102423252782560E-01 a       705     0    36     1     5
 -1.8087711802145529E-01 a       706     0    36     1     6
  2.8209960087664693E-01 a       707     0    36     1     7
 -1.0360335887707509E-01 a       708     0    36     1     8
 -2.6116180391262328E-01 a       709     0    36     1     9
 -9.4554603429284331E-02 a       710     0    36     1    10
  6.3887060884560397E-04 a       711     0    36     1    11
 -1.9786451535163921E-01 a       712     0    36     1    12
 -3.3011770961066528E-02 a       713     0    36     1    13
  8.2698232569873922E-02 a       714     0    36     1    14
  1.8275020143747425E-01 a       715     0    36     1    15
 -9.3541135355475619E-03 a       716     0    36     1    16
 -2.4841859667671601E-01 a       717     0    36     1    17
 -1.7071594539875719E-02 a       718     0    36     1    18
  1.0473053908522630E-01 a       719     0    36     1    19
  2.1781160405323630E-01 a       720     0    36     1    20
  4.5220364218119646E-02 a       721     0    37     1     1
  5.1004520058564505E-02 a       722     0    37     1     2
 -3.1906176095871619E-01 a       723     0    37     1     3
 -5.2324268524911088E-01 a       724     0    37     1     4
 -4.4149496496859647E-01 a       725     0    37     1     5
 -5.8338147848834965E-01 a       726     0    37     1     6
 -5.8887303136808244E-01 a       727     0    37     1     7
 -1.0046435653504303E-01 a       728     0    37     1     8
 -2.5715750926848518E-01 a       729     0    37     1     9
  1.6605645366629973E-01 a       730     0    37     1    10
  1.3880881458172245E-01 a       731     0    37     1    11
 -2.4779055181704862E-01 a       732     0    37     1    12
 -1.2659100687651409E-01 a       733     0    37     1    13
 -2.7325543986384254E-01 a       734     0    37     1    14
  3.9794915786857905E-02 a       735     0    37     1    15
 -7.9895215885950044E-01 a       736     0    37     1    16
  4.4258245169636251E-01 a       737     0    37     1    17
 -1.0944425430916392E-02 a       738     0    37     1    18
 -4.6571971671239631E-01 a       739     0    37     1    19
 -1.0767812777185153E-01 a       740     0    37     1    20
  2.2354313749446580E-01 a       741     0    38     1     1
  3.1059900775453719E-01 a       742     0    38     1     2
  1.5671093719828091E-01 a       743     0    38     1     3
 -2.0467818939885166E-01 a       744     0    38     1     4
 -2.8986260679507664E-01 a       745     0    38     1     5
 -1.7241074843857407E-01 a       746     0    38     1     6
  6.0711512352659081E-01 a       747     0    38     1     7
 -1.3852212825142653E-02 a       748     0    38     1     8
 -2.9888373182285233E-01 a       749     0    38     1     9
 -2.3891986283495187E-01 a       750     0    38     1    10
 -1.0386761262046093E-01 a       751     0    38     1    11
 -1.0456826211992424E-02 a       752     0    38     1    12
 -8.7030234995143518E-01 a       753     0    38     1    13
 -7.8710346952436394E-02 a       754     0    38     1    14
  4.8563818452312002E-01 a       755     0    38     1    15
  6.4707138215968218E-01 a       756     0    38     1    16
  3.1377512671228558E-01 a       757     0    38     1    17
 -7.6748171341168153E-02 a       758     0    38     1    18
  3.9757775261120204E-01 a       759     0    38     1    19
 -1.5526407377128301E-01 a       760     0    38     1    20
  1.1572277759285034E-01 a       761     0    39     1     1
 -2.2559138116133338E-02 a       762     0    39     1     2
 -4.7520611446831937E-02 a       763     0    39     1     3
 -3.2725260002154422E-02 a       764     0    39     1     4
  9.5405173577388577E-02 a       765     0    39     1     5
  2.6806971692896298E-01 a       766     0    39     1     6
 -2.0640634477452574E-01 a       767     0    39     1     7
  4.0303997272555053E-01 a       768     0    39     1     8
 -3.0959343301844322E-01 a       769     0    39     1     9
  1.8200512744520229E-02 a       770     0    39     1    10
  2.3203481230733014E-01 a       771     0    39     1    11
 -1.3277614875770904E-01 a       772     0    39     1    12
 -3.3907740556343970E-02 a       773     0    39     1    13
 -9.9211499465748879E-02 a       774     0    39     1    14
 -1.7175849379162178E-01 a       775     0    39     1    15
 -1.0368001083374775E-01 a       776     0    39     1    16
  2.7502411775892155E-03 a       777     0    39     1    17
 -3.9409513859223028E-01 a       778     0    39     1    18
  2.5989671469475381E-02 a       779     0    39     1    19
  2.6094248778570700E-01 a       780     0    39     1    20
 -1.6584376235149720E-01 a       781     0    40     1     1
  1.8821921242558290E-01 a       782     0    40     1     2
 -1.5696915070677198E-01 a       783     0    40     1     3
  1.4880316190527418E-01 a       784     0    40     1     4
  6.3202553537893308E-02 a       785     0    40     1     5
  1.5098399433226278E-01 a       786     0    40     1     6
 -3.5933014454340390E-01 a       787     0    40     1     7
 -1.1511796081805210E-01 a       788     0    40     1     8
 -4.1018618982440347E-01 a       789     0    40     1     9
 -2.0499313696249080E-01 a       790     0    40     1    10
  1.7386763393424839E-01 a       791     0    40     1    11
 -6.8068234705628117E-02 a       792     0    40     1    12
  3.3804642764434301E-01 a       793     0    40     1    13
 -2.4377933915865416E-02 a       794     0    40     1    14
  9.8720616833823840E-02 a       795     0    40     1    15
 -3.1161043884931572E-01 a       796     0    40     1    16
  7.0056015857407131E-02 a       797     0    40     1    17
  8.9389745238915339E-02 a       798     0    40     1    18
  2.4930929963950743E-01 a       799     0    40     1    19
  8.7652592752450978E-02 a       800     0    40     1    20
  3.1166885347269069E-02 a       801     0    41     1     1
  5.4017199022959400E-02 a       802     0    41     1     2
 -5.9563427047564198E-02 a       803     0    41     1     3
  1.7281653528812094E-01 a       804     0    41     1     4
 -1.0903236456397585E-02 a       805     0    41     1     5
 -1.9946791879332809E-01 a       806     0    41     1     6
  8.3311658487579210E-02 a       807     0    41     1     7
 -2.5334443235097970E-01 a       808     0    41     1     8
  1.3555995419115474E-01 a       809     0    41     1     9
  6.0164860650783580E-02 a       810     0    41     1    10
 -2.4758067507670928E-01 a       811     0    41     1    11
 -3.1965609354935259E-01 a       812     0    41     1    12
 -3.9520521045015394E-01 a       813     0    41     1    13
 -5.7203385272391001E-02 a       814     0    41     1    14
 -1.7597047602552357E-01 a       815     0    41     1    15
  1.1419587486363485E-01 a       816     0    41     1    16
 -8.0805130809589967E-02 a       817     0    41     1    17
  1.1626780090150507E-01 a       818     0    41     1    18
 -1.3987524320732270E-01 a       819     0    41     1    19
  8.4015578835066218E-02 a       820     0    41     1    20
  6.1292295382185016E-02 a       821     0    42     1     1
 -2.7742624020723871E-02 a       822     0    42     1     2
 -2.1575569454908020E-02 a       823     0    42     1     3
  1.4727656522969093E-01 a       824     0    42     1     4
 -5.4542803670227950E-02 a       825     0    42     1     5
  4.1525339887013339E-02 a       826     0    42     1     6
 -1.2680799378704039E-01 a       827     0    42     1     7
  6.6515897881351095E-03 a       828     0    42     1     8
  7.8197884453713340E-02 a       829     0    42     1     9
  1.0030721488203967E-01 a       830     0    42     1    10
 -6.1681160478315997E-02 a       831     0    42     1    11
  1.6285737791774199E-01 a       832     0    42     1    12
  1.3312388546924625E-01 a       833     0    42     1    13
 -9.3145368212550539E-02 a       834     0    42     1    14
 -1.0308787010112233E-01 a       835     0    42     1    15
  5.3402653851476176E-02 a       836     0    42     1    16
 -2.1952472042576418E-01 a       837     0    42     1    17
  1.9742604769516434E-02 a       838     0    42     1    18
 -1.2350272050017443E-01 a       839     0    42     1    19
 -9.7564988894061358E-02 a       840     0    42     1    20
 -2.9127243622436705E-01 a       841     0    43     1     1
 -7.6936114406535361E-02 a       842     0    43     1     2
 -2.0301585238951275E-01 a       843     0    43     1     3
  6.6020393755429368E-02 a       844     0    43     1     4
  2.0052420181909794E-02 a       845     0    43     1     5
  1.2256298585819329E-02 a       846     0    43     1     6
 -3.6167215074380288E-01 a       847     0    43     1     7
  2.6949716156232550E-01 a       848     0    43     1     8
 -2.3802861462927996E-01 a       849     0    43     1     9
  4.0075084935620897E-02 a       850     0    43     1    10
  1.5046036234838166E-03 a       851     0    43     1    11
 -2.8112945305944814E-01 a       852     0    43     1    12
  9.9923215727299772E-02 a       853     0    43     1    13
  5.4647529071626955E-01 a       854     0    43     1    14
  6.1872920867337722E-01 a       855     0    43     1    15
  6.8382788576070413E-02 a       856     0    43     1    16
 -1.2805688401349372E-01 a       857     0    43     1    17
 -3.9011372120041680E-02 a       858     0    43     1    18
  5.2444178989102319E-01 a       859     0    43     1    19
  3.2098125682899138E-02 a       860     0    43     1    20
  1.3351561729088018E-01 a       861     0    44     1     1
 -1.1776660406558741E-01 a       862     0    44     1     2
  3.0761913925977663E-01 a       863     0    44     1     3
 -2.3461234588978647E-01 a       864     0    44     1     4
  9.8040341266083186E-02 a       865     0    44     1     5
  8.6058585093776313E-02 a       866     0    44     1     6
  5.8032705180099886E-01 a       867     0    44     1     7
 -4.5867911574602621E-01 a       868     0    44     1     8
 -8.1205402292253235E-03 a       869     0    44     1     9
 -1.3773091096407264E-01 a       870     0    44     1    10
 -8.8988420911999017E-02 a       871     0    44     1    11
  1.4385341550904607E-01 a       872     0    44     1    12
 -2.2070950227909847E-01 a       873     0    44     1    13
 -3.3675349069466454E-01 a       874     0    44     1    14
 -4.1461763655332762E-01 a       875     0    44     1    15
 -1.2619552259141301E-01 a       876     0    44     1    16
  4.6565349030056619E-01 a       877     0    44     1    17
 -3.8232153606452414E-02 a       878     0    44     1    18
 -2.1587290967647235E-01 a       879     0    44     1    19
 -6.5810434495963577E-02 a       880     0    44     1    20
  1.1907463875522407E-01 a       881     0    45     1     1
 -5.1492462727938185E-02 a       882     0    45     1     2
 -1.0797802915702744E-01 a       883     0    45     1     3
  2.1010185718793134E-01 a       884     0    45     1     4
  2.0752962517784493E-01 a       885     0    45     1     5
  2.7906434105273931E-01 a       886     0    45     1     6
 -4.7490750748135427E-02 a       887     0    45     1     7
  3.6900929411859090E-01 a       888     0    45     1     8
 -1.8299802598779011E-01 a       889     0    45     1     9
 -2.5883420412940995E-02 a       890     0    45     1    10
  6.5710452689745041E-02 a       891     0    45     1    11
  1.4350073450939629E-01 a       892     0    45     1    12
  2.2621298579476712E-01 a       893     0    45     1    13
 -2.4240837099128845E-01 a       894     0    45     1    14
  2.9818095955471013E-01 a       895     0    45     1    15
 -8.4441128424598351E-04 a       896     0    45     1    16
  1.7197146957159209E-01 a       897     0    45     1    17
 -1.4512442351575255E-01 a       898     0    45     1    18
  9.1019885926230323E-02 a       899     0    45     1    19
  1.2417528890212323E-01 a       900     0    45     1    20
 -7.9958772633108396E-02 a       901     0    46     1     1
  5.9504504483510204E-02 a       902     0    46     1     2
 -7.5443626971493316E-02 a       903     0    46     1     3
  6.2709667030803315E-02 a       904     0    46     1     4
 -8.8076374295190177E-02 a       905     0    46     1     5
 -3.0439970517442239E-01 a       906     0    46     1     6
 -2.7291498660380548E-01 a       907     0    46     1     7
 -1.0957120391266706E-02 a       908     0    46     1     8
  4.9466106949636060E-02 a       909     0    46     1     9
 -1.3357220544111101E-01 a       910     0    46     1    10
  1.8397054172949898E-01 a       911     0    46     1    11
 -1.2205014807883524E-01 a       912     0    46     1    12
  2.4422151396186559E-02 a       913     0    46     1    13
 -1.4518170223108093E-02 a       914     0    46     1    14
  8.6810821233650345E-02 a       915     0    46     1    15
  7.4806693104616613E-03 a       916     0    46     1    16
 -3.2689755624067640E-01 a       917     0    46     1    17
  3.7818000388155264E-03 a       918     0    46     1    18
  6.1025790683295611E-02 a       919     0    46     1    19
 -6.1951575740538667E-02 a       920     0    46     1    20
 -4.8693819055520546E-02 a       921     0    47     1     1
  1.1089756399876627E-01 a       922     0    47     1     2
 -1.3651470285239975E-03 a       923     0    47     1     3
 -5.2101363919216576E-02 a       924     0    47     1     4
  7.6333533601025350E-02 a       925     0    47     1     5
 -1.3291067037509427E-01 a       926     0    47     1     6
  1.3844363652324038E-01 a       927     0    47     1     7
  2.1206676021936738E-02 a       928     0    47     1     8
 -3.4544975571702850E-02 a       929     0    47     1     9
 -3.3355861920097173E-02 a       930     0    47     1    10
 -4.0432772660668338E-02 a       931     0    47     1    11
  2.0824786312176349E-02 a       932     0    47     1    12
  2.6706014689182038E-02 a       933     0    47     1    13
 -2.3195184594138965E-01 a       934     0    47     1    14
  7.5734950750563357E-02 a       935     0    47     1    15
  3.9152544147799687E-02 a       936     0    47     1    16
  1.8143904154514914E-02 a       937     0    47     1    17
  9.9511001627183918E-02 a       938     0    47     1    18
  1.7740020144842972E-01 a       939     0    47     1    19
  4.6398933841556113E-02 a       940     0    47     1    20
 -2.7848683503558746E-02 a       941     0    48     1     1
 -8.1930134065486548E-02 a       942     0    48     1     2
  5.3752581054262644E-02 a       943     0    48     1     3
  7.4850191685226150E-02 a       944     0    48     1     4
 -1.8020656192336465E-01 a       945     0    48     1     5
 -1.1298653481448978E-02 a       946     0    48     1     6
 -6.1199787164735821E-02 a       947     0    48     1     7
  4.6769178848158191E-02 a       948     0    48     1     8
  5.5875151330482292E-02 a       949     0    48     1     9
 -2.2053352643930865E-01 a       950     0    48     1    10
  1.8924605867513788E-01 a       951     0    48     1    11
  5.5509373190729482E-02 a       952     0    48     1    12
 -4.7056346992063895E-02 a       953     0    48     1    13
 -8.4846585508724176E-02 a       954     0    48     1    14
 -1.3355103926243422E-01 a       955     0    48     1    15
 -2.1400893775479369E-02 a       956     0    48     1    16
  2.1453692684527978E-01 a       957     0    48     1    17
  2.0445137362400628E-01 a       958     0    48     1    18
  9.6929069718626581E-02 a       959     0    48     1    19
 -2.1509219911870608E-01 a       960     0    48     1    20
  4.2776565258784711E-02 a       961     0    49     1     1
  1.1237691327879008E-01 a       962     0    49     1     2
  1.5285459482884639E-01 a       963     0    49     1     3
  2.1283263434538208E-02 a       964     0    49     1     4
 -3.5437245508959730E-01 a       965     0    49     1     5
  3.6313918445820093E-01 a       966     0    49     1     6
  3.4169103197254852E-01 a       967     0    49     1     7
 -1.4896920379212461E-01 a       968     0    49     1     8
 -9.0320057903572282E-02 a       969     0    49     1     9
 -1.2124118582714419E-01 a       970     0    49     1    10
  1.3260920046099503E-01 a       971     0    49     1    11
 -2.3678571848903729E-01 a       972     0    49     1    12
  3.6057063261281114E-01 a       973     0    49     1    13
 -4.3016520837443883E-01 a       974     0    49     1    14
 -1.7804192570886110E-01 a       975     0    49     1    15
 -9.5473303964643194E-02 a       976     0    49     1    16
 -1.8784263723234929E-01 a       977     0    49     1    17
 -4.4311699218103018E-02 a       978     0    49     1    18
  2.1839010691573865E-01 a       979     0    49     1    19
 -1.5926429191667252E-01 a       980     0    49     1    20
 -3.6649114228017748E-01 a       981     0    50     1     1
 -2.4698306544889978E-01 a       982     0    50     1     2
 -2.6033587459745788E-01 a       983     0    50     1     3
  6.9724905572821005E-01 a       984     0    50     1     4
  5.3580748839104264E-01 a       985     0    50     1     5
  2.4372041135226505E-01 a       986     0    50     1     6
 -2.6903846451120883E-01 a       987     0    50     1     7
  5.4646981205328993E-01 a       988     0    50     1     8
 -2.7216138684572511E-01 a       989     0    50     1     9
  3.4442150744679184E-01 a       990     0    50     1    10
 -8.1333868902099260E-03 a       991     0    50     1    11
  3.4644022143055266E-02 a       992     0    50     1    12
 -5.8846726239528169E-01 a       993     0    50     1    13
  6.3556050394680585E-01 a       994     0    50     1    14
  1.7501642079798044E-01 a       995     0    50     1    15
  8.2022118132021027E-01 a       996     0    50     1    16
  1.0735561854700981E-01 a       997     0    50     1    17
  7.5633500336280945E-01 a       998     0    50     1    18
  3.6162294709168852E-01 a       999     0    50     1    19
  6.5657914570606279E-01 a      1000     0    50     1    20
 -1.1276827162564904E-01 a      1001     0    51     1     1
  1.4638234501776554E-02 a      1002     0    51     1     2
 -1.6126124866938055E-01 a      1003     0    51     1     3
 -2.0785743516453636E-01 a      1004     0    51     1     4
 -5.5940272044423377E-03 a      1005     0    51     1     5
 -2.6610165638720240E-01 a      1006     0    51     1     6
  3.0674544762407347E-02 a      1007     0    51     1     7
  8.7569091879782832E-02 a      1008     0    51     1     8
  2.9862542542398424E-01 a      1009     0    51     1     9
 -1.1706311751686898E-03 a      1010     0    51     1    10
  3.4076813686875415E-02 a      1011     0    51     1    11
 -7.2278362063309801E-02 a      1012     0    51     1    12
 -5.3249486803999000E-03 a      1013     0    51     1    13
 -1.0559113107795159E-01 a      1014     0    51     1    14
  1.1555745963123683E-01 a      1015     0    51     1    15
 -1.5786586294260177E-03 a      1016     0    51     1    16
  3.3414917965277978E-02 a      1017     0    51     1    17
  2.3977885118345151E-02 a      1018     0    51     1    18
 -1.0655193373128365E-01 a      1019     0    51     1    19
 -7.3698512936672914E-02 a      1020     0    51     1    20
  6.8613951248197538E-02 a      1021     0    52     1     1
  2.0972874671917277E-01 a      1022     0    52     1     2
  1.9590071454386729E-01 a      1023     0    52     1     3
 -2.5018888350936919E-01 a      1024     0    52     1     4
 -1.6050315485465882E-01 a      1025     0    52     1     5
  4.7153059367789820E-03 a      1026     0    52     1     6
  1.7995098051517211E-01 a      1027     0    52     1     7
  1.4089605543599068E-01 a      1028     0    52     1     8
  4.5215042136131267E-01 a      1029     0    52     1     9
  9.0452356092892983E-02 a      1030     0    52     1    10
 -1.0109830525018174E-01 a      1031     0    52     1    11
  1.5712129637602779E-01 a      1032     0    52     1    12
  6.7447174068692287E-02 a      1033     0    52     1    13
 -9.0160448659157399E-02 a      1034     0    52     1    14
  4.6692509600911813E-02 a      1035     0    52     1    15
  5.0327754128348848E-02 a      1036     0    52     1    16
 -6.5919660769161295E-02 a      1037     0    52     1    17
 -9.0824550929795314E-02 a      1038     0    52     1    18
 -2.1221863105726335E-01 a      1039     0    52     1    19
 -2.4400405311662662E-01 a      1040     0    52     1    20
 -2.2627820549882939E-03 a      1041     0    53     1     1
 -3.4209924148950072E-01 a      1042     0    53     1     2
  8.2405140238755142E-02 a      1043     0    53     1     3
  7.8916019868336112E-03 a      1044     0    53     1     4
  1.9965976918823330E-02 a      1045     0    53     1     5
  3.6018992836949773E-02 a      1046     0    53     1     6
  2.8273139046190599E-02 a      1047     0    53     1     7
  3.4216631322976493E-01 a      1048     0    53     1     8
  1.0943739930419208E-01 a      1049     0    53     1     9
 -1.7816324759685193E-01 a      1050     0    53     1    10
  2.0514651178153848E-01 a      1051     0    53     1    11
  1.8632075411884999E-01 a      1052     0    53     1    12
  1.2459405015479944E-01 a      1053     0    53     1    13
  4.6041951850539421E-02 a      1054     0    53     1    14
  2.3219998906085788E-02 a      1055     0    53     1    15
  1.3782737606772930E-01 a      1056     0    53     1    16
  2.1066682089699598E-01 a      1057     0    53     1    17
  1.2809698864549324E-01 a      1058     0    53     1    18
  2.9703307027650955E-01 a      1059     0    53     1    19
 -1.1594475967332699E-01 a      1060     0    53     1    20
 -1.4315352064388509E-01 a      1061     0    54     1     1
 -2.4014479006961320E-01 a      1062     0    54     1     2
 -7.2355225269603016E-02 a      1063     0    54     1     3
 -1.3594033152750656E-01 a      1064     0    54     1     4
  2.0149259144998599E-01 a      1065     0    54     1     5
 -7.4173554646341719E-02 a      1066     0    54     1     6
