################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.4271813762974651E-01 a      1071     1     3     2    11
 -9.5988357590955226E-02 a      1072     1     3     2    12
 -1.6976196382530603E-01 a      1073     1     3     2    13
  1.1180251361595836E-01 a      1074     1     3     2    14
  6.5484873538876121E-01 a      1075     1     3     2    15
  4.1902900110694224E-01 a      1076     1     3     2    16
 -8.1546005043681910E-02 a      1077     1     3     2    17
  4.0241130414166487E-01 a      1078     1     3     2    18
  4.7927147027540107E-01 a      1079     1     3     2    19
 -1.5174194582180076E-01 a      1080     1     3     2    20
 -6.6616504945410304E-03 a      1081     1     4     2     1
  7.4437073286718447E-02 a      1082     1     4     2     2
 -1.5406189544129342E-01 a      1083     1     4     2     3
  4.2053487269317957E-01 a      1084     1     4     2     4
 -9.9756205966368972E-02 a      1085     1     4     2     5
 -6.4081733799137053E-01 a      1086     1     4     2     6
  1.9889565335242962E-01 a      1087     1     4     2     7
  4.6047135008574325E-01 a      1088     1     4     2     8
  5.0805870153893484E-01 a      1089     1     4     2     9
  6.9788264905356431E-02 a      1090     1     4     2    10
  4.8156181651073982E-01 a      1091     1     4     2    11
 -6.3419171011191433E-01 a      1092     1     4     2    12
  2.3381338667119833E-01 a      1093     1     4     2    13
  4.6737802578233473E-01 a      1094     1     4     2    14
 -2.8649776089989143E-01 a      1095     1     4     2    15
 -9.1275604565463186E-02 a      1096     1     4     2    16
 -5.2229308284242115E-01 a      1097     1     4     2    17
  3.4104532592220999E-01 a      1098     1     4     2    18
  2.2675276031906139E-02 a      1099     1     4     2    19
 -7.7753974631828615E-01 a      1100     1     4     2    20
  4.0184334113999881E-01 a      1101     1     5     2     1
 -4.7321767163424078E-01 a      1102     1     5     2     2
  3.7138521975286243E-01 a      1103     1     5     2     3
 -5.4066140158442266E-01 a      1104     1     5     2     4
 -1.2049033450279234E-01 a      1105     1     5     2     5
 -4.6953297330439531E-01 a      1106     1     5     2     6
  3.3652990267130545E-01 a      1107     1     5     2     7
 -3.1147110620828777E-01 a      1108     1     5     2     8
  1.9428238295787856E-01 a      1109     1     5     2     9
  3.2926948501742426E-01 a      1110     1     5     2    10
  2.6918161083218434E-01 a      1111     1     5     2    11
 -1.5133512714475794E-01 a      1112     1     5     2    12
  1.0260709985655705E-01 a      1113     1     5     2    13
 -5.1541350540121511E-01 a      1114     1     5     2    14
  6.8919012341519745E-02 a      1115     1     5     2    15
  4.3085536161075655E-01 a      1116     1     5     2    16
 -2.8129106425270634E-01 a      1117     1     5     2    17
  1.6659432654374320E-01 a      1118     1     5     2    18
  2.1626749104255427E-01 a      1119     1     5     2    19
 -9.7301555062257197E-02 a      1120     1     5     2    20
 -3.9098315440920489E-01 a      1121     1     6     2     1
  2.9520582116532346E-01 a      1122     1     6     2     2
 -1.6459620199498556E-01 a      1123     1     6     2     3
 -2.8621713048658837E-01 a      1124     1     6     2     4
 -3.2522368324968152E-02 a      1125     1     6     2     5
  6.1238078852385569E-01 a      1126     1     6     2     6
  3.2080098015942360E-01 a      1127     1     6     2     7
  4.4531567113249360E-01 a      1128     1     6     2     8
 -1.6310057347248880E-01 a      1129     1     6     2     9
  4.8199119978001265E-01 a      1130     1     6     2    10
 -1.8482154973489071E-01 a      1131     1     6     2    11
 -5.4743289007432860E-01 a      1132     1     6     2    12
  1.5249370375215754E-01 a      1133     1     6     2    13
  8.7343863473333005E-02 a      1134     1     6     2    14
 -5.3537829406063575E-01 a      1135     1     6     2    15
  3.9689216488451518E-01 a      1136     1     6     2    16
  1.6371094597957661E-01 a      1137     1     6     2    17
 -4.4358410431266032E-01 a      1138     1     6     2    18
  5.7971921194617149E-01 a      1139     1     6     2    19
 -3.8109434778387158E-01 a      1140     1     6     2    20
  2.6358265883011145E-01 a      1141     1     7     2     1
 -3.1000503401448742E-01 a      1142     1     7     2     2
  3.7685283263587416E-01 a      1143     1     7     2     3
 -3.2433347633032944E-01 a      1144     1     7     2     4
  4.7408436001942628E-01 a      1145     1     7     2     5
 -2.2400097364459862E-01 a      1146     1     7     2     6
  1.9837786598315044E-01 a      1147     1     7     2     7
 -4.1529338397099258E-01 a      1148     1     7     2     8
 -4.0963256310667240E-01 a      1149     1     7     2     9
  5.8738547945002939E-01 a      1150     1     7     2    10
  5.1154617324575113E-01 a      1151     1     7     2    11
  1.6001026772359697E-01 a      1152     1     7     2    12
  4.2121793172410293E-01 a      1153     1     7     2    13
 -3.7542394114185179E-01 a      1154     1     7     2    14
  1.4545708084645770E-01 a      1155     1     7     2    15
 -8.4830482967754639E-02 a      1156     1     7     2    16
 -2.9920242613005299E-01 a      1157     1     7     2    17
 -3.6744566492272990E-01 a      1158     1     7     2    18
 -3.9330977701993852E-01 a      1159     1     7     2    19
 -1.3816106002447098E-01 a      1160     1     7     2    20
 -1.2283853998726314E-01 a      1161     1     8     2     1
  5.2263477149424142E-01 a      1162     1     8     2     2
 -4.5776812540468129E-02 a      1163     1     8     2     3
 -2.4028803925630091E-01 a      1164     1     8     2     4
 -3.2813977481853762E-01 a      1165     1     8     2     5
  1.2840473471275493E-01 a      1166     1     8     2     6
 -7.5700396299579964E-01 a      1167     1     8     2     7
  9.5675325816080847E-02 a      1168     1     8     2     8
 -4.4832993701940810E-01 a      1169     1     8     2     9
  4.7503858037781110E-01 a      1170     1     8     2    10
  2.2230255523965672E-01 a      1171     1     8     2    11
 -3.5461813232316225E-01 a      1172     1     8     2    12
 -3.6762427617987498E-01 a      1173     1     8     2    13
  9.7888113057162704E-02 a      1174     1     8     2    14
 -6.0560419991071490E-01 a      1175     1     8     2    15
  6.6457657532846090E-02 a      1176     1     8     2    16
  6.0734320298898925E-01 a      1177     1     8     2    17
  8.1271504335649902E-01 a      1178     1     8     2    18
 -2.4541555309864541E-01 a      1179     1     8     2    19
  5.1411754911676644E-01 a      1180     1     8     2    20
  5.0381451091531859E-01 a      1181     1     9     2     1
 -2.8882576715217567E-01 a      1182     1     9     2     2
  6.0677244332662505E-01 a      1183     1     9     2     3
 -2.4341057150374482E-01 a      1184     1     9     2     4
  5.5586011819131809E-01 a      1185     1     9     2     5
  6.2753247226217024E-01 a      1186     1     9     2     6
 -1.7787958209823368E-01 a      1187     1     9     2     7
 -5.4799338576555767E-01 a      1188     1     9     2     8
  3.4741118652850222E-01 a      1189     1     9     2     9
 -6.8035557467920926E-01 a      1190     1     9     2    10
 -1.2783764653414731E-01 a      1191     1     9     2    11
  3.6480352118334014E-01 a      1192     1     9     2    12
 -2.8873317646265395E-01 a      1193     1     9     2    13
  5.3919267059484655E-01 a      1194     1     9     2    14
  4.0233666906589616E-01 a      1195     1     9     2    15
 -1.6211099562287437E-01 a      1196     1     9     2    16
  3.7400541226384254E-01 a      1197     1     9     2    17
  1.4334251415239441E-01 a      1198     1     9     2    18
  3.0532910517695483E-01 a      1199     1     9     2    19
 -4.6037037038263867E-02 a      1200     1     9     2    20
 -3.5786404519067300E-01 a      1201     1    10     2     1
 -5.1436095326547482E-01 a      1202     1    10     2     2
 -5.3956937333290200E-01 a      1203     1    10     2     3
 -3.8872853954065964E-02 a      1204     1    10     2     4
  6.7272248552143932E-01 a      1205     1    10     2     5
  2.8455037350598517E-01 a      1206     1    10     2     6
  3.8959445413144767E-01 a      1207     1    10     2     7
  8.1792706146862779E-02 a      1208     1    10     2     8
  6.8103770288802795E-02 a      1209     1    10     2     9
 -3.4886107508904407E-01 a      1210     1    10     2    10
  1.0217780926390678E-01 a      1211     1    10     2    11
 -1.0941275086893439E-01 a      1212     1    10     2    12
  1.3496284525390254E-01 a      1213     1    10     2    13
  3.2390110745551254E-01 a      1214     1    10     2    14
 -7.8043490236514423E-01 a      1215     1    10     2    15
 -6.7346166162162280E-01 a      1216     1    10     2    16
 -6.3662093918099150E-01 a      1217     1    10     2    17
 -4.0430172971468184E-02 a      1218     1    10     2    18
  5.9282891255009573E-02 a      1219     1    10     2    19
 -1.1444621058692517E-01 a      1220     1    10     2    20
 -2.0021921731036618E-01 a      1221     1    11     2     1
 -2.6349197158553778E-01 a      1222     1    11     2     2
  1.3456524170301759E-01 a      1223     1    11     2     3
 -5.8630512188203913E-02 a      1224     1    11     2     4
 -6.5357072005985684E-01 a      1225     1    11     2     5
  6.6098163776587060E-01 a      1226     1    11     2     6
  7.0721189457300204E-01 a      1227     1    11     2     7
  2.8684135472198091E-01 a      1228     1    11     2     8
  3.2762500054269017E-01 a      1229     1    11     2     9
  1.9781087145291165E-01 a      1230     1    11     2    10
 -5.4252811134470225E-01 a      1231     1    11     2    11
 -1.6784172210389098E-01 a      1232     1    11     2    12
 -3.6181545034369246E-02 a      1233     1    11     2    13
 -5.5651088572500718E-01 a      1234     1    11     2    14
 -1.7960824128851871E-01 a      1235     1    11     2    15
 -2.9974518400292877E-01 a      1236     1    11     2    16
 -5.8602969448494614E-02 a      1237     1    11     2    17
 -4.2084479852939038E-01 a      1238     1    11     2    18
 -7.5036670196520805E-01 a      1239     1    11     2    19
  5.5544218381821564E-01 a      1240     1    11     2    20
 -3.0176021088168692E-01 a      1241     1    12     2     1
 -2.0171962832322873E-01 a      1242     1    12     2     2
 -6.0005957713527756E-02 a      1243     1    12     2     3
 -2.5202741713075533E-01 a      1244     1    12     2     4
  2.7142412350525930E-01 a      1245     1    12     2     5
  3.3593583416487910E-02 a      1246     1    12     2     6
  4.4769285882018339E-01 a      1247     1    12     2     7
  2.7397566945047697E-01 a      1248     1    12     2     8
 -5.0089831779185412E-01 a      1249     1    12     2     9
  4.9723203140932076E-01 a      1250     1    12     2    10
 -2.2130114106194432E-01 a      1251     1    12     2    11
 -5.8768689692701236E-02 a      1252     1    12     2    12
  3.0454428341201956E-01 a      1253     1    12     2    13
 -3.6985306536411788E-01 a      1254     1    12     2    14
  1.6642943113265754E-01 a      1255     1    12     2    15
  5.9481481500512245E-01 a      1256     1    12     2    16
 -1.1605602449575689E-01 a      1257     1    12     2    17
 -2.3109733389706735E-01 a      1258     1    12     2    18
 -9.4437291181467237E-02 a      1259     1    12     2    19
 -1.3780349608598599E-01 a      1260     1    12     2    20
 -2.9885435585324915E-01 a      1261     1    13     2     1
 -3.3695926233565410E-01 a      1262     1    13     2     2
  2.8221760838037285E-01 a      1263     1    13     2     3
 -4.4306726162679144E-01 a      1264     1    13     2     4
 -6.4222236761533646E-01 a      1265     1    13     2     5
 -2.3307032899180284E-02 a      1266     1    13     2     6
 -2.2754917454720830E-01 a      1267     1    13     2     7
 -4.0350198139621180E-01 a      1268     1    13     2     8
 -3.5034349387009950E-01 a      1269     1    13     2     9
  5.5824165933537639E-01 a      1270     1    13     2    10
  4.3091459534823212E-01 a      1271     1    13     2    11
 -6.5771156844916756E-01 a      1272     1    13     2    12
  8.0338148828855571E-01 a      1273     1    13     2    13
 -1.2191444798218751E-01 a      1274     1    13     2    14
  4.6366435025309993E-01 a      1275     1    13     2    15
 -5.3655489831881276E-01 a      1276     1    13     2    16
  2.8593228854263547E-01 a      1277     1    13     2    17
  1.3324452729635430E-01 a      1278     1    13     2    18
  7.0503620613312043E-02 a      1279     1    13     2    19
 -1.4237917585884724E-01 a      1280     1    13     2    20
  3.8409131341421821E-01 a      1281     1    14     2     1
 -1.7076593774710394E-01 a      1282     1    14     2     2
 -3.0860236995679774E-01 a      1283     1    14     2     3
  3.3612001083645204E-01 a      1284     1    14     2     4
  5.6969743127655559E-01 a      1285     1    14     2     5
  6.2982692275557484E-01 a      1286     1    14     2     6
 -1.5662560345837520E-01 a      1287     1    14     2     7
  2.8638237743114869E-01 a      1288     1    14     2     8
  3.8840371543954288E-01 a      1289     1    14     2     9
 -7.5384302525616981E-02 a      1290     1    14     2    10
  7.7759405975154836E-02 a      1291     1    14     2    11
  5.3311520134010459E-01 a      1292     1    14     2    12
 -2.0900724291692921E-01 a      1293     1    14     2    13
 -1.3372168774440479E-01 a      1294     1    14     2    14
 -7.5216256841703424E-02 a      1295     1    14     2    15
 -2.1743628805327733E-01 a      1296     1    14     2    16
 -2.6837023847376029E-01 a      1297     1    14     2    17
  4.8365133190067394E-01 a      1298     1    14     2    18
  1.3804162083253896E-01 a      1299     1    14     2    19
  3.4376040592356816E-01 a      1300     1    14     2    20
 -7.8151851830768093E-01 a      1301     1    15     2     1
  5.5530481377204632E-01 a      1302     1    15     2     2
 -2.1972384072703255E-01 a      1303     1    15     2     3
  6.4231429326569323E-01 a      1304     1    15     2     4
  5.6237766799069511E-01 a      1305     1    15     2     5
 -5.3599833209579018E-01 a      1306     1    15     2     6
 -3.2064931028079713E-01 a      1307     1    15     2     7
  3.6675509280157215E-01 a      1308     1    15     2     8
  6.1304286874513902E-01 a      1309     1    15     2     9
  5.6784764093511853E-01 a      1310     1    15     2    10
  1.0398205347675170E-01 a      1311     1    15     2    11
  1.0528890002682451E-01 a      1312     1    15     2    12
 -2.7496500404613503E-02 a      1313     1    15     2    13
 -3.7445387843521155E-01 a      1314     1    15     2    14
 -3.9532333947403792E-01 a      1315     1    15     2    15
 -3.0621403231514144E-01 a      1316     1    15     2    16
 -8.2331149323805836E-02 a      1317     1    15     2    17
  2.9496639544490427E-02 a      1318     1    15     2    18
 -4.6431401983584686E-01 a      1319     1    15     2    19
  2.1370114400165036E-01 a      1320     1    15     2    20
 -6.9889502174134832E-01 a      1321     1    16     2     1
 -1.6501147498318347E-01 a      1322     1    16     2     2
 -4.1494007468935956E-01 a      1323     1    16     2     3
  1.1628580363095825E-01 a      1324     1    16     2     4
  1.3336384002752558E-01 a      1325     1    16     2     5
  3.5790617481918563E-01 a      1326     1    16     2     6
 -2.9305306867613637E-02 a      1327     1    16     2     7
 -2.1796222600220855E-01 a      1328     1    16     2     8
  2.4057227878166684E-01 a      1329     1    16     2     9
  6.1914164609397160E-01 a      1330     1    16     2    10
 -6.0178974036761601E-01 a      1331     1    16     2    11
 -3.1790817309002017E-01 a      1332     1    16     2    12
  2.3764500965815390E-02 a      1333     1    16     2    13
 -3.3263781999263736E-01 a      1334     1    16     2    14
  1.5067436342062643E-01 a      1335     1    16     2    15
  4.3188229470551037E-01 a      1336     1    16     2    16
 -4.7523097239250089E-01 a      1337     1    16     2    17
 -2.4339134660916178E-01 a      1338     1    16     2    18
  2.5219182564695287E-02 a      1339     1    16     2    19
  5.5216628657242584E-01 a      1340     1    16     2    20
 -2.2685291760652207E-01 a      1341     1    17     2     1
 -2.9114048297666645E-01 a      1342     1    17     2     2
  2.7878828920292315E-01 a      1343     1    17     2     3
 -9.8769721194772953E-01 a      1344     1    17     2     4
 -7.1449564118015743E-02 a      1345     1    17     2     5
 -3.6480359294617754E-01 a      1346     1    17     2     6
 -2.4291595907656799E-01 a      1347     1    17     2     7
  6.5244955959612572E-01 a      1348     1    17     2     8
  4.6760416603497501E-01 a      1349     1    17     2     9
  3.6214702766597617E-01 a      1350     1    17     2    10
 -1.5641899893621247E-01 a      1351     1    17     2    11
 -1.7692132104234143E-01 a      1352     1    17     2    12
  8.4396576403203305E-01 a      1353     1    17     2    13
  4.3738657151198257E-01 a      1354     1    17     2    14
  5.3305271330977932E-01 a      1355     1    17     2    15
  3.1261083248944654E-01 a      1356     1    17     2    16
  7.3669330497748642E-01 a      1357     1    17     2    17
 -4.7391008341509949E-01 a      1358     1    17     2    18
  3.6785257779169878E-01 a      1359     1    17     2    19
  5.0937756142322788E-01 a      1360     1    17     2    20
  1.0737618435006578E-01 a      1361     1    18     2     1
 -5.4099172643836146E-01 a      1362     1    18     2     2
  2.4008890843637568E-01 a      1363     1    18     2     3
 -3.6805692544739738E-01 a      1364     1    18     2     4
 -3.6247897967310344E-01 a      1365     1    18     2     5
  4.3376059945470335E-01 a      1366     1    18     2     6
  4.9686245020095798E-01 a      1367     1    18     2     7
 -5.9043691210955407E-01 a      1368     1    18     2     8
  4.0739620498248780E-01 a      1369     1    18     2     9
 -3.6214764910295455E-01 a      1370     1    18     2    10
  3.7327761932304221E-01 a      1371     1    18     2    11
 -4.3457030578252492E-01 a      1372     1    18     2    12
 -3.1009028819506684E-01 a      1373     1    18     2    13
  6.6635832654754168E-01 a      1374     1    18     2    14
 -1.3594433932553499E-01 a      1375     1    18     2    15
 -1.8989979043431020E-02 a      1376     1    18     2    16
 -3.3897848629539773E-01 a      1377     1    18     2    17
  4.7024209840139741E-01 a      1378     1    18     2    18
  5.2581430850199529E-01 a      1379     1    18     2    19
 -7.0006367425934357E-01 a      1380     1    18     2    20
 -3.3563539072228216E-01 a      1381     1    19     2     1
  4.4049285561216139E-01 a      1382     1    19     2     2
 -3.0681947457530301E-01 a      1383     1    19     2     3
  4.1558147055274847E-01 a      1384     1    19     2     4
  3.8263399656159253E-01 a      1385     1    19     2     5
 -1.7917783700769974E-01 a      1386     1    19     2     6
 -4.6306731498682435E-01 a      1387     1    19     2     7
 -1.4544294298200044E-03 a      1388     1    19     2     8
  3.2046685217431503E-01 a      1389     1    19     2     9
 -2.3479846762288814E-01 a      1390     1    19     2    10
 -2.9052736828854669E-01 a      1391     1    19     2    11
  6.5336770258930713E-02 a      1392     1    19     2    12
 -4.2285713720154783E-01 a      1393     1    19     2    13
 -2.4822774041948928E-01 a      1394     1    19     2    14
  4.5957809051508325E-01 a      1395     1    19     2    15
  5.5847415804445522E-01 a      1396     1    19     2    16
  5.6281734316665621E-01 a      1397     1    19     2    17
  5.1151709818683433E-01 a      1398     1    19     2    18
  1.3292770208985913E-01 a      1399     1    19     2    19
 -5.1253913348548696E-01 a      1400     1    19     2    20
  1.6438729108697106E-01 a      1401     1    20     2     1
 -4.4412381486054514E-01 a      1402     1    20     2     2
  3.4601147685586897E-01 a      1403     1    20     2     3
  1.8306093265292131E-01 a      1404     1    20     2     4
 -3.0366013859276175E-01 a      1405     1    20     2     5
 -5.7213701490877245E-01 a      1406     1    20     2     6
  7.2621587387313669E-02 a      1407     1    20     2     7
 -5.7346618252368642E-01 a      1408     1    20     2     8
 -4.5202289677789587E-01 a      1409     1    20     2     9
  6.1161081772429748E-01 a      1410     1    20     2    10
 -1.1790635299921950E-01 a      1411     1    20     2    11
  5.6453748504401458E-01 a      1412     1    20     2    12
  3.4712297777048662E-01 a      1413     1    20     2    13
  5.3361936701166079E-01 a      1414     1    20     2    14
 -6.9532382526002037E-02 a      1415     1    20     2    15
  1.6547383447273573E-01 a      1416     1    20     2    16
  5.6087760172297718E-01 a      1417     1    20     2    17
  1.0751929015117032E-01 a      1418     1    20     2    18
  3.8854777117405559E-01 a      1419     1    20     2    19
  1.6167666975888231E-01 a      1420     1    20     2    20
 -1.2003495574825276E+00 b      1421     2     1
  5.6440052658549411E-01 b      1422     2     2
 -9.7151174763467385E-01 b      1423     2     3
 -3.1589396976994094E-01 b      1424     2     4
  1.6585888274957247E-01 b      1425     2     5
  8.0409438370300335E-01 b      1426     2     6
  5.1499377606032604E-01 b      1427     2     7
 -4.3262427614453108E-01 b      1428     2     8
  1.1406519456938416E-02 b      1429     2     9
  7.8881180935539530E-01 b      1430     2    10
  8.0040039978331878E-01 b      1431     2    11
 -3.9727322667100912E-01 b      1432     2    12
 -4.7087880794993886E-01 b      1433     2    13
 -7.1099876529576300E-01 b      1434     2    14
  1.6784559373153440E-01 b      1435     2    15
  6.4097986162441711E-01 b      1436     2    16
  4.8180488396343490E-01 b      1437     2    17
 -3.9478854314259237E-01 b      1438     2    18
 -2.7420001728030918E-01 b      1439     2    19
 -3.1411273037136783E-01 b      1440     2    20
 -3.4412122231358322E-01 a      1441     2     1     3     1
 -5.0506165407867072E-02 a      1442     2     2     3     1
  3.5759215072096945E-01 a      1443     2     3     3     1
  9.1807148032477093E-01 a      1444     2     4     3     1
 -9.2443792722218432E-01 a      1445     2     5     3     1
 -6.7230619122037549E-01 a      1446     2     6     3     1
  6.6830680757414174E-01 a      1447     2     7     3     1
 -7.5193095786829756E-01 a      1448     2     8     3     1
 -7.2635623654345810E-02 a      1449     2     9     3     1
 -1.2331104965074140E+00 a      1450     2    10     3     1
 -1.0076078370978578E+00 a      1451     2    11     3     1
  7.8733995922394684E-01 a      1452     2    12     3     1
  9.8342635836992431E-01 a      1453     2    13     3     1
 -1.2806248397757691E-01 a      1454     2    14     3     1
  1.0535037192882191E+00 a      1455     2    15     3     1
  1.8995027986553288E-02 a      1456     2    16     3     1
 -2.8805342595502675E-01 a      1457     2    17     3     1
 -9.9998845847065754E-01 a      1458     2    18     3     1
  1.0535362235264745E+00 a      1459     2    19     3     1
 -5.2580073078646028E-01 a      1460     2    20     3     1
 -5.8069393559334104E-01 b      1461     3     1
