Generated by runner2lammps.sh, original comment line:  Na12a

  480 atoms
  3 atom types

  0.0000000000000000E+00   1.6629999688598279E+01 xlo xhi
  0.0000000000000000E+00   1.6629999688598279E+01 ylo yhi
  0.0000000000000000E+00   4.4099999229264021E+01 zlo zhi

Atoms

  272   1   4.4947253745254490E-02   1.1044577115031586E+01   1.2333781914454150E+01
  273   1  -1.2228491525256224E+00   1.1053637687197474E+01   1.1449868118159742E+01
  274   2   4.8218770126752455E+00   4.6711091341690354E+00   1.5106803840247991E+01
  275   1   4.1836549025682217E+00   5.0180911590344328E+00   1.5761840556158724E+01
  276   1   5.4413720705466284E+00   5.3898820697940710E+00   1.5055831374805459E+01
  277   2   9.2239466330356379E+00   1.3627544517174508E+01   1.0136294179103293E+01
  278   1   9.2913320587805419E+00   1.3877331505779356E+01   1.1083615046888248E+01
  279   1   9.7018698539321058E+00   1.2739921717824922E+01   1.0201335349814038E+01
  280   2  -6.5923097446620704E-01   1.3799178911370783E+01   7.1643767660342172E+00
  281   1  -7.7699724553441463E-01   1.3382992149517266E+01   6.3397181168515671E+00
  282   1   3.5222193758509290E-01   1.4060523130211761E+01   7.1184568845795306E+00
  283   2   6.5031312139348172E+00   7.8340986786611975E+00   9.9568078534856030E-01
  284   1   6.5151895749875033E+00   8.5982834856206498E+00   1.6545429233003635E+00
  285   1   7.4342587299589740E+00   7.6619912000404193E+00   6.4196286379471557E-01
  286   2   4.2533925210054155E+00   9.1008367305148461E+00  -3.2031784367775590E-01
  287   1   3.6051165731119355E+00   8.8406175424193805E+00   3.8671688310580404E-01
  288   1   5.0953473272516145E+00   8.6240205483387999E+00  -5.4547057486720757E-02
  289   2   1.8019187758993578E+01   1.4123751868983003E+01   9.3004164439208192E-01
  290   1   1.7504789940638975E+01   1.3952456677377450E+01   1.7411358941863297E+00
  291   1   1.7915462675978731E+01   1.5083887292051754E+01   8.6640649752462451E-01
  292   2   9.9822967320929141E+00   9.6167765712553503E+00   1.4471119664033480E+01
  293   1   9.5617045699776835E+00   1.0288931640687538E+01   1.5021810572063666E+01
  294   1   9.3082689045194407E+00   9.2631650143204372E+00   1.3786128872229154E+01
  295   2   1.7709423296387210E+00   1.0889761560056687E+01   1.2541696698073002E+01
  296   1   1.8453324740940489E+00   1.0378795985077154E+01   1.3363914781969523E+01
  297   1   2.3264154121031502E+00   1.1803831048761172E+01   1.2721869895707473E+01
  298   2   1.2864433410771332E+01   1.6958743091791586E+01   1.5910419757730107E+01
  299   1   1.3384561689118016E+01   1.7267446554094683E+01   1.5151522489439126E+01
  300   1   1.3398384326984221E+01   1.7128623263541307E+01   1.6661308987323132E+01
  301   2   1.8535247193783228E+01   1.0485468585143979E+01   3.6047704912175020E+00
  302   1   1.9121222579729377E+01   1.1242564534216838E+01   3.7234358343631442E+00
  303   1   1.7964280861005001E+01   1.0746212717030389E+01   2.7895370172974756E+00
  304   2   8.3815896521108915E+00   6.1903769000997810E+00  -8.4317508888926210E-02
  305   1   7.6563692213761048E+00   5.5057485946833538E+00  -4.3203085665662805E-02
  306   1   9.1596680066825051E+00   5.8720778674728873E+00  -6.8590256413476913E-01
  307   2   4.2905979121886482E+00   2.1919319038376184E+00   7.5750198674502940E+00
  308   1   4.6495329918422179E+00   1.8600822304297464E+00   8.4792889942512506E+00
  309   1   5.0217901077226443E+00   2.3258962892614998E+00   6.9709201621091177E+00
  310   2  -1.5839617963926389E+00   3.6609871027973995E+00   9.3925954094209132E+00
  311   1  -8.5640346075019447E-01   3.9857786105967783E+00   8.8380822544129103E+00
  312   1  -1.9427772819970623E+00   2.7580340397142673E+00   9.1718957044419476E+00
  313   2   1.3032428124126762E+01   1.4137367598560642E+01   9.6615428463952580E-01
  314   1   1.3511789648676240E+01   1.3357534492365264E+01   1.3568685723791998E+00
  315   1   1.2456068946415547E+01   1.3774734099396069E+01   2.3366084234954723E-01
  316   2   6.8022338141420304E+00   8.3479133437319071E+00   9.2780364814141159E+00
  317   1   7.4706671802660338E+00   8.8509200934938868E+00   9.7390307942298140E+00
  318   1   7.0518144236355198E+00   8.3670685003293155E+00   8.3096675901565416E+00
  319   2   8.8930600621474429E+00   2.0397347176909419E-01   1.0869778241127799E+01
  320   1   9.2265448931299314E+00   1.1104704346183141E+00   1.0911943610287368E+01
  321   1   8.0401920343279993E+00   2.3533515903760188E-01   1.1377249129821642E+01
  322   2   6.7898854639790223E+00   3.2979662459161214E+00   6.4268148644401348E+00
  323   1   7.5746028758099060E+00   2.9319158495155277E+00   6.9766347467849394E+00
  324   1   7.1254129189867612E+00   3.3083709281918896E+00   5.4741011517221949E+00
  325   2   1.0469564693316293E+00   1.5416266671845449E+01   9.6717670792428887E+00
  326   1   1.3556207725212881E+00   1.4700537563524362E+01   9.0848397034984458E+00
  327   1   4.8942594588010918E-01   1.4965939513200993E+01   1.0350277566950531E+01
  328   2   6.0699869684312651E+00   2.5089318064173645E+00   1.3295678439273168E+01
  329   1   6.3324260549168674E+00   2.1556853817563946E+00   1.4180107124991558E+01
  330   1   6.1196698290164067E+00   1.6810965064514045E+00   1.2778016655895833E+01
  331   2   3.7787904162702102E+00   3.6605833405872277E+00   6.4173743430384600E-01
  332   1   4.2766445675519149E+00   3.3906786220425000E+00  -1.0003089692150982E-01
  333   1   4.0249800582109021E+00   4.5661939316120188E+00   8.8792178447245185E-01
  334   2   2.4914880089126132E+00   1.4470487297269187E+01   4.6810994706904587E+00
  335   1   2.5130249921259940E+00   1.4263468410664521E+01   5.7225487928120424E+00
