################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7411780454610913E-02 a      1049     0    53     1     9
  1.1816624342711510E-01 a      1050     0    53     1    10
 -1.3345251680506556E-01 a      1051     0    53     1    11
  2.3269992528212274E-01 a      1052     0    53     1    12
  1.0028812401283084E-01 a      1053     0    53     1    13
 -5.0360932719115972E-02 a      1054     0    53     1    14
 -2.5372603290116130E-02 a      1055     0    53     1    15
  1.9279598523958386E-01 a      1056     0    53     1    16
 -1.3578356086984228E-01 a      1057     0    53     1    17
  1.2424485826406359E-01 a      1058     0    53     1    18
  3.0340212082667817E-01 a      1059     0    53     1    19
  1.1335443912930149E-01 a      1060     0    53     1    20
  1.1029323551995862E-01 a      1061     0    54     1     1
  5.8833035020126510E-02 a      1062     0    54     1     2
  1.5230597076779862E-01 a      1063     0    54     1     3
 -3.0469110627145191E-01 a      1064     0    54     1     4
 -8.1862819991784616E-02 a      1065     0    54     1     5
  1.9362048791660459E-02 a      1066     0    54     1     6
  2.0242647840608083E-01 a      1067     0    54     1     7
 -2.5287871354801029E-02 a      1068     0    54     1     8
  9.9777274242992986E-02 a      1069     0    54     1     9
 -1.1738353463378527E-01 a      1070     0    54     1    10
 -1.1917381197418403E-01 a      1071     0    54     1    11
 -4.1705881513889364E-03 a      1072     0    54     1    12
 -1.4606814915456268E-01 a      1073     0    54     1    13
 -1.6061860121890989E-01 a      1074     0    54     1    14
  1.8195720078661642E-01 a      1075     0    54     1    15
 -2.0119744754936239E-01 a      1076     0    54     1    16
  8.3338739385996135E-04 a      1077     0    54     1    17
  1.3830287694572974E-01 a      1078     0    54     1    18
 -1.7886738944717893E-02 a      1079     0    54     1    19
  2.3423505297599997E-02 a      1080     0    54     1    20
 -9.0074719961363195E-02 b      1081     1     1
 -1.1389468462393670E+00 b      1082     1     2
 -6.0198181791624526E-02 b      1083     1     3
 -1.2148698807835381E+00 b      1084     1     4
  2.3634836333901635E-01 b      1085     1     5
  3.7542366023629745E-02 b      1086     1     6
 -4.5752082400541300E-01 b      1087     1     7
 -5.4069704529845231E-01 b      1088     1     8
 -1.2039733850815957E+00 b      1089     1     9
 -1.3237791367054894E+00 b      1090     1    10
 -9.4654488217864152E-01 b      1091     1    11
  2.7821887375018561E-01 b      1092     1    12
  1.0935077669370679E+00 b      1093     1    13
 -8.8852577411242117E-01 b      1094     1    14
 -3.0930997188660908E-02 b      1095     1    15
  1.3633306562469873E+00 b      1096     1    16
  1.4503551474100940E-01 b      1097     1    17
 -2.0110707950273077E-01 b      1098     1    18
  1.1771991995769797E+00 b      1099     1    19
  5.4870738650292961E-01 b      1100     1    20
 -6.5723492838379294E-01 a      1101     1     1     2     1
 -8.2728449540706905E-02 a      1102     1     1     2     2
 -3.8137404283338366E-02 a      1103     1     1     2     3
 -1.2802412879025682E-01 a      1104     1     1     2     4
 -4.2024178513348852E-02 a      1105     1     1     2     5
 -7.5382763343912118E-01 a      1106     1     1     2     6
  1.0015557593561034E-01 a      1107     1     1     2     7
 -3.6617828049942525E-01 a      1108     1     1     2     8
 -2.8268849241508920E-01 a      1109     1     1     2     9
  9.3619314725024036E-02 a      1110     1     1     2    10
 -1.3923173659496466E-01 a      1111     1     1     2    11
 -6.8772360639510377E-01 a      1112     1     1     2    12
 -5.7646502435275937E-01 a      1113     1     1     2    13
 -4.7984340633977485E-01 a      1114     1     1     2    14
  2.9176732326505772E-01 a      1115     1     1     2    15
 -3.1846580989110258E-02 a      1116     1     1     2    16
 -5.6072467257042491E-01 a      1117     1     1     2    17
 -4.0883465814777098E-01 a      1118     1     1     2    18
  2.3686614295927988E-01 a      1119     1     1     2    19
  4.4385568994000045E-05 a      1120     1     1     2    20
  3.7786875089283928E-01 a      1121     1     2     2     1
 -7.4770027868390401E-03 a      1122     1     2     2     2
  3.0376475148122178E-01 a      1123     1     2     2     3
 -4.4854298480660104E-01 a      1124     1     2     2     4
  3.9967353943583839E-01 a      1125     1     2     2     5
 -1.6199778091693656E-01 a      1126     1     2     2     6
  4.4815355666359219E-01 a      1127     1     2     2     7
  2.3859297259465956E-01 a      1128     1     2     2     8
  5.9879792148599087E-01 a      1129     1     2     2     9
  4.6429739727969888E-01 a      1130     1     2     2    10
 -8.7790964771744931E-02 a      1131     1     2     2    11
  2.4135908443713286E-01 a      1132     1     2     2    12
 -2.3421606979057089E-01 a      1133     1     2     2    13
 -1.2330084354815954E-01 a      1134     1     2     2    14
  3.6969912150373818E-01 a      1135     1     2     2    15
  4.1774945701411187E-01 a      1136     1     2     2    16
  4.6038142491755218E-01 a      1137     1     2     2    17
 -6.1761744788844698E-02 a      1138     1     2     2    18
  4.3742948609021176E-01 a      1139     1     2     2    19
  6.8376827317597644E-01 a      1140     1     2     2    20
 -2.4663737148687978E-01 a      1141     1     3     2     1
  2.5473420106784223E-01 a      1142     1     3     2     2
 -2.2206416847967575E-01 a      1143     1     3     2     3
  2.6943253147984203E-01 a      1144     1     3     2     4
 -1.4832994317902889E-01 a      1145     1     3     2     5
 -1.9216260560793341E-01 a      1146     1     3     2     6
 -1.9866246409745211E-01 a      1147     1     3     2     7
 -3.2939755525319435E-02 a      1148     1     3     2     8
  3.5316628816256973E-01 a      1149     1     3     2     9
  2.6762768194399750E-01 a      1150     1     3     2    10
  8.1977425421467881E-02 a      1151     1     3     2    11
  3.7394912225648963E-01 a      1152     1     3     2    12
 -2.5074164571048274E-02 a      1153     1     3     2    13
 -1.4832511264247775E-01 a      1154     1     3     2    14
  1.4298570994254267E-01 a      1155     1     3     2    15
  6.0092599698826443E-01 a      1156     1     3     2    16
 -3.2074658814065993E-01 a      1157     1     3     2    17
 -5.4426459076251510E-01 a      1158     1     3     2    18
  1.3243206603958629E-01 a      1159     1     3     2    19
  2.2696713017034878E-01 a      1160     1     3     2    20
 -1.9205793459890155E-01 a      1161     1     4     2     1
 -4.5216103240017419E-01 a      1162     1     4     2     2
  2.8177471702634371E-01 a      1163     1     4     2     3
 -3.4050353183743137E-01 a      1164     1     4     2     4
 -6.8661747978762703E-03 a      1165     1     4     2     5
  1.6243906857742332E-01 a      1166     1     4     2     6
 -3.1941335976013757E-01 a      1167     1     4     2     7
  6.0247452978977367E-01 a      1168     1     4     2     8
 -5.8757733471685780E-01 a      1169     1     4     2     9
 -5.7449535999724488E-01 a      1170     1     4     2    10
  5.5689358819549117E-01 a      1171     1     4     2    11
 -6.5895218665877453E-01 a      1172     1     4     2    12
  5.8108929524192077E-01 a      1173     1     4     2    13
 -8.5689546772950959E-02 a      1174     1     4     2    14
 -2.6203674808977140E-01 a      1175     1     4     2    15
 -3.9970658926114339E-01 a      1176     1     4     2    16
 -3.8492762015038223E-01 a      1177     1     4     2    17
  3.5718766119050838E-02 a      1178     1     4     2    18
  3.8863549500732930E-01 a      1179     1     4     2    19
 -4.7441208948298336E-01 a      1180     1     4     2    20
  7.6484270892834028E-01 a      1181     1     5     2     1
 -5.3055164674897104E-01 a      1182     1     5     2     2
  2.7665579907132970E-01 a      1183     1     5     2     3
 -1.7177589767703660E-01 a      1184     1     5     2     4
 -7.8950077728978663E-02 a      1185     1     5     2     5
 -5.8017818792105644E-02 a      1186     1     5     2     6
 -2.9308348799440945E-02 a      1187     1     5     2     7
  7.6107159182136605E-02 a      1188     1     5     2     8
  4.9509057448315019E-01 a      1189     1     5     2     9
  5.2535055601754566E-01 a      1190     1     5     2    10
 -3.2108205119418204E-01 a      1191     1     5     2    11
 -2.4883193883053856E-01 a      1192     1     5     2    12
  1.5239526691402852E-01 a      1193     1     5     2    13
 -3.8881010666984589E-01 a      1194     1     5     2    14
 -3.9123274379443268E-01 a      1195     1     5     2    15
  4.5812741423853798E-01 a      1196     1     5     2    16
 -7.2559006864287201E-01 a      1197     1     5     2    17
 -5.2032982443153342E-01 a      1198     1     5     2    18
  2.6649454150344409E-01 a      1199     1     5     2    19
 -3.1223461627669141E-01 a      1200     1     5     2    20
 -7.7869137080208006E-01 a      1201     1     6     2     1
  2.0745996571870676E-01 a      1202     1     6     2     2
  8.7627995862289643E-02 a      1203     1     6     2     3
 -8.0944507259604823E-02 a      1204     1     6     2     4
 -4.8358913668290798E-01 a      1205     1     6     2     5
 -1.3672404869918617E-01 a      1206     1     6     2     6
 -1.3408592460583585E-01 a      1207     1     6     2     7
  8.2744505943406010E-01 a      1208     1     6     2     8
  6.4361847444665821E-01 a      1209     1     6     2     9
 -6.8398889065228619E-01 a      1210     1     6     2    10
 -3.8692722610011188E-01 a      1211     1     6     2    11
 -4.1646791823206675E-01 a      1212     1     6     2    12
  7.3797789327851226E-01 a      1213     1     6     2    13
 -2.0469629559218003E-01 a      1214     1     6     2    14
  1.5440283223270729E-01 a      1215     1     6     2    15
  6.4555480551798339E-01 a      1216     1     6     2    16
 -8.7020890161361261E-02 a      1217     1     6     2    17
  3.2435909759189124E-01 a      1218     1     6     2    18
  5.7073283181275247E-01 a      1219     1     6     2    19
  5.0405833453056670E-01 a      1220     1     6     2    20
 -4.4056968522652520E-02 a      1221     1     7     2     1
 -2.8160503876658866E-01 a      1222     1     7     2     2
  4.0582500012634176E-01 a      1223     1     7     2     3
  9.6873748240982091E-02 a      1224     1     7     2     4
  5.7874399550893374E-01 a      1225     1     7     2     5
 -1.1739937306770294E-01 a      1226     1     7     2     6
 -8.9671583331970936E-02 a      1227     1     7     2     7
  4.6105321570727908E-01 a      1228     1     7     2     8
  4.7336527582900349E-02 a      1229     1     7     2     9
  4.5992155393860051E-01 a      1230     1     7     2    10
  3.4928935332005709E-02 a      1231     1     7     2    11
 -3.0305839540849461E-01 a      1232     1     7     2    12
 -3.3901669921106514E-01 a      1233     1     7     2    13
  9.3940465286804789E-02 a      1234     1     7     2    14
 -2.0087163654141243E-02 a      1235     1     7     2    15
  1.3840536833510531E-01 a      1236     1     7     2    16
  1.5368238982454308E-01 a      1237     1     7     2    17
 -1.5290466489772733E-01 a      1238     1     7     2    18
 -3.3555261809942366E-01 a      1239     1     7     2    19
 -7.7225786595878712E-02 a      1240     1     7     2    20
  6.2911765605023817E-02 a      1241     1     8     2     1
 -2.9521660435797320E-01 a      1242     1     8     2     2
  1.9602976770221406E-01 a      1243     1     8     2     3
 -2.9156297102484141E-01 a      1244     1     8     2     4
 -2.4756487928732704E-01 a      1245     1     8     2     5
 -6.9492659329823514E-01 a      1246     1     8     2     6
 -2.0612293235360146E-01 a      1247     1     8     2     7
  3.6067429064580436E-01 a      1248     1     8     2     8
 -4.0132786441070395E-01 a      1249     1     8     2     9
  1.0359404250214678E-01 a      1250     1     8     2    10
  3.0902763527083299E-01 a      1251     1     8     2    11
  6.4217089203214450E-01 a      1252     1     8     2    12
  4.7937960141916464E-01 a      1253     1     8     2    13
  9.3612325435087351E-02 a      1254     1     8     2    14
 -2.4072791762063332E-02 a      1255     1     8     2    15
  3.7398986252547112E-01 a      1256     1     8     2    16
 -3.1188258114412037E-01 a      1257     1     8     2    17
  5.1271209734360024E-01 a      1258     1     8     2    18
 -3.4033859187989968E-01 a      1259     1     8     2    19
 -7.4528254724600479E-02 a      1260     1     8     2    20
 -2.6226412801528420E-01 a      1261     1     9     2     1
 -3.7579083233191840E-01 a      1262     1     9     2     2
  3.5584861944073137E-01 a      1263     1     9     2     3
 -3.4033884080630483E-01 a      1264     1     9     2     4
  3.0053187381878416E-02 a      1265     1     9     2     5
 -3.3036547877890848E-01 a      1266     1     9     2     6
  4.7716860055768395E-01 a      1267     1     9     2     7
  1.5796578464628758E-01 a      1268     1     9     2     8
  2.1658193876517717E-01 a      1269     1     9     2     9
 -4.2920878566089177E-01 a      1270     1     9     2    10
 -5.5152733442989212E-03 a      1271     1     9     2    11
  3.5006761406916398E-01 a      1272     1     9     2    12
  2.2519650542271175E-01 a      1273     1     9     2    13
 -6.6101280961852071E-01 a      1274     1     9     2    14
 -5.8932283144877869E-03 a      1275     1     9     2    15
 -3.9692650597980894E-01 a      1276     1     9     2    16
 -3.5001789716325393E-01 a      1277     1     9     2    17
  1.0579053937744606E-01 a      1278     1     9     2    18
 -1.6686036830793471E-01 a      1279     1     9     2    19
 -4.4910827663293434E-01 a      1280     1     9     2    20
  4.9261683924226113E-02 a      1281     1    10     2     1
  1.5698290381240584E-01 a      1282     1    10     2     2
  5.3286626933924619E-01 a      1283     1    10     2     3
  4.6355005164616891E-01 a      1284     1    10     2     4
  2.9988747154713424E-01 a      1285     1    10     2     5
 -5.8107057765575110E-01 a      1286     1    10     2     6
  2.5800675368587128E-01 a      1287     1    10     2     7
  1.1329139629606820E-01 a      1288     1    10     2     8
  4.5157787309454617E-01 a      1289     1    10     2     9
 -4.0966972259476814E-03 a      1290     1    10     2    10
  2.1827589730398969E-01 a      1291     1    10     2    11
  6.0995046858327684E-01 a      1292     1    10     2    12
 -6.1893693198486532E-01 a      1293     1    10     2    13
 -6.3014681678541196E-01 a      1294     1    10     2    14
  6.8174317146668217E-01 a      1295     1    10     2    15
 -2.2667351023340990E-01 a      1296     1    10     2    16
 -4.1306876214710458E-01 a      1297     1    10     2    17
  6.6405465792496654E-01 a      1298     1    10     2    18
  3.7971131612236897E-01 a      1299     1    10     2    19
  7.5489567467784055E-03 a      1300     1    10     2    20
 -3.3162317462614749E-01 a      1301     1    11     2     1
  2.9573171225620831E-01 a      1302     1    11     2     2
 -9.0279291388318236E-02 a      1303     1    11     2     3
 -3.5552807835395356E-01 a      1304     1    11     2     4
  1.5041283528587548E-01 a      1305     1    11     2     5
  5.9279157214881451E-01 a      1306     1    11     2     6
 -3.5889724036093595E-01 a      1307     1    11     2     7
 -3.8427556895547021E-01 a      1308     1    11     2     8
  4.2433642180067882E-01 a      1309     1    11     2     9
 -5.6623963416312463E-02 a      1310     1    11     2    10
 -6.6039663585681452E-01 a      1311     1    11     2    11
  2.0363124619841431E-02 a      1312     1    11     2    12
  4.6516667133890716E-01 a      1313     1    11     2    13
 -4.6348108179756747E-01 a      1314     1    11     2    14
  2.9787990179957213E-01 a      1315     1    11     2    15
 -1.9995046586282580E-01 a      1316     1    11     2    16
 -6.7058312430007161E-01 a      1317     1    11     2    17
 -2.8224013646861525E-02 a      1318     1    11     2    18
  2.6053724146578416E-01 a      1319     1    11     2    19
  1.5971947301567577E-01 a      1320     1    11     2    20
  7.4329369890514796E-01 a      1321     1    12     2     1
  2.8029171787261392E-01 a      1322     1    12     2     2
  3.7936066924837991E-01 a      1323     1    12     2     3
  1.0002095516165699E-01 a      1324     1    12     2     4
 -5.0922507776570924E-01 a      1325     1    12     2     5
 -1.8764864155014177E-01 a      1326     1    12     2     6
  4.1337731485956158E-01 a      1327     1    12     2     7
  3.5558375699493283E-01 a      1328     1    12     2     8
  3.8605301026949829E-01 a      1329     1    12     2     9
  7.3636943207203165E-01 a      1330     1    12     2    10
  1.0884052192666460E-01 a      1331     1    12     2    11
  1.8374250995634875E-01 a      1332     1    12     2    12
 -3.3654325063032525E-01 a      1333     1    12     2    13
 -5.7088340645386926E-02 a      1334     1    12     2    14
  5.0462938954361103E-01 a      1335     1    12     2    15
 -2.5838451271419344E-01 a      1336     1    12     2    16
 -4.8114016039278285E-01 a      1337     1    12     2    17
 -1.8902208160738687E-01 a      1338     1    12     2    18
 -5.9155376632579293E-01 a      1339     1    12     2    19
  7.8977735590381803E-01 a      1340     1    12     2    20
 -2.6748470566414301E-01 a      1341     1    13     2     1
 -3.8750440028643646E-01 a      1342     1    13     2     2
  3.5462003091711020E-01 a      1343     1    13     2     3
 -6.6581400833513471E-01 a      1344     1    13     2     4
 -4.2312808088597842E-01 a      1345     1    13     2     5
 -9.5559767346120164E-02 a      1346     1    13     2     6
  2.3978954047215190E-01 a      1347     1    13     2     7
  1.2281808429855599E-01 a      1348     1    13     2     8
 -3.1520159120902624E-01 a      1349     1    13     2     9
  5.4826971121665136E-01 a      1350     1    13     2    10
  3.2559651244155996E-01 a      1351     1    13     2    11
  3.2563613873979852E-01 a      1352     1    13     2    12
  3.0355377889159324E-01 a      1353     1    13     2    13
 -9.3525012349760406E-02 a      1354     1    13     2    14
 -9.0490624285262014E-02 a      1355     1    13     2    15
  7.0569380020859307E-01 a      1356     1    13     2    16
 -4.7028825107027827E-01 a      1357     1    13     2    17
  1.0471348653202033E-02 a      1358     1    13     2    18
 -1.1208732528632702E-01 a      1359     1    13     2    19
 -6.6021183926747329E-02 a      1360     1    13     2    20
  2.6671035100058124E-02 a      1361     1    14     2     1
 -4.5176922731423258E-01 a      1362     1    14     2     2
  2.7356936929874925E-01 a      1363     1    14     2     3
  1.3284057212629380E-01 a      1364     1    14     2     4
  2.6387612723845105E-01 a      1365     1    14     2     5
 -1.5776435491872706E-01 a      1366     1    14     2     6
 -1.2355515748235442E-01 a      1367     1    14     2     7
  2.7987381349755562E-03 a      1368     1    14     2     8
  6.1817941969356160E-01 a      1369     1    14     2     9
  2.8522863195026227E-01 a      1370     1    14     2    10
 -7.2925291629782529E-01 a      1371     1    14     2    11
 -5.3931090015479022E-01 a      1372     1    14     2    12
 -2.6882401858953853E-01 a      1373     1    14     2    13
  5.4933927079140144E-01 a      1374     1    14     2    14
 -5.8806612049673346E-01 a      1375     1    14     2    15
  1.1837512597219527E-01 a      1376     1    14     2    16
 -2.0942095739780145E-01 a      1377     1    14     2    17
  5.1557265153263243E-01 a      1378     1    14     2    18
 -3.5152062216422780E-01 a      1379     1    14     2    19
  5.4155798246113762E-01 a      1380     1    14     2    20
  2.8258633695095825E-01 a      1381     1    15     2     1
 -4.6860608972958140E-01 a      1382     1    15     2     2
  1.4043167114037411E-01 a      1383     1    15     2     3
  2.2725120054002360E-01 a      1384     1    15     2     4
 -6.0063383391499948E-02 a      1385     1    15     2     5
  5.4699421711183838E-01 a      1386     1    15     2     6
 -2.8112877130043934E-01 a      1387     1    15     2     7
 -3.8989294744154501E-01 a      1388     1    15     2     8
  2.5780375471413519E-01 a      1389     1    15     2     9
  2.8983176851713188E-01 a      1390     1    15     2    10
 -3.9879398484746276E-01 a      1391     1    15     2    11
 -4.2045600292878688E-01 a      1392     1    15     2    12
 -1.1691358263730500E-01 a      1393     1    15     2    13
 -1.6493400629126356E-01 a      1394     1    15     2    14
 -3.7970769599467380E-01 a      1395     1    15     2    15
  7.8856965124983219E-02 a      1396     1    15     2    16
  1.2708624490402165E-01 a      1397     1    15     2    17
 -4.2503998753639444E-01 a      1398     1    15     2    18
  1.3182136830131772E-01 a      1399     1    15     2    19
 -5.0643713991941941E-01 a      1400     1    15     2    20
 -4.7990748505270331E-01 a      1401     1    16     2     1
  1.7779781611195508E-01 a      1402     1    16     2     2
 -6.0997065926480465E-01 a      1403     1    16     2     3
 -2.0723982981202480E-01 a      1404     1    16     2     4
  5.7749992148816187E-01 a      1405     1    16     2     5
 -2.4384417065038172E-01 a      1406     1    16     2     6
 -3.2772448444448465E-01 a      1407     1    16     2     7
 -4.7912309927916052E-01 a      1408     1    16     2     8
  1.8242326461001446E-01 a      1409     1    16     2     9
  4.9612004929223524E-01 a      1410     1    16     2    10
 -6.9013230137823445E-01 a      1411     1    16     2    11
  5.0103830297054630E-01 a      1412     1    16     2    12
  3.1239270993683294E-01 a      1413     1    16     2    13
 -5.4707420348877489E-01 a      1414     1    16     2    14
  3.2814854361538137E-01 a      1415     1    16     2    15
 -5.5384768607826887E-02 a      1416     1    16     2    16
  1.1273411988150904E-01 a      1417     1    16     2    17
 -4.2514073962454874E-01 a      1418     1    16     2    18
  3.0275997514477271E-01 a      1419     1    16     2    19
  4.5654229066365626E-02 a      1420     1    16     2    20
 -3.4948196995107728E-01 a      1421     1    17     2     1
  4.7249452897888178E-01 a      1422     1    17     2     2
  3.3279256937739415E-01 a      1423     1    17     2     3
 -1.5920902475808457E-01 a      1424     1    17     2     4
 -2.8887774170767787E-02 a      1425     1    17     2     5
  4.2483794205185343E-01 a      1426     1    17     2     6
  7.1067280134060962E-01 a      1427     1    17     2     7
 -3.1695070144258791E-01 a      1428     1    17     2     8
 -2.7586424719352282E-01 a      1429     1    17     2     9
  1.1415206746806980E-01 a      1430     1    17     2    10
 -1.6427558349651689E-01 a      1431     1    17     2    11
 -7.3456825456928831E-02 a      1432     1    17     2    12
 -4.5278164492457940E-01 a      1433     1    17     2    13
  5.6826367644981080E-01 a      1434     1    17     2    14
  3.9288607815392285E-01 a      1435     1    17     2    15
 -4.4906941086439911E-01 a      1436     1    17     2    16
  4.9412377325377976E-01 a      1437     1    17     2    17
  9.8314744458008738E-02 a      1438     1    17     2    18
 -2.6435091004592121E-01 a      1439     1    17     2    19
  7.5386078608558782E-01 a      1440     1    17     2    20
  4.8034053334743104E-01 a      1441     1    18     2     1
 -7.6483549959980690E-01 a      1442     1    18     2     2
  2.3469586526631719E-01 a      1443     1    18     2     3
 -5.4468600579808313E-01 a      1444     1    18     2     4
 -6.3041499175193993E-01 a      1445     1    18     2     5
 -2.2068718519050937E-01 a      1446     1    18     2     6
 -6.9175430748633537E-01 a      1447     1    18     2     7
 -5.5445222157072260E-03 a      1448     1    18     2     8
  5.6102316400708556E-02 a      1449     1    18     2     9
 -1.2350581378187508E-01 a      1450     1    18     2    10
  3.6028854528375148E-01 a      1451     1    18     2    11
  1.4692268861578595E-02 a      1452     1    18     2    12
  5.0859350174490225E-01 a      1453     1    18     2    13
 -1.8047193727412439E-02 a      1454     1    18     2    14
 -7.7275260839523197E-01 a      1455     1    18     2    15
 -3.4026896498858461E-01 a      1456     1    18     2    16
 -7.4684639424541246E-02 a      1457     1    18     2    17
  6.7153725198027336E-01 a      1458     1    18     2    18
 -9.0754767144833291E-03 a      1459     1    18     2    19
  1.0573595702162322E-01 a      1460     1    18     2    20
 -2.3776203028090931E-01 a      1461     1    19     2     1
  5.2589737274219661E-01 a      1462     1    19     2     2
 -1.1178308192780646E-01 a      1463     1    19     2     3
  1.1123827019929408E-02 a      1464     1    19     2     4
  3.9865074258648708E-01 a      1465     1    19     2     5
  3.7258536260004343E-01 a      1466     1    19     2     6
 -1.6426877140544738E-01 a      1467     1    19     2     7
  7.4822945045235484E-02 a      1468     1    19     2     8
  5.5034053077346164E-02 a      1469     1    19     2     9
 -5.2646597943927220E-01 a      1470     1    19     2    10
 -1.6977691939822040E-01 a      1471     1    19     2    11
 -1.8703695061167877E-01 a      1472     1    19     2    12
  1.6522056584737541E-01 a      1473     1    19     2    13
  5.8353842169870118E-01 a      1474     1    19     2    14
  3.7075356208110433E-01 a      1475     1    19     2    15
  2.7217575470756661E-01 a      1476     1    19     2    16
 -4.9344484173480713E-01 a      1477     1    19     2    17
  4.2917012407707494E-01 a      1478     1    19     2    18
  8.2768861184437470E-01 a      1479     1    19     2    19
  3.3287236290011668E-01 a      1480     1    19     2    20
 -1.3908259117316726E-01 a      1481     1    20     2     1
 -1.0558099910274053E-01 a      1482     1    20     2     2
  3.7171972624284144E-01 a      1483     1    20     2     3
 -1.2211987386578246E-02 a      1484     1    20     2     4
 -6.8646028197895392E-01 a      1485     1    20     2     5
  7.1382039829843624E-01 a      1486     1    20     2     6
 -3.2873549966498311E-01 a      1487     1    20     2     7
  6.4087127091657703E-01 a      1488     1    20     2     8
 -3.2933035947857536E-01 a      1489     1    20     2     9
 -3.9693894138388941E-01 a      1490     1    20     2    10
  3.6928789769216064E-01 a      1491     1    20     2    11
 -9.7100094739667839E-02 a      1492     1    20     2    12
 -2.6987087971149842E-01 a      1493     1    20     2    13
 -1.7348646710153609E-01 a      1494     1    20     2    14
  1.6739401824366759E-01 a      1495     1    20     2    15
 -5.6361980800300937E-01 a      1496     1    20     2    16
  1.5689035179143468E-01 a      1497     1    20     2    17
 -3.5623519699088912E-01 a      1498     1    20     2    18
  5.5276364616922802E-01 a      1499     1    20     2    19
  5.5642118356574732E-01 a      1500     1    20     2    20
 -1.1850562896013378E-01 b      1501     2     1
 -1.1630681894014918E+00 b      1502     2     2
  9.6347506576279562E-01 b      1503     2     3
 -2.6309014071904646E-01 b      1504     2     4
  1.6570901744867745E+00 b      1505     2     5
  1.0623327491946200E+00 b      1506     2     6
 -2.2471077042065929E-01 b      1507     2     7
 -1.0536726781280854E+00 b      1508     2     8
 -4.8597695488662207E-01 b      1509     2     9
 -3.8597248032711756E-01 b      1510     2    10
 -7.2857177095338754E-01 b      1511     2    11
 -1.4779432015335032E+00 b      1512     2    12
 -4.3483700320134333E-01 b      1513     2    13
  8.5813876619642737E-01 b      1514     2    14
  1.2780679703529677E-01 b      1515     2    15
 -8.9261890719434300E-01 b      1516     2    16
 -6.6988046755186681E-01 b      1517     2    17
 -1.2528851091673530E+00 b      1518     2    18
  1.1002903937593747E+00 b      1519     2    19
 -1.2132491346978558E+00 b      1520     2    20
 -3.2198231721422914E-03 a      1521     2     1     3     1
  1.1359897762270894E+00 a      1522     2     2     3     1
  1.0102892452873022E+00 a      1523     2     3     3     1
 -4.8439474120139514E-01 a      1524     2     4     3     1
 -6.5887414869136463E-02 a      1525     2     5     3     1
 -7.8252777374835780E-01 a      1526     2     6     3     1
 -5.5923144779512546E-01 a      1527     2     7     3     1
  3.7365873577424574E-01 a      1528     2     8     3     1
  1.1669797401688735E+00 a      1529     2     9     3     1
 -1.3300919442166789E-02 a      1530     2    10     3     1
 -1.4831648410695425E-01 a      1531     2    11     3     1
  1.1579645724883575E-01 a      1532     2    12     3     1
 -7.3430047832082915E-02 a      1533     2    13     3     1
 -1.3376972565282443E+00 a      1534     2    14     3     1
 -9.2214876334868967E-01 a      1535     2    15     3     1
 -2.4061452293199538E-02 a      1536     2    16     3     1
  6.7577940534323006E-02 a      1537     2    17     3     1
  6.4360242538104839E-01 a      1538     2    18     3     1
 -5.0154085738884679E-01 a      1539     2    19     3     1
 -2.2060045807330525E-01 a      1540     2    20     3     1
  3.5718931355807164E-02 b      1541     3     1
