################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.5203333833593265E-03 a      1071     1     3     2    11
  2.2538466946317795E-01 a      1072     1     3     2    12
  3.2524063617475862E-01 a      1073     1     3     2    13
  4.9874294719028345E-01 a      1074     1     3     2    14
 -3.1898873096723313E-01 a      1075     1     3     2    15
  4.1209045776600045E-01 a      1076     1     3     2    16
  6.0557945761729282E-01 a      1077     1     3     2    17
 -4.3590363180836617E-02 a      1078     1     3     2    18
 -4.0562381956532573E-01 a      1079     1     3     2    19
  3.0893628179504135E-01 a      1080     1     3     2    20
 -3.9139446314894122E-01 a      1081     1     4     2     1
  1.6469166750352357E-01 a      1082     1     4     2     2
  7.0516129920650350E-01 a      1083     1     4     2     3
 -4.0254276794176647E-01 a      1084     1     4     2     4
  2.4623042615512095E-01 a      1085     1     4     2     5
 -1.7786720441564691E-01 a      1086     1     4     2     6
 -6.3254930065433479E-01 a      1087     1     4     2     7
 -5.5415992407130887E-01 a      1088     1     4     2     8
 -1.5144763257595303E-01 a      1089     1     4     2     9
 -3.0450677447858043E-01 a      1090     1     4     2    10
 -8.4656192363609703E-02 a      1091     1     4     2    11
  6.1920515331352466E-01 a      1092     1     4     2    12
  1.1341202325485500E-01 a      1093     1     4     2    13
 -6.4345355867516418E-01 a      1094     1     4     2    14
 -3.5315918658963180E-01 a      1095     1     4     2    15
 -1.3519827021621450E-01 a      1096     1     4     2    16
 -1.6493171035658594E-01 a      1097     1     4     2    17
 -2.3821014387112016E-01 a      1098     1     4     2    18
 -4.2109383820280105E-01 a      1099     1     4     2    19
 -4.3563353004805391E-02 a      1100     1     4     2    20
  5.5395833684685358E-01 a      1101     1     5     2     1
 -1.5786055545476818E-01 a      1102     1     5     2     2
 -5.8474717582963742E-01 a      1103     1     5     2     3
  1.0267150028642222E-01 a      1104     1     5     2     4
 -8.4441774878203690E-01 a      1105     1     5     2     5
 -3.2196242153687038E-01 a      1106     1     5     2     6
 -6.3876405690708071E-01 a      1107     1     5     2     7
  2.2366140335520993E-01 a      1108     1     5     2     8
  3.2706533279747746E-01 a      1109     1     5     2     9
  1.0929231909347703E-01 a      1110     1     5     2    10
  3.9023560284350306E-01 a      1111     1     5     2    11
 -8.0501779836717195E-04 a      1112     1     5     2    12
 -1.9664488717819156E-01 a      1113     1     5     2    13
 -5.0066966694843684E-01 a      1114     1     5     2    14
 -5.0300411566917787E-02 a      1115     1     5     2    15
 -4.5023557553498800E-01 a      1116     1     5     2    16
 -9.4400012707860068E-02 a      1117     1     5     2    17
 -2.7989650462450028E-01 a      1118     1     5     2    18
 -1.7772452209159811E-01 a      1119     1     5     2    19
  6.5969181264662924E-01 a      1120     1     5     2    20
 -1.3245789559086871E-01 a      1121     1     6     2     1
  3.7971182701007933E-01 a      1122     1     6     2     2
  2.3350539524299729E-02 a      1123     1     6     2     3
 -4.4525894164058571E-01 a      1124     1     6     2     4
  4.9791690774239250E-01 a      1125     1     6     2     5
  4.1201128101476620E-01 a      1126     1     6     2     6
  2.7218722337970847E-01 a      1127     1     6     2     7
  7.3735103599487251E-01 a      1128     1     6     2     8
  1.0428062985195004E-01 a      1129     1     6     2     9
  5.8012173709564518E-01 a      1130     1     6     2    10
 -3.5365731417149515E-01 a      1131     1     6     2    11
 -2.1968830794093297E-01 a      1132     1     6     2    12
  4.6894131419757973E-01 a      1133     1     6     2    13
  2.0510213684293629E-01 a      1134     1     6     2    14
  5.4454982165733656E-01 a      1135     1     6     2    15
  3.9986562475456544E-01 a      1136     1     6     2    16
 -5.4499844914815021E-01 a      1137     1     6     2    17
 -1.9319802710479836E-01 a      1138     1     6     2    18
 -9.2269913229442335E-02 a      1139     1     6     2    19
 -4.8815749686008608E-01 a      1140     1     6     2    20
 -6.8850554398359826E-02 a      1141     1     7     2     1
  1.7965491036159059E-01 a      1142     1     7     2     2
 -3.0745277817922767E-01 a      1143     1     7     2     3
  1.0149096978617016E-01 a      1144     1     7     2     4
  1.0201159291723198E-01 a      1145     1     7     2     5
  1.6922535520566531E-01 a      1146     1     7     2     6
 -4.5275368412082401E-01 a      1147     1     7     2     7
 -3.1700393052270204E-01 a      1148     1     7     2     8
 -7.6648028294487344E-02 a      1149     1     7     2     9
  5.3079468113324990E-01 a      1150     1     7     2    10
 -5.0801694184643020E-01 a      1151     1     7     2    11
  3.3489886077590153E-01 a      1152     1     7     2    12
 -5.1764976600029411E-01 a      1153     1     7     2    13
 -2.6109747515127724E-01 a      1154     1     7     2    14
  4.4402853887716032E-01 a      1155     1     7     2    15
  4.4614774161413839E-01 a      1156     1     7     2    16
 -1.5767092478585559E-01 a      1157     1     7     2    17
  1.0428414095896245E-01 a      1158     1     7     2    18
  4.9910251341888878E-01 a      1159     1     7     2    19
 -4.1673255875609766E-01 a      1160     1     7     2    20
  6.6982270826411183E-01 a      1161     1     8     2     1
  3.1939285915786703E-01 a      1162     1     8     2     2
 -6.9382580181219511E-01 a      1163     1     8     2     3
 -2.6561503739404380E-01 a      1164     1     8     2     4
 -3.0663006855375124E-01 a      1165     1     8     2     5
 -3.5941963467686126E-02 a      1166     1     8     2     6
  1.5693388641505965E-01 a      1167     1     8     2     7
  3.5025681895122518E-01 a      1168     1     8     2     8
 -2.1991394099670306E-01 a      1169     1     8     2     9
 -9.6186527081802004E-02 a      1170     1     8     2    10
 -5.0736378199950449E-01 a      1171     1     8     2    11
  1.1049232381846502E-01 a      1172     1     8     2    12
 -4.4664199451612852E-01 a      1173     1     8     2    13
  1.3182487350018537E-01 a      1174     1     8     2    14
  7.6756179735659902E-02 a      1175     1     8     2    15
 -5.1044324991849521E-01 a      1176     1     8     2    16
  1.6846314873584542E-01 a      1177     1     8     2    17
 -4.3082622529952369E-01 a      1178     1     8     2    18
 -2.0135967680808506E-01 a      1179     1     8     2    19
 -1.9907266515282038E-01 a      1180     1     8     2    20
  5.5969281049228592E-01 a      1181     1     9     2     1
  3.5503016596435405E-01 a      1182     1     9     2     2
 -2.8590376497426828E-01 a      1183     1     9     2     3
 -2.3094401717351026E-01 a      1184     1     9     2     4
  4.7573509248441798E-01 a      1185     1     9     2     5
  4.9582330943966346E-01 a      1186     1     9     2     6
 -4.1561311853777272E-01 a      1187     1     9     2     7
  5.2908055769805806E-01 a      1188     1     9     2     8
 -1.1743617378810861E-01 a      1189     1     9     2     9
  9.2581712633477892E-02 a      1190     1     9     2    10
 -5.7054170031227769E-01 a      1191     1     9     2    11
  4.9458823722384998E-01 a      1192     1     9     2    12
 -3.0763762103740294E-01 a      1193     1     9     2    13
  3.0182219155100065E-01 a      1194     1     9     2    14
  5.7457366278506439E-01 a      1195     1     9     2    15
  6.9632607061593566E-01 a      1196     1     9     2    16
  1.2621822132671939E-01 a      1197     1     9     2    17
 -4.5729330228499587E-01 a      1198     1     9     2    18
  5.2652349044292635E-01 a      1199     1     9     2    19
  1.7606965534208852E-01 a      1200     1     9     2    20
  4.7416321618840568E-01 a      1201     1    10     2     1
 -1.1701069654659201E-01 a      1202     1    10     2     2
 -2.4985942247812452E-02 a      1203     1    10     2     3
  3.9016540738803845E-01 a      1204     1    10     2     4
  1.4205436627491463E-01 a      1205     1    10     2     5
 -5.1109698771088327E-02 a      1206     1    10     2     6
  4.8358474305511251E-01 a      1207     1    10     2     7
 -5.7397557922753561E-01 a      1208     1    10     2     8
 -1.0599461333355613E-01 a      1209     1    10     2     9
 -3.4582461298928491E-01 a      1210     1    10     2    10
  3.7396762445391407E-01 a      1211     1    10     2    11
  3.1679295185793155E-01 a      1212     1    10     2    12
  3.1700954236192880E-01 a      1213     1    10     2    13
 -3.2756181786534461E-01 a      1214     1    10     2    14
 -3.0330545034944806E-01 a      1215     1    10     2    15
 -5.9137290926259696E-02 a      1216     1    10     2    16
  4.1030452643389859E-01 a      1217     1    10     2    17
  1.0796324935952482E-01 a      1218     1    10     2    18
  4.0123835448113931E-01 a      1219     1    10     2    19
  5.7451704266329207E-01 a      1220     1    10     2    20
 -3.6728920186495745E-01 a      1221     1    11     2     1
 -5.7800268708424263E-01 a      1222     1    11     2     2
  3.3192482056846934E-01 a      1223     1    11     2     3
 -4.3809647660260959E-01 a      1224     1    11     2     4
  5.9244476257361234E-01 a      1225     1    11     2     5
  3.0028030707359171E-01 a      1226     1    11     2     6
 -2.9051649238409066E-01 a      1227     1    11     2     7
 -5.4825750953467944E-01 a      1228     1    11     2     8
  1.8930152150114291E-01 a      1229     1    11     2     9
 -1.0588565368597115E-01 a      1230     1    11     2    10
 -5.3127089027509471E-03 a      1231     1    11     2    11
 -6.5716501812852379E-01 a      1232     1    11     2    12
 -6.9384193311882336E-01 a      1233     1    11     2    13
  5.3713858261813387E-02 a      1234     1    11     2    14
 -5.9788488886689563E-02 a      1235     1    11     2    15
  5.5332553004247431E-01 a      1236     1    11     2    16
 -6.1287435508013433E-01 a      1237     1    11     2    17
  3.5910495916805824E-01 a      1238     1    11     2    18
 -1.8001752782908445E-01 a      1239     1    11     2    19
  5.0946907944604714E-01 a      1240     1    11     2    20
 -2.4942081356401818E-01 a      1241     1    12     2     1
 -2.0924836454822365E-01 a      1242     1    12     2     2
  3.4744365489607187E-02 a      1243     1    12     2     3
  4.3210639471240953E-01 a      1244     1    12     2     4
 -3.6044879645865840E-01 a      1245     1    12     2     5
 -3.0270025234622627E-01 a      1246     1    12     2     6
 -5.1604117441608155E-01 a      1247     1    12     2     7
 -2.2252166769789378E-01 a      1248     1    12     2     8
 -5.7669759205886717E-01 a      1249     1    12     2     9
  3.2262989545250226E-01 a      1250     1    12     2    10
 -1.8751748678020075E-01 a      1251     1    12     2    11
 -5.5090659968846278E-01 a      1252     1    12     2    12
 -1.4392562315896448E-01 a      1253     1    12     2    13
 -2.4553802658110216E-01 a      1254     1    12     2    14
 -5.1936030842234937E-01 a      1255     1    12     2    15
 -2.3770645440468238E-02 a      1256     1    12     2    16
  1.2239613551881458E-01 a      1257     1    12     2    17
 -7.8477769727090108E-01 a      1258     1    12     2    18
 -4.1668817123173538E-02 a      1259     1    12     2    19
 -4.0079164902258285E-01 a      1260     1    12     2    20
 -4.7583565304589864E-01 a      1261     1    13     2     1
 -4.0406450437593244E-01 a      1262     1    13     2     2
  5.5504377870356136E-01 a      1263     1    13     2     3
  3.9773798059984794E-02 a      1264     1    13     2     4
 -5.1060004852727270E-02 a      1265     1    13     2     5
  3.5586089635938528E-01 a      1266     1    13     2     6
  1.5270118137376444E-02 a      1267     1    13     2     7
 -5.7930021547407906E-01 a      1268     1    13     2     8
  3.9505521277991823E-01 a      1269     1    13     2     9
  3.1678147055638434E-01 a      1270     1    13     2    10
 -5.4730325912515942E-01 a      1271     1    13     2    11
  1.6126264747584895E-01 a      1272     1    13     2    12
 -6.4501402915275974E-01 a      1273     1    13     2    13
 -1.1077692483916375E-01 a      1274     1    13     2    14
 -2.1733074738249522E-01 a      1275     1    13     2    15
  2.1845978726078213E-01 a      1276     1    13     2    16
  4.6316783055226535E-01 a      1277     1    13     2    17
  2.6712253202095076E-01 a      1278     1    13     2    18
  2.3344679304255148E-01 a      1279     1    13     2    19
  2.1806333255074811E-01 a      1280     1    13     2    20
 -6.5471642817204012E-01 a      1281     1    14     2     1
  1.2323783944331901E-01 a      1282     1    14     2     2
  2.0589498839820011E-01 a      1283     1    14     2     3
  2.4474619976115936E-01 a      1284     1    14     2     4
  3.4625908676575867E-01 a      1285     1    14     2     5
 -2.3525839154680589E-01 a      1286     1    14     2     6
  5.9771760397782636E-01 a      1287     1    14     2     7
 -6.9986063717050917E-01 a      1288     1    14     2     8
 -1.4014795624323348E-01 a      1289     1    14     2     9
 -7.5062921287577189E-02 a      1290     1    14     2    10
  2.2188814262767187E-01 a      1291     1    14     2    11
 -3.0036893260236769E-01 a      1292     1    14     2    12
  3.4519820818902069E-01 a      1293     1    14     2    13
 -1.9522854053305508E-01 a      1294     1    14     2    14
 -1.1501082605689432E-01 a      1295     1    14     2    15
 -7.9438432598713582E-02 a      1296     1    14     2    16
 -2.8623732575351718E-01 a      1297     1    14     2    17
  5.8387719448031372E-01 a      1298     1    14     2    18
 -4.3248914975402003E-01 a      1299     1    14     2    19
  5.4068381624547274E-02 a      1300     1    14     2    20
  3.8369823624914440E-01 a      1301     1    15     2     1
  5.4215952804591350E-01 a      1302     1    15     2     2
 -1.8742770141506296E-01 a      1303     1    15     2     3
 -8.2234720802434813E-01 a      1304     1    15     2     4
 -7.7461826644252996E-02 a      1305     1    15     2     5
 -4.4742222966856682E-01 a      1306     1    15     2     6
  2.6565956269424856E-01 a      1307     1    15     2     7
 -2.5390801501574312E-01 a      1308     1    15     2     8
 -3.4625013129916238E-01 a      1309     1    15     2     9
 -8.2013432872274872E-01 a      1310     1    15     2    10
 -5.1422876359150105E-01 a      1311     1    15     2    11
  4.5720478105449019E-01 a      1312     1    15     2    12
  3.0699621574820513E-01 a      1313     1    15     2    13
  2.9837874080811372E-01 a      1314     1    15     2    14
  2.6112944988809722E-01 a      1315     1    15     2    15
 -6.9620122830867881E-01 a      1316     1    15     2    16
  4.2311829265851536E-01 a      1317     1    15     2    17
  3.3060843658543676E-01 a      1318     1    15     2    18
 -2.5321930849913848E-01 a      1319     1    15     2    19
  5.0616653420947000E-01 a      1320     1    15     2    20
 -2.5109953089651871E-01 a      1321     1    16     2     1
 -3.0462298164678647E-01 a      1322     1    16     2     2
  3.6907791885237423E-01 a      1323     1    16     2     3
  3.8621869386127339E-01 a      1324     1    16     2     4
  7.1152572865599395E-01 a      1325     1    16     2     5
 -4.2679555047230427E-01 a      1326     1    16     2     6
 -5.3427423492555703E-01 a      1327     1    16     2     7
  4.5749619484564685E-01 a      1328     1    16     2     8
  5.5581930176272365E-01 a      1329     1    16     2     9
 -5.0010827012349490E-01 a      1330     1    16     2    10
 -1.3295433803482617E-01 a      1331     1    16     2    11
 -5.5965373382382899E-01 a      1332     1    16     2    12
 -6.1806465872299418E-02 a      1333     1    16     2    13
  6.3135502613002192E-01 a      1334     1    16     2    14
  7.6103429531096256E-01 a      1335     1    16     2    15
 -1.9999359341443343E-01 a      1336     1    16     2    16
 -5.2798142533597314E-01 a      1337     1    16     2    17
 -5.7956974423821819E-02 a      1338     1    16     2    18
  3.6769969141734093E-01 a      1339     1    16     2    19
  6.0159944578294611E-01 a      1340     1    16     2    20
 -2.6924986889455872E-02 a      1341     1    17     2     1
  1.9093542608945929E-01 a      1342     1    17     2     2
  3.3018729243777506E-01 a      1343     1    17     2     3
  3.8866914486004439E-01 a      1344     1    17     2     4
  5.8693173687053379E-01 a      1345     1    17     2     5
 -1.6466318092570740E-02 a      1346     1    17     2     6
 -3.5606029604067735E-01 a      1347     1    17     2     7
  2.0576064319006176E-01 a      1348     1    17     2     8
 -8.3024693211043388E-02 a      1349     1    17     2     9
 -9.7051271276343193E-02 a      1350     1    17     2    10
 -6.8818497969527867E-02 a      1351     1    17     2    11
 -2.4344990218908458E-01 a      1352     1    17     2    12
 -1.2704588698551592E-01 a      1353     1    17     2    13
  2.7803531277363175E-01 a      1354     1    17     2    14
  3.6299678021097354E-01 a      1355     1    17     2    15
  4.4506901824641198E-01 a      1356     1    17     2    16
 -3.6860148345354754E-01 a      1357     1    17     2    17
  3.9745508196813335E-02 a      1358     1    17     2    18
 -3.9960531281108441E-01 a      1359     1    17     2    19
  5.9656984417388502E-02 a      1360     1    17     2    20
 -6.6037129627599112E-01 a      1361     1    18     2     1
 -3.4567659902789671E-01 a      1362     1    18     2     2
  2.5581300095856091E-01 a      1363     1    18     2     3
  1.8347748709580086E-01 a      1364     1    18     2     4
  2.5555469704308220E-01 a      1365     1    18     2     5
 -2.4001658187390040E-01 a      1366     1    18     2     6
 -2.4065724113812292E-01 a      1367     1    18     2     7
 -3.8894342069037902E-01 a      1368     1    18     2     8
 -2.1936847400294318E-01 a      1369     1    18     2     9
  5.4405342773934398E-02 a      1370     1    18     2    10
 -4.2354583851009542E-02 a      1371     1    18     2    11
  3.1111616503393990E-03 a      1372     1    18     2    12
 -5.6515551340129977E-01 a      1373     1    18     2    13
  1.0636596977840408E-01 a      1374     1    18     2    14
 -2.0604245123273762E-01 a      1375     1    18     2    15
  3.1167030139678137E-01 a      1376     1    18     2    16
  1.9173196186370864E-01 a      1377     1    18     2    17
  2.5218663556809590E-01 a      1378     1    18     2    18
  4.1366893883322292E-01 a      1379     1    18     2    19
 -4.7537253122292539E-01 a      1380     1    18     2    20
  2.4329493635863128E-01 a      1381     1    19     2     1
  4.8646928033246911E-01 a      1382     1    19     2     2
 -4.4016047951419487E-03 a      1383     1    19     2     3
  3.4734934482095459E-01 a      1384     1    19     2     4
  7.6626680605813946E-01 a      1385     1    19     2     5
  2.3706194519848561E-01 a      1386     1    19     2     6
  5.3994276982890343E-01 a      1387     1    19     2     7
 -1.7009777476276425E-02 a      1388     1    19     2     8
 -8.4497164354389642E-02 a      1389     1    19     2     9
 -3.4552815155384242E-01 a      1390     1    19     2    10
  4.5428497928699740E-01 a      1391     1    19     2    11
 -1.4435436421399378E-01 a      1392     1    19     2    12
  4.0191019408495143E-01 a      1393     1    19     2    13
  3.0901479624869405E-01 a      1394     1    19     2    14
  2.6759218319145284E-01 a      1395     1    19     2    15
  2.0699585251944586E-01 a      1396     1    19     2    16
  2.0599384752679273E-01 a      1397     1    19     2    17
 -5.4624653664570033E-01 a      1398     1    19     2    18
 -2.3909404193584177E-01 a      1399     1    19     2    19
 -1.8327007595258835E-02 a      1400     1    19     2    20
  2.7408528657623571E-01 a      1401     1    20     2     1
  2.4860054881759172E-01 a      1402     1    20     2     2
 -7.1717921678518648E-01 a      1403     1    20     2     3
 -3.6239321054877593E-01 a      1404     1    20     2     4
  1.4355351919683795E-01 a      1405     1    20     2     5
 -7.8651945865731446E-02 a      1406     1    20     2     6
  1.9454091928566469E-01 a      1407     1    20     2     7
  3.7913965099203950E-01 a      1408     1    20     2     8
  1.5417193445939867E-01 a      1409     1    20     2     9
 -4.9289831351748215E-01 a      1410     1    20     2    10
  8.7295798117816004E-01 a      1411     1    20     2    11
 -4.5684551055019679E-01 a      1412     1    20     2    12
  1.7167608435876353E-01 a      1413     1    20     2    13
 -5.7966586448584212E-01 a      1414     1    20     2    14
 -1.4179645695981318E-03 a      1415     1    20     2    15
 -5.7654812825902002E-01 a      1416     1    20     2    16
 -7.5470167646621522E-01 a      1417     1    20     2    17
 -6.0804243648725032E-01 a      1418     1    20     2    18
 -6.9729262420032279E-01 a      1419     1    20     2    19
  4.2734262042053878E-01 a      1420     1    20     2    20
 -1.0103058511083116E+00 b      1421     2     1
 -9.9962686647705079E-01 b      1422     2     2
  8.0025178506746009E-01 b      1423     2     3
 -2.1377273482666295E-01 b      1424     2     4
  1.2042048832358092E+00 b      1425     2     5
 -2.4003064257202322E-01 b      1426     2     6
 -1.2450851018065607E+00 b      1427     2     7
 -4.8983580913562763E-01 b      1428     2     8
  1.1922223274341828E+00 b      1429     2     9
  4.6772091440936048E-01 b      1430     2    10
 -1.5546174018491776E+00 b      1431     2    11
 -7.4234842518776967E-01 b      1432     2    12
  8.8900194866741189E-01 b      1433     2    13
 -5.9820055058516730E-02 b      1434     2    14
 -7.2903994585647713E-01 b      1435     2    15
 -4.1721102849588915E-01 b      1436     2    16
 -7.2420329287763785E-01 b      1437     2    17
 -3.5140374559310544E-01 b      1438     2    18
 -1.2134383379702438E+00 b      1439     2    19
 -9.9715401456306574E-01 b      1440     2    20
 -2.2417054132905201E-01 a      1441     2     1     3     1
 -6.4975792045633662E-01 a      1442     2     2     3     1
  1.6728391915165014E-01 a      1443     2     3     3     1
 -1.9386991340744042E-01 a      1444     2     4     3     1
 -1.6204549923935847E+00 a      1445     2     5     3     1
  6.6627095571723860E-01 a      1446     2     6     3     1
  3.5777483115493003E-02 a      1447     2     7     3     1
  2.7472529112123989E-01 a      1448     2     8     3     1
 -1.1157477123328206E+00 a      1449     2     9     3     1
 -4.2347133255201497E-01 a      1450     2    10     3     1
  8.7538707322799947E-01 a      1451     2    11     3     1
 -9.1336984200006821E-01 a      1452     2    12     3     1
 -1.3081805573358167E+00 a      1453     2    13     3     1
 -9.6818182944376485E-01 a      1454     2    14     3     1
  1.1915326979539518E+00 a      1455     2    15     3     1
 -5.2994095217719805E-01 a      1456     2    16     3     1
  8.2269393586356410E-01 a      1457     2    17     3     1
  9.7194511285575180E-01 a      1458     2    18     3     1
  9.0800452833052839E-02 a      1459     2    19     3     1
  2.6942938230710139E-01 a      1460     2    20     3     1
 -6.9491990879456356E-01 b      1461     3     1
