rank,epoch,train_step,traj,frame,frame_index,force_mae,force_rmse,energy_abs_error,epistemic_mean,epistemic_p95,epistemic_max,aleatoric_mean,aleatoric_p95,aleatoric_max
287,99,900,a,27712,13856,0.0054260664619505405,0.007190211210399866,0.00390625,0.0017342950450256467,0.0025242858100682497,0.00361816817894578,0.00346107454970479,0.004627644084393978,0.006111407186836004
288,99,900,b,26062,29246,0.005498441867530346,0.007380539085716009,0.007080078125,0.001733305398374796,0.002523929812014103,0.003611539490520954,0.0034589669667184353,0.004670570604503155,0.006112728733569384
289,99,900,b,26942,29686,0.005426767747849226,0.007062850054353476,0.027587890625,0.0017282264307141304,0.0025238399393856525,0.0038778705056756735,0.0034566898830235004,0.004671128932386637,0.006390513852238655
290,99,900,a,27072,13536,0.005907190032303333,0.007854404859244823,0.007080078125,0.0017314364667981863,0.0025233880151063204,0.003445776179432869,0.003456850303336978,0.00463241757825017,0.0060808961279690266
291,99,900,b,26046,29238,0.006054821889847517,0.008183369413018227,0.01025390625,0.0017322574276477098,0.0025231721810996532,0.003576741786673665,0.003461552318185568,0.004682840313762426,0.006269102916121483
292,99,900,a,28296,14148,0.005687558092176914,0.007651417050510645,0.00439453125,0.001724233734421432,0.002523052040487528,0.003795606316998601,0.003448710311204195,0.004656430799514055,0.0062571302987635136
293,99,900,b,26342,29386,0.0056725842878222466,0.00750730000436306,0.012939453125,0.001716592232696712,0.0025228180456906557,0.004200492519885302,0.0034357933327555656,0.0046763657592237,0.0070191482082009315
294,99,900,b,28302,30366,0.005386492237448692,0.007069133687764406,0.023681640625,0.0016994699835777283,0.0025227500591427088,0.003276427974924445,0.0034117652103304863,0.004683158826082945,0.005623401142656803
295,99,900,a,26744,13372,0.005581715609878302,0.007397777400910854,0.0068359375,0.0017254994018003345,0.002522572875022888,0.0037376475520431995,0.003453673329204321,0.004645835608243942,0.006308565381914377
296,99,900,b,27662,30046,0.005391535349190235,0.0071920957416296005,0.024658203125,0.0017140216659754515,0.0025222108233720064,0.0035156330559402704,0.00343704572878778,0.00465425243601203,0.006265478208661079
297,99,900,b,28942,30686,0.005606136284768581,0.007457551080733538,0.005615234375,0.0017181832809001207,0.0025222073309123516,0.003600058611482382,0.0034405014012008905,0.004694452043622732,0.00633670948445797
298,99,900,a,28712,14356,0.005306121427565813,0.00704195024445653,0.003173828125,0.0017277366714552045,0.002522125607356429,0.003459308296442032,0.0034581655636429787,0.0046610417775809765,0.00587525824084878
299,99,900,b,28950,30690,0.005969720426946878,0.007913457229733467,0.005859375,0.0017110852058976889,0.0025219509843736887,0.0036559051368385553,0.003427845658734441,0.004661340266466141,0.00626725796610117
300,99,900,a,28352,14176,0.005891012027859688,0.007771317381411791,0.00341796875,0.001740252715535462,0.0025218899827450514,0.0034324638545513153,0.003474681405350566,0.00469112629070878,0.005965584889054298
301,99,900,b,27830,30130,0.0051005869172513485,0.006732170470058918,0.002685546875,0.0017155223758891225,0.0025218676310032606,0.0036302644293755293,0.0034384061582386494,0.004685152322053909,0.00623562466353178
302,99,900,a,28160,14080,0.005743599962443113,0.007477916777133942,0.006103515625,0.0017233180114999413,0.002521806862205267,0.004145016428083181,0.003451277269050479,0.004660051316022873,0.007105574943125248
303,99,900,b,28638,30534,0.005668364930897951,0.0076416293159127235,0.009521484375,0.0017155184177681804,0.0025217882357537746,0.0035598555114120245,0.0034356340765953064,0.004645078908652067,0.006362337153404951
304,99,900,a,27696,13848,0.005668600555509329,0.007614502217620611,0.002197265625,0.0017307871021330357,0.002521753776818514,0.0043957228772342205,0.003459316212683916,0.0046724858693778515,0.007062865421175957
305,99,900,a,25960,12980,0.00561085669323802,0.00734283309429884,0.018798828125,0.0017288941890001297,0.002521747024729848,0.003635935951024294,0.0034587334375828505,0.004669224843382835,0.006084400694817305
306,99,900,b,28934,30682,0.005669828504323959,0.007402954623103142,0.00830078125,0.001722373883239925,0.0025215973146259785,0.003925063647329807,0.003447994589805603,0.004680424463003874,0.0068231807090342045
307,99,900,a,27720,13860,0.005724035669118166,0.007498334627598524,0.00927734375,0.0017239059088751674,0.002521459013223648,0.0036219016183167696,0.003448707051575184,0.004650870803743601,0.0060207112692296505
308,99,900,a,27264,13632,0.0058325715363025665,0.00784753542393446,0.013916015625,0.0017319319304078817,0.0025212576147168875,0.003934292588382959,0.0034573113080114126,0.004657025448977947,0.0068136113695800304
309,99,900,b,26534,29482,0.005625405814498663,0.007321392651647329,0.02880859375,0.0017310712719336152,0.002520873909816146,0.0035295167472213507,0.003460301784798503,0.004654900636523962,0.006320623680949211
310,99,900,b,26662,29546,0.005937176290899515,0.007942898198962212,0.005126953125,0.0017416696064174175,0.002520869020372629,0.0036574334371834993,0.003478146390989423,0.004666774999350309,0.006336708087474108
311,99,900,a,26096,13048,0.005552091635763645,0.00762768741697073,0.006103515625,0.0017317066667601466,0.002520803129300475,0.0036994796246290207,0.0034622882958501577,0.004705382045358419,0.006312450859695673
312,99,900,b,26038,29234,0.005875416565686464,0.00811111368238926,0.027099609375,0.001729351351968944,0.0025207882281392813,0.0036056088283658028,0.0034564565867185593,0.004692446440458298,0.00593597162514925
313,99,900,a,27776,13888,0.005565931089222431,0.007371187675744295,0.010986328125,0.0017140753334388137,0.002520495094358921,0.0037629075814038515,0.003434710204601288,0.004660042468458414,0.006247839890420437
314,99,900,b,28830,30630,0.005667303688824177,0.007446577772498131,0.004638671875,0.001723092282190919,0.0025204047560691833,0.00401956494897604,0.0034462125040590763,0.004673773422837257,0.006890615448355675
315,99,900,a,27456,13728,0.006020711734890938,0.007851775735616684,0.009521484375,0.0017417878843843937,0.002520345151424408,0.003444642759859562,0.0034754311200231314,0.0046623582020401955,0.006169620901346207
316,99,900,a,27000,13500,0.005697841290384531,0.007560865953564644,0.01318359375,0.0017241105670109391,0.002519865520298481,0.0035121876280754805,0.003445326816290617,0.004599975422024727,0.006004611030220985
317,99,900,b,28030,30230,0.005305599886924028,0.006960087921470404,0.00634765625,0.001710233511403203,0.0025196296628564596,0.003519065910950303,0.003431204939261079,0.004608269780874252,0.006055640056729317
318,99,900,a,28224,14112,0.006077851168811321,0.008057444356381893,0.00244140625,0.0017247837968170643,0.0025192424654960632,0.003701068926602602,0.0034521480556577444,0.0046681128442287445,0.006465880665928125
319,99,900,b,29150,30790,0.005521764047443867,0.007230582181364298,0.017822265625,0.0017129790503531694,0.0025189064908772707,0.0038598449900746346,0.0034368708729743958,0.004664906300604343,0.0065643456764519215
320,99,900,a,28848,14424,0.005637603346258402,0.007550376001745462,0.00537109375,0.0017203502357006073,0.002518900902941823,0.0035482514649629593,0.0034473685082048178,0.0046157436445355415,0.006130272056907415
321,99,900,a,26176,13088,0.005569880828261375,0.007322132587432861,0.01123046875,0.001718745450489223,0.0025188568979501724,0.003612216329202056,0.0034431028179824352,0.004655823111534119,0.006241896655410528
322,99,900,b,26582,29506,0.005515591241419315,0.007166424300521612,0.00390625,0.001721234293654561,0.0025188415311276913,0.0035106369759887457,0.0034498407039791346,0.0046670869924128056,0.006067921873182058
323,99,900,b,28270,30350,0.005621357820928097,0.007280153222382069,0.01025390625,0.001722260843962431,0.0025187204591929913,0.0036546101327985525,0.0034456925932317972,0.00464102067053318,0.006073688622564077
324,99,900,a,27968,13984,0.005788445472717285,0.007694518659263849,0.00927734375,0.0017306673107668757,0.0025186236016452312,0.0038459456991404295,0.0034597378689795732,0.004655400291085243,0.0063240486197173595
325,99,900,b,26558,29494,0.005527573637664318,0.007264702580869198,0.017822265625,0.0017261020839214325,0.002518515335395932,0.003358574816957116,0.003454380203038454,0.004651347640901804,0.00597403896972537
326,99,900,a,26368,13184,0.0056553855538368225,0.007555780466645956,0.016845703125,0.0017415785696357489,0.0025184941478073597,0.0041505685076117516,0.0034800933208316565,0.004651572089642286,0.006733550690114498
327,99,900,b,29190,30810,0.005321866367012262,0.007084611337631941,0.01611328125,0.0016998584615066648,0.002518440131098032,0.004013822879642248,0.003415401093661785,0.0046457876451313496,0.006650587543845177
328,99,900,a,28688,14344,0.005475914105772972,0.007230851799249649,0.005615234375,0.0017227391945198178,0.0025183670222759247,0.0037035802379250526,0.0034498313907533884,0.004602534230798483,0.006237945519387722
329,99,900,b,27006,29718,0.005388024728745222,0.007056173402816057,0.025390625,0.0017193849198520184,0.0025183006655424833,0.00357540650293231,0.003442149143666029,0.0046489243395626545,0.0062906560488045216
330,99,900,a,26864,13432,0.005613160319626331,0.007445881608873606,0.020751953125,0.0017237851861864328,0.0025181134697049856,0.003606705693528056,0.003448082832619548,0.004635291174054146,0.006349117960780859
331,99,900,a,27080,13540,0.006048896815627813,0.00789119303226471,0.0087890625,0.0017307321541011333,0.002517971908673644,0.0036907317116856575,0.003454748773947358,0.004652980249375105,0.006250511389225721
332,99,900,b,28118,30274,0.005506180692464113,0.0072686574421823025,0.01123046875,0.0017036686185747385,0.0025176184717565775,0.0037384319584816694,0.003418367588892579,0.004610150121152401,0.00627183960750699
333,99,900,b,27022,29726,0.005443652160465717,0.007266446482390165,0.0244140625,0.0017047501169145107,0.0025175048504024744,0.0038706795312464237,0.0034214286133646965,0.0046409135684370995,0.006563122849911451
334,99,900,a,28656,14328,0.005615676753222942,0.007400055415928364,0.01708984375,0.0017168184276670218,0.0025174703914672136,0.0033564630430191755,0.003437690669670701,0.004667794797569513,0.005885851103812456
335,99,900,a,28864,14432,0.005463744513690472,0.007070213556289673,0.006103515625,0.0017128260806202888,0.002517345827072859,0.0037783405277878046,0.0034356568939983845,0.004641262348741293,0.0066114976070821285
336,99,900,a,27608,13804,0.0058665806427598,0.007615814916789532,0.001708984375,0.0017223564209416509,0.0025170508306473494,0.0039640869945287704,0.00344617897644639,0.004660068079829216,0.006597719620913267
337,99,900,a,26648,13324,0.005614547058939934,0.007311580702662468,0.01904296875,0.001731431228108704,0.002516884822398424,0.003542277030646801,0.0034675109200179577,0.004626993089914322,0.006078559905290604
338,99,900,b,27382,29906,0.005366342607885599,0.007107248064130545,0.02685546875,0.0017126610036939383,0.002516837092116475,0.0037105868104845285,0.0034269618336111307,0.0046135433949530125,0.006096057128161192
339,99,900,b,26102,29266,0.005915960296988487,0.007794595789164305,0.012451171875,0.0017300066538155079,0.0025167663116008043,0.0043734717182815075,0.0034590831492096186,0.00467073917388916,0.007225326728075743
340,99,900,b,28798,30614,0.005769029259681702,0.0075254663825035095,0.01123046875,0.0017066709697246552,0.0025167374406009912,0.0036936188116669655,0.0034216176718473434,0.004628368187695742,0.006151312030851841
341,99,900,b,29166,30798,0.005621251184493303,0.007376957684755325,0.02197265625,0.0017087783198803663,0.0025165120605379343,0.003798467805609107,0.0034292591735720634,0.004613866563886404,0.006521707400679588
342,99,900,b,26454,29442,0.005703486502170563,0.007434394210577011,0.0068359375,0.0017168230842798948,0.002516354201361537,0.003539841389283538,0.0034394997637718916,0.004692808259278536,0.006117487326264381
343,99,900,b,28710,30570,0.005729168187826872,0.007438404951244593,0.021240234375,0.0017171462532132864,0.00251602940261364,0.004002703819423914,0.0034453398548066616,0.004649537615478039,0.006735105533152819
344,99,900,b,26350,29390,0.005835619289427996,0.007682598661631346,0.005615234375,0.0017222122987732291,0.0025157826021313667,0.0032751155085861683,0.0034461859613656998,0.004659812431782484,0.005911162588745356
345,99,900,a,26880,13440,0.0057399459183216095,0.007555992808192968,0.0263671875,0.0017134809168055654,0.0025156622286885977,0.0037474490236490965,0.0034317122772336006,0.004642110783606768,0.006461406126618385
346,99,900,a,27448,13724,0.005830221809446812,0.007736444938927889,0.00048828125,0.0017410225700587034,0.0025156429037451744,0.0038344431668519974,0.0034735025838017464,0.004621958360075951,0.006352358963340521
347,99,900,b,26382,29406,0.005469962954521179,0.007261096034198999,0.004638671875,0.001729386392980814,0.0025155236944556236,0.0038109715096652508,0.0034566582180559635,0.004674544092267752,0.0065012103877961636
348,99,900,a,28568,14284,0.005716626066714525,0.007397480309009552,0.004638671875,0.0017151141073554754,0.002515405183658004,0.0035796004813164473,0.003436147002503276,0.0046308510936796665,0.006023254245519638
349,99,900,b,26214,29322,0.005753731355071068,0.0074392277747392654,0.004638671875,0.0017365687526762486,0.0025153164751827717,0.0036250045523047447,0.0034704047720879316,0.004657004959881306,0.006250536534935236
350,99,900,a,27840,13920,0.005500750616192818,0.007294217124581337,0.0068359375,0.0017257664585486054,0.002515313681215048,0.003622428746894002,0.0034506632946431637,0.004659420344978571,0.006279694847762585
351,99,900,a,28496,14248,0.005851624067872763,0.007516703102737665,0.001708984375,0.001716695143841207,0.002515234053134918,0.003500396851450205,0.003437522565945983,0.004664694424718618,0.005951621104031801
352,99,900,b,27942,30186,0.005547692999243736,0.0073615508154034615,0.01953125,0.0017120165284723043,0.002515202620998025,0.0036624353379011154,0.003430793061852455,0.004661865066736937,0.0062333340756595135
353,99,900,a,26736,13368,0.005197583232074976,0.006918332539498806,0.00341796875,0.00173164380248636,0.002514969790354371,0.0035792540293186903,0.003461225889623165,0.004609360359609127,0.006400976330041885
354,99,900,b,26014,29222,0.005997370928525925,0.007888239808380604,0.02783203125,0.001734997029416263,0.0025148438289761543,0.003933703061193228,0.0034655784256756306,0.004675678443163633,0.006499745883047581
355,99,900,a,26048,13024,0.00547809898853302,0.00731902988627553,0.00732421875,0.001715095597319305,0.002514791442081332,0.0033778196666389704,0.0034403556492179632,0.004677996039390564,0.0060033006593585014
356,99,900,b,28230,30330,0.0055341399274766445,0.007233413867652416,0.009033203125,0.0017043910920619965,0.0025146068073809147,0.003221422666683793,0.0034190742298960686,0.004676372278481722,0.0056413570418953896
357,99,900,b,28862,30646,0.0054830810986459255,0.007152251433581114,0.005126953125,0.0017141482094302773,0.0025145821273326874,0.0035339395981281996,0.0034320736303925514,0.004659863654524088,0.005868304055184126
358,99,900,a,28960,14480,0.005856323521584272,0.007786225993186235,0.012451171875,0.0017260507447645068,0.0025144952815026045,0.003489178139716387,0.0034512889105826616,0.0047064549289643764,0.00608918396756053
359,99,900,b,27438,29934,0.00537083251401782,0.0069518242962658405,0.027099609375,0.0017287525115534663,0.002514421008527279,0.0034821941517293453,0.0034559171181172132,0.004672584589570761,0.006098215002566576
360,99,900,a,28632,14316,0.005625884979963303,0.0074337925761938095,0.013916015625,0.001717113540507853,0.0025143884122371674,0.0034400406293570995,0.0034379998687654734,0.0046735783107578754,0.006423280108720064
361,99,900,a,27136,13568,0.005735884886234999,0.007590921130031347,0.007568359375,0.0017327511450275779,0.0025140345096588135,0.0036990209482610226,0.003462378866970539,0.00464231101796031,0.006264313589781523
362,99,900,a,27488,13744,0.005673835054039955,0.007437909487634897,0.000244140625,0.001751908683218062,0.0025138237979263067,0.003695831401273608,0.00349190435372293,0.004647134803235531,0.0061212205328047276
363,99,900,a,27232,13616,0.005820211488753557,0.007616369519382715,0.00048828125,0.0017295960569754243,0.0025132526643574238,0.0036904942244291306,0.0034551462158560753,0.004604733549058437,0.00615290692076087
364,99,900,b,27190,29810,0.0055098142474889755,0.007190280128270388,0.02294921875,0.001703249174170196,0.0025132407899945974,0.003378303488716483,0.0034155435860157013,0.004624815192073584,0.005939537659287453
365,99,900,a,27576,13788,0.005681666079908609,0.007506893016397953,0.01123046875,0.0017376685282215476,0.0025131190195679665,0.0035721054300665855,0.0034696536604315042,0.00463041802868247,0.006567168049514294
366,99,900,a,27984,13992,0.0057510193437337875,0.007475495804101229,0.0068359375,0.001726363436318934,0.0025128868874162436,0.003549260785803199,0.0034546467941254377,0.004650820046663284,0.006217321380972862
367,99,900,b,28582,30506,0.005562938749790192,0.007327779661864042,0.01318359375,0.0017197906272485852,0.0025128829292953014,0.004027934744954109,0.0034401947632431984,0.0046826694160699844,0.006855843588709831
368,99,900,b,28382,30406,0.0054088495671749115,0.007155477534979582,0.014404296875,0.0017021490493789315,0.0025128477718681097,0.003480102401226759,0.0034140893258154392,0.004628532100468874,0.005853534676134586
369,99,900,b,28566,30498,0.005446196999400854,0.007130734156817198,0.027099609375,0.001719232415780425,0.002512842183932662,0.004402255639433861,0.0034415435511618853,0.0046381838619709015,0.007367151789367199
370,99,900,b,26422,29426,0.005554661620408297,0.0073769609443843365,0.01904296875,0.001723334426060319,0.0025127059780061245,0.0038457661867141724,0.003446398302912712,0.0046409983187913895,0.006413288880139589
371,99,900,b,29238,30834,0.0054124197922647,0.007154554128646851,0.02880859375,0.001707930234260857,0.0025127041153609753,0.004025902133435011,0.003430580487474799,0.004694406874477863,0.007125721778720617
372,99,900,a,28392,14196,0.005967370700091124,0.008197493851184845,0.0029296875,0.001728904782794416,0.0025126889813691378,0.0035455983597785234,0.0034591006115078926,0.004646816290915012,0.006178261246532202
373,99,900,b,27678,30054,0.005577838514000177,0.007473198231309652,0.01806640625,0.0017129735788330436,0.0025126503314822912,0.0035861185751855373,0.0034319672267884016,0.00463124318048358,0.006224652752280235
374,99,900,a,28968,14484,0.005872219335287809,0.0077322106808424,0.017822265625,0.001726305577903986,0.0025123825762420893,0.0032346344087272882,0.003447846742346883,0.004670047666877508,0.005628054961562157
375,99,900,b,27766,30098,0.00544928340241313,0.0071979849599301815,0.010009765625,0.0017006947891786695,0.002512305974960327,0.0038296603597700596,0.0034090762492269278,0.004637967795133591,0.00651042815297842
376,99,900,a,29136,14568,0.005817381199449301,0.007832074537873268,0.031005859375,0.0017295611323788762,0.0025122526567429304,0.003750634379684925,0.0034533438738435507,0.004641666542738676,0.006122419610619545
377,99,900,b,28102,30266,0.005246399901807308,0.006832619197666645,0.017333984375,0.001717680599540472,0.0025119248311966658,0.0035502815153449774,0.003441033884882927,0.0046834638342261314,0.006082721054553986
378,99,900,a,26144,13072,0.00565167423337698,0.00739912549033761,0.005126953125,0.0017278973245993257,0.0025117534678429365,0.003406401490792632,0.003460625885054469,0.004647611174732447,0.006068297661840916
379,99,900,a,27296,13648,0.006080476567149162,0.007975631393492222,0.026611328125,0.001729717943817377,0.002511640079319477,0.0037637450732290745,0.003456598613411188,0.004632413387298584,0.006185072008520365
380,99,900,a,27096,13548,0.005731517914682627,0.007743516471236944,0.001220703125,0.0017427214188501239,0.002511635422706604,0.00398069666698575,0.0034761251881718636,0.004681842867285013,0.006695492658764124
381,99,900,b,28646,30538,0.0054890806786715984,0.00744536193087697,0.014404296875,0.001706169219687581,0.0025116235483437777,0.0038512805476784706,0.0034204265102744102,0.0046425736509263515,0.006543827708810568
382,99,900,a,28264,14132,0.005616126116365194,0.007413442712277174,0.0009765625,0.0017268762458115816,0.002511444501578808,0.003512014402076602,0.0034536998718976974,0.004672325681895018,0.006051511038094759
383,99,900,b,26750,29590,0.005786390509456396,0.007837937213480473,0.001953125,0.001735952217131853,0.002511423546820879,0.0036014600191265345,0.0034704545978456736,0.004659782163798809,0.006627136375755072
384,99,900,b,27398,29914,0.005561755038797855,0.007443811744451523,0.0283203125,0.0017081218538805842,0.0025113867595791817,0.003810235532000661,0.0034209282603114843,0.004651266150176525,0.006131505593657494
385,99,900,a,29176,14588,0.005701979156583548,0.007594509981572628,0.021484375,0.0017282870830968022,0.0025113828014582396,0.003335740650072694,0.0034563844092190266,0.004648028872907162,0.005891645327210426
386,99,900,b,26774,29602,0.005595159716904163,0.007467472460120916,0.0029296875,0.0017460030503571033,0.0025113800074905157,0.0034242228139191866,0.00348166492767632,0.004713791888207197,0.005930363666266203
387,99,900,a,27664,13832,0.005830199457705021,0.007600793149322271,0.02099609375,0.0017202727030962706,0.0025113422889262438,0.0034181803930550814,0.0034460697788745165,0.004644718952476978,0.005893887020647526
388,99,900,a,28648,14324,0.00565835926681757,0.007417968939989805,0.00830078125,0.0017148723127320409,0.002511331345885992,0.0035544780548661947,0.0034358082339167595,0.004670854192227125,0.006133237387984991
389,99,900,a,28808,14404,0.005474562291055918,0.007201756816357374,0.004150390625,0.0017345614032819867,0.00251106102950871,0.0038432390429079533,0.003470585448667407,0.004636632278561592,0.006249298341572285
390,99,900,a,27888,13944,0.005760378669947386,0.007562801707535982,0.007080078125,0.0017419130308553576,0.0025110046844929457,0.003950605168938637,0.0034742415882647038,0.004625333473086357,0.006435384042561054
391,99,900,b,26494,29462,0.00565924309194088,0.007478361018002033,0.01171875,0.0017170485807582736,0.0025109811685979366,0.003695619758218527,0.003437379142269492,0.004606257192790508,0.006286924704909325
392,99,900,b,26334,29382,0.005713403224945068,0.007623485289514065,0.019287109375,0.0017204278847202659,0.0025106279645115137,0.0034217843785881996,0.003438370767980814,0.004639637656509876,0.006049661431461573
393,99,900,a,28144,14072,0.005675195250660181,0.007466807030141354,0.0009765625,0.0017259255982935429,0.002510561142116785,0.004009894095361233,0.0034540107008069754,0.0046826195903122425,0.006938016973435879
394,99,900,a,28936,14468,0.005746082402765751,0.0075026764534413815,0.001708984375,0.0017200099537149072,0.0025104323867708445,0.0033151565585285425,0.0034426087513566017,0.004629465285688639,0.005778047256171703
395,99,900,a,26104,13052,0.005579913966357708,0.00738443061709404,0.012451171875,0.0017292294651269913,0.002510315040126443,0.0038005372043699026,0.0034588284324854612,0.00464528938755393,0.006410081405192614
396,99,900,b,27310,29870,0.005369876511394978,0.007092245388776064,0.022216796875,0.0017043885309249163,0.0025103013031184673,0.004191629588603973,0.0034162793308496475,0.004657425452023745,0.007072092965245247
397,99,900,a,27472,13736,0.005485907196998596,0.007251257076859474,0.00244140625,0.0017522426787763834,0.0025101236533373594,0.0040063210763037205,0.003490184433758259,0.004635938443243504,0.006918220315128565
398,99,900,a,26184,13092,0.0056855082511901855,0.007395859807729721,0.008056640625,0.0017080456018447876,0.0025098950136452913,0.003915395122021437,0.0034251518081873655,0.004627782851457596,0.006907031871378422
399,99,900,b,28982,30706,0.005805600434541702,0.007877967320382595,0.021240234375,0.0017056664219126105,0.0025097555480897427,0.0037220751401036978,0.003421731758862734,0.004650231450796127,0.006446937099099159
400,99,900,a,26424,13212,0.005494068842381239,0.00729346415027976,0.00634765625,0.0017224765615537763,0.002509755315259099,0.0038469634018838406,0.00345085677690804,0.004674337804317474,0.006488211452960968
401,99,900,b,28598,30514,0.005316284019500017,0.00698078190907836,0.003173828125,0.0017136490205302835,0.002509606769308448,0.003715456696227193,0.0034344180021435022,0.004670914262533188,0.006372478324919939
402,99,900,b,27590,30010,0.00538672273978591,0.007118360139429569,0.025634765625,0.0017056700307875872,0.002509377896785736,0.003196853445842862,0.0034211506135761738,0.004649544134736061,0.00586181553080678
403,99,900,b,28822,30626,0.005742388311773539,0.00759869534522295,0.00341796875,0.001722105429507792,0.0025093392468988895,0.0036104812752455473,0.0034466180950403214,0.004635106772184372,0.006172127090394497
404,99,900,a,28096,14048,0.005393011495471001,0.007146711926907301,0.00341796875,0.0017234223196282983,0.0025093071162700653,0.003582353238016367,0.0034474048297852278,0.004620418883860111,0.005998465698212385
405,99,900,a,27304,13652,0.005788334179669619,0.007566401269286871,0.02783203125,0.0017163141164928675,0.0025087513495236635,0.0036892746575176716,0.003435163525864482,0.004592026583850384,0.00651068240404129
406,99,900,a,27792,13896,0.005810956470668316,0.007621726021170616,0.0078125,0.001720883185043931,0.0025083483196794987,0.0038979859091341496,0.003441327251493931,0.004643635358661413,0.006731630302965641
407,99,900,b,28246,30338,0.005503104068338871,0.007365580648183823,0.00927734375,0.0017042472027242184,0.002508251927793026,0.003546229563653469,0.0034190358128398657,0.004617397207766771,0.006228819023817778
408,99,900,a,28456,14228,0.005536496173590422,0.007277974858880043,0.0,0.0017260757740586996,0.002508100587874651,0.004397174809128046,0.003453501034528017,0.004645372275263071,0.007273604162037373
409,99,900,a,28240,14120,0.005931890103965998,0.007828067988157272,0.00830078125,0.0017315858276560903,0.002507995581254363,0.004055141471326351,0.0034614456817507744,0.004664976615458727,0.00687831174582243
410,99,900,b,26718,29574,0.005641409661620855,0.007428607437759638,0.008544921875,0.0017307226080447435,0.0025076973251998425,0.0033875314984470606,0.0034602065570652485,0.004635014105588198,0.005851574707776308
411,99,900,b,28438,30434,0.0055852290242910385,0.007474461104720831,0.01904296875,0.0017060978570953012,0.0025074828881770372,0.0036011389456689358,0.003422811394557357,0.004648010246455669,0.0063144750893116
412,99,900,a,26776,13388,0.005464608781039715,0.0072274887934327126,0.011474609375,0.0017202761955559254,0.002507390221580863,0.003503131680190563,0.0034443975891917944,0.004651030525565147,0.006188033614307642
413,99,900,a,27272,13636,0.005870787426829338,0.0076591456308960915,0.02880859375,0.0017201545415446162,0.0025072332937270403,0.003962197341024876,0.0034404576290398836,0.0046231853775680065,0.007183769252151251
414,99,900,a,28208,14104,0.0054422784596681595,0.007133746054023504,0.0126953125,0.0017096033552661538,0.0025072023272514343,0.003281048033386469,0.0034281343687325716,0.004622150212526321,0.00570658827200532
415,99,900,b,28022,30226,0.005166511982679367,0.00687431963160634,0.0,0.0016942127840593457,0.002507055178284645,0.003373202634975314,0.003402818227186799,0.004629543051123619,0.005840510595589876
416,99,900,b,29174,30802,0.00544969504699111,0.007106266915798187,0.0087890625,0.0017142631113529205,0.0025070246774703264,0.0039208498783409595,0.003435075283050537,0.004620793741196394,0.006659742910414934
417,99,900,b,27182,29806,0.005515993572771549,0.007118474692106247,0.021240234375,0.0017029668670147657,0.0025069783441722393,0.0036181139294058084,0.003415127983316779,0.0046378858387470245,0.006113098934292793
418,99,900,b,28870,30650,0.005741509143263102,0.00772401737049222,0.00390625,0.0017367575783282518,0.002506878925487399,0.0035162519197911024,0.0034669837914407253,0.004639777354896069,0.005940145812928677
419,99,900,b,28038,30234,0.0052159689366817474,0.006750636268407106,0.000244140625,0.00170198455452919,0.0025066020898520947,0.003605460748076439,0.003414107719436288,0.004645605571568012,0.0060347882099449635
420,99,900,a,26128,13064,0.005561934784054756,0.007189019583165646,0.0048828125,0.0017159674316644669,0.002506559481844306,0.0037432408425956964,0.0034383139573037624,0.004666795954108238,0.006312552373856306
421,99,900,a,26024,13012,0.005437741056084633,0.00724364910274744,0.010498046875,0.0017225658521056175,0.0025063962675631046,0.0033660458866506815,0.003451145486906171,0.004654275719076395,0.005742311477661133
422,99,900,a,27632,13816,0.0059119053184986115,0.007827038876712322,0.008544921875,0.0017279037274420261,0.002506388584151864,0.0034592205192893744,0.0034549906849861145,0.0046163457445800304,0.005949679296463728
423,99,900,b,28310,30370,0.005280341021716595,0.006803545635193586,0.02734375,0.0016946363030001521,0.002506374381482601,0.003305893624201417,0.0034025381319224834,0.004653567913919687,0.005662416573613882
424,99,900,a,29168,14584,0.005982347298413515,0.007800198160111904,0.02685546875,0.0017231614328920841,0.0025059678591787815,0.003504289546981454,0.0034498507156968117,0.004635241813957691,0.006069368217140436
425,99,900,a,28136,14068,0.006155152805149555,0.008210907690227032,0.017333984375,0.0017244175542145967,0.0025059396866708994,0.0036730326246470213,0.003449396463111043,0.004679505713284016,0.005996819119900465
426,99,900,a,28512,14256,0.005642635282129049,0.007629606407135725,0.00390625,0.0017186880577355623,0.0025057445745915174,0.003503248328343034,0.0034414189867675304,0.004632340278476477,0.006275336258113384
427,99,900,b,26614,29522,0.005718423519283533,0.007621669210493565,0.0126953125,0.0017299101455137134,0.0025057299062609673,0.003506530076265335,0.0034603537060320377,0.004684473853558302,0.0060631572268903255
428,99,900,b,26254,29342,0.00585391279309988,0.007799202110618353,0.001708984375,0.001724518253467977,0.0025056609883904457,0.003797001438215375,0.003448033006861806,0.004640610422939062,0.006521014031022787
429,99,900,b,27430,29930,0.005504101049154997,0.0071741677820682526,0.03173828125,0.0017177272820845246,0.0025055285077542067,0.0036913519725203514,0.0034367693588137627,0.0046254489570856094,0.0062963454984128475
430,99,900,b,26134,29282,0.005686149932444096,0.007344244979321957,0.001953125,0.0017400834476575255,0.002505077514797449,0.003812723094597459,0.003477303311228752,0.004666140768676996,0.006692857015877962
431,99,900,b,27206,29818,0.005787241738289595,0.007646272424608469,0.0263671875,0.0017066416330635548,0.002504977397620678,0.0033426203299313784,0.0034167335834354162,0.004606546368449926,0.0058954861015081406
